+----------+------+---------+------------+------------+----------+------------+------------+------+
| leads_id | step |  month  |    sow     |   start    | starting |    end     |    eow     | open |
| 1288     | 3    | 12-2021 | 2021-12-06 | 2021-12-03 | 12-2021  | 2021-12-06 | 2021-12-12 | 1    |
| 1288     | 3    | 12-2021 | 2021-12-13 | 2021-12-03 | 12-2021  | 2021-12-06 | 2021-12-19 | 1    |
| 1288     | 4    | 12-2021 | 2021-12-06 | 2021-12-06 | 12-2021  | 2021-12-09 | 2021-12-12 | 1    |
| 1288     | 4    | 12-2021 | 2021-12-13 | 2021-12-06 | 12-2021  | 2021-12-09 | 2021-12-19 | 1    |
| 1288     | 5    | 12-2021 | 2021-12-06 | 2021-12-09 | 12-2021  | 2021-12-10 | 2021-12-12 | 1    |
| 1288     | 5    | 12-2021 | 2021-12-13 | 2021-12-09 | 12-2021  | 2021-12-10 | 2021-12-19 | 1    |
| 1288     | 6    | 12-2021 | 2021-12-06 | 2021-12-10 | 12-2021  | 2021-12-16 | 2021-12-12 | 1    |
| 1288     | 6    | 12-2021 | 2021-12-13 | 2021-12-10 | 12-2021  | 2021-12-16 | 2021-12-19 | 1    |
| 1288     | 6    | 12-2021 | 2021-12-20 | 2021-12-10 | 12-2021  | 2021-12-16 | 2021-12-26 | 1    |
| 1288     | 7    | 12-2021 | 2021-12-13 | 2021-12-16 | 12-2021  | 2021-12-24 | 2021-12-19 | 1    |
| 1288     | 7    | 12-2021 | 2021-12-20 | 2021-12-16 | 12-2021  | 2021-12-24 | 2021-12-26 | 1    |
| 1288     | 7    | 12-2021 | 2021-12-27 | 2021-12-16 | 12-2021  | 2021-12-24 | 2022-01-02 | 1    |
| 1289     | 0    | 11-2021 | 2021-11-22 | 2021-11-24 | 11-2021  | 2021-11-24 | 2021-11-28 | 1    |
| 1289     | 0    | 11-2021 | 2021-11-29 | 2021-11-24 | 11-2021  | 2021-11-24 | 2021-12-05 | 1    |
| 1289     | 1    | 11-2021 | 2021-11-22 | 2021-11-24 | 11-2021  | 2021-11-30 | 2021-11-28 | 1    |
| 1289     | 1    | 11-2021 | 2021-11-29 | 2021-11-24 | 11-2021  | 2021-11-30 | 2021-12-05 | 1    |
| 1289     | 1    | 12-2021 | 2021-12-06 | 2021-11-24 | 11-2021  | 2021-11-30 | 2021-12-12 | 0    |
| 1289     | 2    | 11-2021 | 2021-11-29 | 2021-11-30 | 11-2021  | 2021-12-03 | 2021-12-05 | 1    |
| 1289     | 2    | 12-2021 | 2021-12-06 | 2021-11-30 | 11-2021  | 2021-12-03 | 2021-12-12 | 1    |
| 1289     | 3    | 11-2021 | 2021-11-29 | 2021-12-03 | 12-2021  | 2021-12-06 | 2021-12-05 | 0    |
| 1289     | 3    | 12-2021 | 2021-12-06 | 2021-12-03 | 12-2021  | 2021-12-06 | 2021-12-12 | 1    |
| 1289     | 3    | 12-2021 | 2021-12-13 | 2021-12-03 | 12-2021  | 2021-12-06 | 2021-12-19 | 1    |
| 1289     | 4    | 12-2021 | 2021-12-06 | 2021-12-06 | 12-2021  | 2021-12-13 | 2021-12-12 | 1    |
| 1289     | 4    | 12-2021 | 2021-12-13 | 2021-12-06 | 12-2021  | 2021-12-13 | 2021-12-19 | 1    |
| 1289     | 4    | 12-2021 | 2021-12-20 | 2021-12-06 | 12-2021  | 2021-12-13 | 2021-12-26 | 1    |
| 1289     | 5    | 12-2021 | 2021-12-13 | 2021-12-13 | 12-2021  | 2021-12-15 | 2021-12-19 | 1    |
| 1289     | 5    | 12-2021 | 2021-12-20 | 2021-12-13 | 12-2021  | 2021-12-15 | 2021-12-26 | 1    |
| 1289     | 6    | 12-2021 | 2021-12-13 | 2021-12-15 | 12-2021  | 2021-12-24 | 2021-12-19 | 1    |
| 1289     | 6    | 12-2021 | 2021-12-20 | 2021-12-15 | 12-2021  | 2021-12-24 | 2021-12-26 | 1    |
| 1289     | 6    | 12-2021 | 2021-12-27 | 2021-12-15 | 12-2021  | 2021-12-24 | 2022-01-02 | 1    |
| 1289     | 7    | 01-2022 | 2022-01-03 | 2021-12-24 | 12-2021  | 2022-01-03 | 2022-01-09 | 1    |
| 1289     | 7    | 01-2022 | 2022-01-10 | 2021-12-24 | 12-2021  | 2022-01-03 | 2022-01-16 | 1    |
| 1289     | 7    | 12-2021 | 2021-12-20 | 2021-12-24 | 12-2021  | 2022-01-03 | 2021-12-26 | 1    |
| 1289     | 7    | 12-2021 | 2021-12-27 | 2021-12-24 | 12-2021  | 2022-01-03 | 2022-01-02 | 1    |
| 129      | 0    | 01-2021 | 2021-01-04 | 2021-01-01 | 01-2021  | 2021-01-01 | 2021-01-10 | 1    |
| 129      | 0    | 12-2020 | 2020-12-28 | 2021-01-01 | 01-2021  | 2021-01-01 | 2021-01-03 | 0    |
| 129      | 1    | 01-2021 | 2021-01-04 | 2021-01-01 | 01-2021  | 2021-01-08 | 2021-01-10 | 1    |
| 129      | 1    | 01-2021 | 2021-01-11 | 2021-01-01 | 01-2021  | 2021-01-08 | 2021-01-17 | 1    |
| 129      | 1    | 12-2020 | 2020-12-28 | 2021-01-01 | 01-2021  | 2021-01-08 | 2021-01-03 | 0    |
| 129      | 2    | 01-2021 | 2021-01-04 | 2021-01-08 | 01-2021  | 2021-01-11 | 2021-01-10 | 1    |
| 129      | 2    | 01-2021 | 2021-01-11 | 2021-01-08 | 01-2021  | 2021-01-11 | 2021-01-17 | 1    |
| 129      | 2    | 01-2021 | 2021-01-18 | 2021-01-08 | 01-2021  | 2021-01-11 | 2021-01-24 | 1    |
| 129      | 3    | 01-2021 | 2021-01-11 | 2021-01-11 | 01-2021  | 2021-01-13 | 2021-01-17 | 1    |
| 129      | 3    | 01-2021 | 2021-01-18 | 2021-01-11 | 01-2021  | 2021-01-13 | 2021-01-24 | 1    |
| 129      | 4    | 01-2021 | 2021-01-11 | 2021-01-13 | 01-2021  | 2021-01-19 | 2021-01-17 | 1    |
| 129      | 4    | 01-2021 | 2021-01-18 | 2021-01-13 | 01-2021  | 2021-01-19 | 2021-01-24 | 1    |
| 129      | 4    | 01-2021 | 2021-01-25 | 2021-01-13 | 01-2021  | 2021-01-19 | 2021-01-31 | 1    |
| 1290     | 0    | 11-2021 | 2021-11-22 | 2021-11-24 | 11-2021  | 2021-11-24 | 2021-11-28 | 1    |
| 1290     | 0    | 11-2021 | 2021-11-29 | 2021-11-24 | 11-2021  | 2021-11-24 | 2021-12-05 | 1    |
| 1290     | 1    | 11-2021 | 2021-11-22 | 2021-11-24 | 11-2021  | 2021-11-29 | 2021-11-28 | 1    |
| 1290     | 1    | 11-2021 | 2021-11-29 | 2021-11-24 | 11-2021  | 2021-11-29 | 2021-12-05 | 1    |
| 1290     | 1    | 12-2021 | 2021-12-06 | 2021-11-24 | 11-2021  | 2021-11-29 | 2021-12-12 | 0    |
| 1290     | 2    | 11-2021 | 2021-11-29 | 2021-11-29 | 11-2021  | 2021-12-01 | 2021-12-05 | 1    |
| 1290     | 2    | 12-2021 | 2021-12-06 | 2021-11-29 | 11-2021  | 2021-12-01 | 2021-12-12 | 1    |
| 1290     | 3    | 11-2021 | 2021-11-29 | 2021-12-01 | 12-2021  | 2021-12-03 | 2021-12-05 | 0    |
| 1290     | 3    | 12-2021 | 2021-12-06 | 2021-12-01 | 12-2021  | 2021-12-03 | 2021-12-12 | 1    |
| 1290     | 4    | 11-2021 | 2021-11-29 | 2021-12-03 | 12-2021  | 2021-12-13 | 2021-12-05 | 0    |
| 1290     | 4    | 12-2021 | 2021-12-06 | 2021-12-03 | 12-2021  | 2021-12-13 | 2021-12-12 | 1    |
| 1290     | 4    | 12-2021 | 2021-12-13 | 2021-12-03 | 12-2021  | 2021-12-13 | 2021-12-19 | 1    |
| 1290     | 4    | 12-2021 | 2021-12-20 | 2021-12-03 | 12-2021  | 2021-12-13 | 2021-12-26 | 1    |
| 1290     | 5    | 12-2021 | 2021-12-13 | 2021-12-13 | 12-2021  | 2021-12-16 | 2021-12-19 | 1    |
| 1290     | 5    | 12-2021 | 2021-12-20 | 2021-12-13 | 12-2021  | 2021-12-16 | 2021-12-26 | 1    |
| 1291     | 0    | 11-2021 | 2021-11-22 | 2021-11-25 | 11-2021  | 2021-11-25 | 2021-11-28 | 1    |
| 1291     | 0    | 11-2021 | 2021-11-29 | 2021-11-25 | 11-2021  | 2021-11-25 | 2021-12-05 | 1    |
| 1291     | 1    | 11-2021 | 2021-11-22 | 2021-11-25 | 11-2021  | 2021-12-01 | 2021-11-28 | 1    |
| 1291     | 1    | 11-2021 | 2021-11-29 | 2021-11-25 | 11-2021  | 2021-12-01 | 2021-12-05 | 1    |
| 1291     | 1    | 12-2021 | 2021-12-06 | 2021-11-25 | 11-2021  | 2021-12-01 | 2021-12-12 | 1    |
| 1291     | 2    | 11-2021 | 2021-11-29 | 2021-12-01 | 12-2021  | 2021-12-02 | 2021-12-05 | 0    |
| 1291     | 2    | 12-2021 | 2021-12-06 | 2021-12-01 | 12-2021  | 2021-12-02 | 2021-12-12 | 1    |
| 1291     | 3    | 11-2021 | 2021-11-29 | 2021-12-02 | 12-2021  | 2021-12-03 | 2021-12-05 | 0    |
| 1291     | 3    | 12-2021 | 2021-12-06 | 2021-12-02 | 12-2021  | 2021-12-03 | 2021-12-12 | 1    |
| 1291     | 4    | 11-2021 | 2021-11-29 | 2021-12-03 | 12-2021  | 2021-12-09 | 2021-12-05 | 0    |
| 1291     | 4    | 12-2021 | 2021-12-06 | 2021-12-03 | 12-2021  | 2021-12-09 | 2021-12-12 | 1    |
| 1291     | 4    | 12-2021 | 2021-12-13 | 2021-12-03 | 12-2021  | 2021-12-09 | 2021-12-19 | 1    |
| 1292     | 0    | 11-2021 | 2021-11-22 | 2021-11-25 | 11-2021  | 2021-11-25 | 2021-11-28 | 1    |
| 1292     | 0    | 11-2021 | 2021-11-29 | 2021-11-25 | 11-2021  | 2021-11-25 | 2021-12-05 | 1    |
| 1292     | 1    | 11-2021 | 2021-11-22 | 2021-11-25 | 11-2021  | 2021-11-30 | 2021-11-28 | 1    |
| 1292     | 1    | 11-2021 | 2021-11-29 | 2021-11-25 | 11-2021  | 2021-11-30 | 2021-12-05 | 1    |
| 1292     | 1    | 12-2021 | 2021-12-06 | 2021-11-25 | 11-2021  | 2021-11-30 | 2021-12-12 | 0    |
| 1292     | 2    | 11-2021 | 2021-11-29 | 2021-11-30 | 11-2021  | 2021-12-03 | 2021-12-05 | 1    |
| 1292     | 2    | 12-2021 | 2021-12-06 | 2021-11-30 | 11-2021  | 2021-12-03 | 2021-12-12 | 1    |
| 1292     | 3    | 11-2021 | 2021-11-29 | 2021-12-03 | 12-2021  | 2021-12-06 | 2021-12-05 | 0    |
| 1292     | 3    | 12-2021 | 2021-12-06 | 2021-12-03 | 12-2021  | 2021-12-06 | 2021-12-12 | 1    |
| 1292     | 3    | 12-2021 | 2021-12-13 | 2021-12-03 | 12-2021  | 2021-12-06 | 2021-12-19 | 1    |
| 1292     | 4    | 12-2021 | 2021-12-06 | 2021-12-06 | 12-2021  | 2021-12-13 | 2021-12-12 | 1    |
| 1292     | 4    | 12-2021 | 2021-12-13 | 2021-12-06 | 12-2021  | 2021-12-13 | 2021-12-19 | 1    |
| 1292     | 4    | 12-2021 | 2021-12-20 | 2021-12-06 | 12-2021  | 2021-12-13 | 2021-12-26 | 1    |
| 1292     | 5    | 12-2021 | 2021-12-13 | 2021-12-13 | 12-2021  | 2021-12-15 | 2021-12-19 | 1    |
| 1292     | 5    | 12-2021 | 2021-12-20 | 2021-12-13 | 12-2021  | 2021-12-15 | 2021-12-26 | 1    |
| 1292     | 6    | 12-2021 | 2021-12-13 | 2021-12-15 | 12-2021  | 2021-12-23 | 2021-12-19 | 1    |
| 1292     | 6    | 12-2021 | 2021-12-20 | 2021-12-15 | 12-2021  | 2021-12-23 | 2021-12-26 | 1    |
| 1292     | 6    | 12-2021 | 2021-12-27 | 2021-12-15 | 12-2021  | 2021-12-23 | 2022-01-02 | 1    |
| 1292     | 7    | 01-2022 | 2022-01-03 | 2021-12-23 | 12-2021  | 2021-12-29 | 2022-01-09 | 0    |
| 1292     | 7    | 12-2021 | 2021-12-20 | 2021-12-23 | 12-2021  | 2021-12-29 | 2021-12-26 | 1    |
| 1292     | 7    | 12-2021 | 2021-12-27 | 2021-12-23 | 12-2021  | 2021-12-29 | 2022-01-02 | 1    |
| 1293     | 0    | 11-2021 | 2021-11-22 | 2021-11-25 | 11-2021  | 2021-11-25 | 2021-11-28 | 1    |
| 1293     | 0    | 11-2021 | 2021-11-29 | 2021-11-25 | 11-2021  | 2021-11-25 | 2021-12-05 | 1    |
| 1293     | 1    | 11-2021 | 2021-11-22 | 2021-11-25 | 11-2021  | 2021-11-30 | 2021-11-28 | 1    |
| 1293     | 1    | 11-2021 | 2021-11-29 | 2021-11-25 | 11-2021  | 2021-11-30 | 2021-12-05 | 1    |
| 1293     | 1    | 12-2021 | 2021-12-06 | 2021-11-25 | 11-2021  | 2021-11-30 | 2021-12-12 | 0    |
| 1293     | 2    | 11-2021 | 2021-11-29 | 2021-11-30 | 11-2021  | 2021-12-03 | 2021-12-05 | 1    |
| 1293     | 2    | 12-2021 | 2021-12-06 | 2021-11-30 | 11-2021  | 2021-12-03 | 2021-12-12 | 1    |
| 1293     | 3    | 11-2021 | 2021-11-29 | 2021-12-03 | 12-2021  | 2021-12-06 | 2021-12-05 | 0    |
| 1293     | 3    | 12-2021 | 2021-12-06 | 2021-12-03 | 12-2021  | 2021-12-06 | 2021-12-12 | 1    |
| 1293     | 3    | 12-2021 | 2021-12-13 | 2021-12-03 | 12-2021  | 2021-12-06 | 2021-12-19 | 1    |
| 1293     | 4    | 12-2021 | 2021-12-06 | 2021-12-06 | 12-2021  | 2021-12-13 | 2021-12-12 | 1    |
| 1293     | 4    | 12-2021 | 2021-12-13 | 2021-12-06 | 12-2021  | 2021-12-13 | 2021-12-19 | 1    |
| 1293     | 4    | 12-2021 | 2021-12-20 | 2021-12-06 | 12-2021  | 2021-12-13 | 2021-12-26 | 1    |
| 1293     | 5    | 12-2021 | 2021-12-13 | 2021-12-13 | 12-2021  | 2021-12-15 | 2021-12-19 | 1    |
| 1293     | 5    | 12-2021 | 2021-12-20 | 2021-12-13 | 12-2021  | 2021-12-15 | 2021-12-26 | 1    |
| 1293     | 6    | 12-2021 | 2021-12-13 | 2021-12-15 | 12-2021  | 2021-12-23 | 2021-12-19 | 1    |
| 1293     | 6    | 12-2021 | 2021-12-20 | 2021-12-15 | 12-2021  | 2021-12-23 | 2021-12-26 | 1    |
| 1293     | 6    | 12-2021 | 2021-12-27 | 2021-12-15 | 12-2021  | 2021-12-23 | 2022-01-02 | 1    |
| 1293     | 7    | 01-2022 | 2022-01-03 | 2021-12-23 | 12-2021  | 2021-12-31 | 2022-01-09 | 0    |
| 1293     | 7    | 12-2021 | 2021-12-20 | 2021-12-23 | 12-2021  | 2021-12-31 | 2021-12-26 | 1    |
| 1293     | 7    | 12-2021 | 2021-12-27 | 2021-12-23 | 12-2021  | 2021-12-31 | 2022-01-02 | 1    |
| 1294     | 0    | 11-2021 | 2021-11-22 | 2021-11-25 | 11-2021  | 2021-11-25 | 2021-11-28 | 1    |
| 1294     | 0    | 11-2021 | 2021-11-29 | 2021-11-25 | 11-2021  | 2021-11-25 | 2021-12-05 | 1    |
| 1295     | 0    | 11-2021 | 2021-11-22 | 2021-11-25 | 11-2021  | 2021-11-25 | 2021-11-28 | 1    |
| 1295     | 0    | 11-2021 | 2021-11-29 | 2021-11-25 | 11-2021  | 2021-11-25 | 2021-12-05 | 1    |
| 1295     | 1    | 11-2021 | 2021-11-22 | 2021-11-25 | 11-2021  | 2021-12-01 | 2021-11-28 | 1    |
| 1295     | 1    | 11-2021 | 2021-11-29 | 2021-11-25 | 11-2021  | 2021-12-01 | 2021-12-05 | 1    |
| 1295     | 1    | 12-2021 | 2021-12-06 | 2021-11-25 | 11-2021  | 2021-12-01 | 2021-12-12 | 1    |
| 1295     | 2    | 11-2021 | 2021-11-29 | 2021-12-01 | 12-2021  | 2021-12-03 | 2021-12-05 | 0    |
| 1295     | 2    | 12-2021 | 2021-12-06 | 2021-12-01 | 12-2021  | 2021-12-03 | 2021-12-12 | 1    |
| 1295     | 3    | 11-2021 | 2021-11-29 | 2021-12-03 | 12-2021  | 2021-12-06 | 2021-12-05 | 0    |
| 1295     | 3    | 12-2021 | 2021-12-06 | 2021-12-03 | 12-2021  | 2021-12-06 | 2021-12-12 | 1    |
| 1295     | 3    | 12-2021 | 2021-12-13 | 2021-12-03 | 12-2021  | 2021-12-06 | 2021-12-19 | 1    |
| 1295     | 4    | 12-2021 | 2021-12-06 | 2021-12-06 | 12-2021  | 2021-12-13 | 2021-12-12 | 1    |
| 1295     | 4    | 12-2021 | 2021-12-13 | 2021-12-06 | 12-2021  | 2021-12-13 | 2021-12-19 | 1    |
| 1295     | 4    | 12-2021 | 2021-12-20 | 2021-12-06 | 12-2021  | 2021-12-13 | 2021-12-26 | 1    |
| 1295     | 5    | 12-2021 | 2021-12-13 | 2021-12-13 | 12-2021  | 2021-12-16 | 2021-12-19 | 1    |
| 1295     | 5    | 12-2021 | 2021-12-20 | 2021-12-13 | 12-2021  | 2021-12-16 | 2021-12-26 | 1    |
| 1295     | 6    | 12-2021 | 2021-12-13 | 2021-12-16 | 12-2021  | 2021-12-23 | 2021-12-19 | 1    |
| 1295     | 6    | 12-2021 | 2021-12-20 | 2021-12-16 | 12-2021  | 2021-12-23 | 2021-12-26 | 1    |
| 1295     | 6    | 12-2021 | 2021-12-27 | 2021-12-16 | 12-2021  | 2021-12-23 | 2022-01-02 | 1    |
| 1295     | 7    | 01-2022 | 2022-01-03 | 2021-12-23 | 12-2021  | 2021-12-28 | 2022-01-09 | 0    |
| 1295     | 7    | 12-2021 | 2021-12-20 | 2021-12-23 | 12-2021  | 2021-12-28 | 2021-12-26 | 1    |
| 1295     | 7    | 12-2021 | 2021-12-27 | 2021-12-23 | 12-2021  | 2021-12-28 | 2022-01-02 | 1    |
| 1296     | 0    | 11-2021 | 2021-11-22 | 2021-11-26 | 11-2021  | 2021-11-26 | 2021-11-28 | 1    |
| 1296     | 0    | 11-2021 | 2021-11-29 | 2021-11-26 | 11-2021  | 2021-11-26 | 2021-12-05 | 1    |
| 1296     | 1    | 11-2021 | 2021-11-22 | 2021-11-26 | 11-2021  | 2021-12-02 | 2021-11-28 | 1    |
| 1296     | 1    | 11-2021 | 2021-11-29 | 2021-11-26 | 11-2021  | 2021-12-02 | 2021-12-05 | 1    |
| 1296     | 1    | 12-2021 | 2021-12-06 | 2021-11-26 | 11-2021  | 2021-12-02 | 2021-12-12 | 1    |
| 1297     | 0    | 11-2021 | 2021-11-22 | 2021-11-26 | 11-2021  | 2021-11-26 | 2021-11-28 | 1    |
| 1297     | 0    | 11-2021 | 2021-11-29 | 2021-11-26 | 11-2021  | 2021-11-26 | 2021-12-05 | 1    |
| 1298     | 0    | 11-2021 | 2021-11-22 | 2021-11-26 | 11-2021  | 2021-11-26 | 2021-11-28 | 1    |
| 1298     | 0    | 11-2021 | 2021-11-29 | 2021-11-26 | 11-2021  | 2021-11-26 | 2021-12-05 | 1    |
| 1298     | 1    | 11-2021 | 2021-11-22 | 2021-11-26 | 11-2021  | 2021-11-29 | 2021-11-28 | 1    |
| 1298     | 1    | 11-2021 | 2021-11-29 | 2021-11-26 | 11-2021  | 2021-11-29 | 2021-12-05 | 1    |
| 1298     | 1    | 12-2021 | 2021-12-06 | 2021-11-26 | 11-2021  | 2021-11-29 | 2021-12-12 | 0    |
| 1298     | 2    | 11-2021 | 2021-11-29 | 2021-11-29 | 11-2021  | 2021-11-30 | 2021-12-05 | 1    |
| 1298     | 2    | 12-2021 | 2021-12-06 | 2021-11-29 | 11-2021  | 2021-11-30 | 2021-12-12 | 0    |
| 1298     | 3    | 11-2021 | 2021-11-29 | 2021-11-30 | 11-2021  | 2021-12-01 | 2021-12-05 | 1    |
| 1298     | 3    | 12-2021 | 2021-12-06 | 2021-11-30 | 11-2021  | 2021-12-01 | 2021-12-12 | 1    |
| 1298     | 4    | 11-2021 | 2021-11-29 | 2021-12-01 | 12-2021  | 2021-12-06 | 2021-12-05 | 0    |
| 1298     | 4    | 12-2021 | 2021-12-06 | 2021-12-01 | 12-2021  | 2021-12-06 | 2021-12-12 | 1    |
| 1298     | 4    | 12-2021 | 2021-12-13 | 2021-12-01 | 12-2021  | 2021-12-06 | 2021-12-19 | 1    |
| 1299     | 0    | 11-2021 | 2021-11-22 | 2021-11-26 | 11-2021  | 2021-11-26 | 2021-11-28 | 1    |
| 1299     | 0    | 11-2021 | 2021-11-29 | 2021-11-26 | 11-2021  | 2021-11-26 | 2021-12-05 | 1    |
| 1299     | 1    | 11-2021 | 2021-11-22 | 2021-11-26 | 11-2021  | 2021-12-03 | 2021-11-28 | 1    |
| 1299     | 1    | 11-2021 | 2021-11-29 | 2021-11-26 | 11-2021  | 2021-12-03 | 2021-12-05 | 1    |
| 1299     | 1    | 12-2021 | 2021-12-06 | 2021-11-26 | 11-2021  | 2021-12-03 | 2021-12-12 | 1    |
| 1299     | 2    | 11-2021 | 2021-11-29 | 2021-12-03 | 12-2021  | 2021-12-06 | 2021-12-05 | 0    |
| 1299     | 2    | 12-2021 | 2021-12-06 | 2021-12-03 | 12-2021  | 2021-12-06 | 2021-12-12 | 1    |
| 1299     | 2    | 12-2021 | 2021-12-13 | 2021-12-03 | 12-2021  | 2021-12-06 | 2021-12-19 | 1    |
| 1299     | 3    | 12-2021 | 2021-12-06 | 2021-12-06 | 12-2021  | 2021-12-07 | 2021-12-12 | 1    |
| 1299     | 3    | 12-2021 | 2021-12-13 | 2021-12-06 | 12-2021  | 2021-12-07 | 2021-12-19 | 1    |
| 1299     | 4    | 12-2021 | 2021-12-06 | 2021-12-07 | 12-2021  | 2021-12-13 | 2021-12-12 | 1    |
| 1299     | 4    | 12-2021 | 2021-12-13 | 2021-12-07 | 12-2021  | 2021-12-13 | 2021-12-19 | 1    |
| 1299     | 4    | 12-2021 | 2021-12-20 | 2021-12-07 | 12-2021  | 2021-12-13 | 2021-12-26 | 1    |
| 1299     | 5    | 12-2021 | 2021-12-13 | 2021-12-13 | 12-2021  | 2021-12-14 | 2021-12-19 | 1    |
| 1299     | 5    | 12-2021 | 2021-12-20 | 2021-12-13 | 12-2021  | 2021-12-14 | 2021-12-26 | 1    |
| 1299     | 6    | 12-2021 | 2021-12-13 | 2021-12-14 | 12-2021  | 2021-12-20 | 2021-12-19 | 1    |
| 1299     | 6    | 12-2021 | 2021-12-20 | 2021-12-14 | 12-2021  | 2021-12-20 | 2021-12-26 | 1    |
| 1299     | 6    | 12-2021 | 2021-12-27 | 2021-12-14 | 12-2021  | 2021-12-20 | 2022-01-02 | 1    |
| 1299     | 7    | 12-2021 | 2021-12-20 | 2021-12-20 | 12-2021  | 2021-12-23 | 2021-12-26 | 1    |
| 1299     | 7    | 12-2021 | 2021-12-27 | 2021-12-20 | 12-2021  | 2021-12-23 | 2022-01-02 | 1    |
| 13       | 0    | 11-2020 | 2020-11-30 | 2020-12-01 | 12-2020  | 2020-12-01 | 2020-12-06 | 0    |
| 13       | 0    | 12-2020 | 2020-12-07 | 2020-12-01 | 12-2020  | 2020-12-01 | 2020-12-13 | 1    |
| 13       | 1    | 11-2020 | 2020-11-30 | 2020-12-01 | 12-2020  | 2020-12-07 | 2020-12-06 | 0    |
| 13       | 1    | 12-2020 | 2020-12-07 | 2020-12-01 | 12-2020  | 2020-12-07 | 2020-12-13 | 1    |
| 13       | 1    | 12-2020 | 2020-12-14 | 2020-12-01 | 12-2020  | 2020-12-07 | 2020-12-20 | 1    |
| 13       | 2    | 12-2020 | 2020-12-07 | 2020-12-07 | 12-2020  | 2020-12-08 | 2020-12-13 | 1    |
| 13       | 2    | 12-2020 | 2020-12-14 | 2020-12-07 | 12-2020  | 2020-12-08 | 2020-12-20 | 1    |
| 13       | 3    | 12-2020 | 2020-12-07 | 2020-12-08 | 12-2020  | 2020-12-10 | 2020-12-13 | 1    |
| 13       | 3    | 12-2020 | 2020-12-14 | 2020-12-08 | 12-2020  | 2020-12-10 | 2020-12-20 | 1    |
| 13       | 4    | 12-2020 | 2020-12-07 | 2020-12-10 | 12-2020  | 2020-12-17 | 2020-12-13 | 1    |
| 13       | 4    | 12-2020 | 2020-12-14 | 2020-12-10 | 12-2020  | 2020-12-17 | 2020-12-20 | 1    |
| 13       | 4    | 12-2020 | 2020-12-21 | 2020-12-10 | 12-2020  | 2020-12-17 | 2020-12-27 | 1    |
| 130      | 0    | 01-2021 | 2021-01-04 | 2021-01-01 | 01-2021  | 2021-01-01 | 2021-01-10 | 1    |
| 130      | 0    | 12-2020 | 2020-12-28 | 2021-01-01 | 01-2021  | 2021-01-01 | 2021-01-03 | 0    |
| 130      | 1    | 01-2021 | 2021-01-04 | 2021-01-01 | 01-2021  | 2021-01-08 | 2021-01-10 | 1    |
| 130      | 1    | 01-2021 | 2021-01-11 | 2021-01-01 | 01-2021  | 2021-01-08 | 2021-01-17 | 1    |
| 130      | 1    | 12-2020 | 2020-12-28 | 2021-01-01 | 01-2021  | 2021-01-08 | 2021-01-03 | 0    |
| 130      | 2    | 01-2021 | 2021-01-04 | 2021-01-08 | 01-2021  | 2021-01-11 | 2021-01-10 | 1    |
| 130      | 2    | 01-2021 | 2021-01-11 | 2021-01-08 | 01-2021  | 2021-01-11 | 2021-01-17 | 1    |
| 130      | 2    | 01-2021 | 2021-01-18 | 2021-01-08 | 01-2021  | 2021-01-11 | 2021-01-24 | 1    |
| 1300     | 0    | 11-2021 | 2021-11-22 | 2021-11-26 | 11-2021  | 2021-11-26 | 2021-11-28 | 1    |
| 1300     | 0    | 11-2021 | 2021-11-29 | 2021-11-26 | 11-2021  | 2021-11-26 | 2021-12-05 | 1    |
| 1301     | 0    | 11-2021 | 2021-11-22 | 2021-11-26 | 11-2021  | 2021-11-26 | 2021-11-28 | 1    |
| 1301     | 0    | 11-2021 | 2021-11-29 | 2021-11-26 | 11-2021  | 2021-11-26 | 2021-12-05 | 1    |
| 1301     | 1    | 11-2021 | 2021-11-22 | 2021-11-26 | 11-2021  | 2021-12-03 | 2021-11-28 | 1    |
| 1301     | 1    | 11-2021 | 2021-11-29 | 2021-11-26 | 11-2021  | 2021-12-03 | 2021-12-05 | 1    |
| 1301     | 1    | 12-2021 | 2021-12-06 | 2021-11-26 | 11-2021  | 2021-12-03 | 2021-12-12 | 1    |
| 1301     | 2    | 11-2021 | 2021-11-29 | 2021-12-03 | 12-2021  | 2021-12-06 | 2021-12-05 | 0    |
| 1301     | 2    | 12-2021 | 2021-12-06 | 2021-12-03 | 12-2021  | 2021-12-06 | 2021-12-12 | 1    |
| 1301     | 2    | 12-2021 | 2021-12-13 | 2021-12-03 | 12-2021  | 2021-12-06 | 2021-12-19 | 1    |
| 1301     | 3    | 12-2021 | 2021-12-06 | 2021-12-06 | 12-2021  | 2021-12-08 | 2021-12-12 | 1    |
| 1301     | 3    | 12-2021 | 2021-12-13 | 2021-12-06 | 12-2021  | 2021-12-08 | 2021-12-19 | 1    |
| 1301     | 4    | 12-2021 | 2021-12-06 | 2021-12-08 | 12-2021  | 2021-12-14 | 2021-12-12 | 1    |
| 1301     | 4    | 12-2021 | 2021-12-13 | 2021-12-08 | 12-2021  | 2021-12-14 | 2021-12-19 | 1    |
| 1301     | 4    | 12-2021 | 2021-12-20 | 2021-12-08 | 12-2021  | 2021-12-14 | 2021-12-26 | 1    |
| 1301     | 5    | 12-2021 | 2021-12-13 | 2021-12-14 | 12-2021  | 2021-12-17 | 2021-12-19 | 1    |
