+---------------+---------+----------+-------------+------------+-------------+
| start_of_week | step_id | leads_id | starting_ts | ending_ts  | end_of_week |
| 2021-04-05    | 3       | 451      | 2021-04-08  | 2021-04-09 | 2021-04-11  |
| 2021-04-05    | 3       | 459      | 2021-04-09  | 2021-04-12 | 2021-04-11  |
| 2021-04-05    | 4       | 379      | 2021-03-29  | 2021-04-06 | 2021-04-11  |
| 2021-04-05    | 4       | 389      | 2021-04-01  | 2021-04-09 | 2021-04-11  |
| 2021-04-05    | 4       | 390      | 2021-03-29  | 2021-04-05 | 2021-04-11  |
| 2021-04-05    | 4       | 392      | 2021-04-01  | 2021-04-06 | 2021-04-11  |
| 2021-04-05    | 4       | 395      | 2021-03-31  | 2021-04-06 | 2021-04-11  |
| 2021-04-05    | 4       | 398      | 2021-04-01  | 2021-04-05 | 2021-04-11  |
| 2021-04-05    | 4       | 399      | 2021-04-05  | 2021-04-12 | 2021-04-11  |
| 2021-04-05    | 4       | 400      | 2021-03-31  | 2021-04-05 | 2021-04-11  |
| 2021-04-05    | 4       | 401      | 2021-04-05  | 2021-04-12 | 2021-04-11  |
| 2021-04-05    | 4       | 407      | 2021-04-02  | 2021-04-05 | 2021-04-11  |
| 2021-04-05    | 4       | 409      | 2021-04-08  | 2021-04-13 | 2021-04-11  |
| 2021-04-05    | 4       | 410      | 2021-04-02  | 2021-04-09 | 2021-04-11  |
| 2021-04-05    | 4       | 416      | 2021-04-09  | 2021-04-15 | 2021-04-11  |
| 2021-04-05    | 4       | 417      | 2021-04-07  | 2021-04-14 | 2021-04-11  |
| 2021-04-05    | 4       | 420      | 2021-04-06  | 2021-04-13 | 2021-04-11  |
| 2021-04-05    | 4       | 423      | 2021-04-08  | 2021-04-15 | 2021-04-11  |
| 2021-04-05    | 4       | 424      | 2021-04-06  | 2021-04-12 | 2021-04-11  |
| 2021-04-05    | 4       | 425      | 2021-04-09  | 2021-04-15 | 2021-04-11  |
| 2021-04-05    | 4       | 426      | 2021-04-07  | 2021-04-12 | 2021-04-11  |
| 2021-04-05    | 4       | 430      | 2021-04-07  | 2021-04-12 | 2021-04-11  |
| 2021-04-05    | 4       | 431      | 2021-04-08  | 2021-04-15 | 2021-04-11  |
| 2021-04-05    | 4       | 432      | 2021-04-09  | 2021-04-16 | 2021-04-11  |
| 2021-04-05    | 4       | 433      | 2021-04-08  | 2021-04-13 | 2021-04-11  |
| 2021-04-05    | 4       | 435      | 2021-04-08  | 2021-04-14 | 2021-04-11  |
| 2021-04-05    | 4       | 437      | 2021-04-09  | 2021-04-16 | 2021-04-11  |
| 2021-04-05    | 4       | 438      | 2021-04-09  | 2021-04-13 | 2021-04-11  |
| 2021-04-05    | 4       | 440      | 2021-04-08  | 2021-04-12 | 2021-04-11  |
| 2021-04-05    | 4       | 451      | 2021-04-09  | 2021-04-14 | 2021-04-11  |
| 2021-04-05    | 5       | 379      | 2021-04-06  | 2021-04-09 | 2021-04-11  |
| 2021-04-05    | 5       | 380      | 2021-04-02  | 2021-04-05 | 2021-04-11  |
| 2021-04-05    | 5       | 389      | 2021-04-09  | 2021-04-13 | 2021-04-11  |
| 2021-04-05    | 5       | 390      | 2021-04-05  | 2021-04-08 | 2021-04-11  |
| 2021-04-05    | 5       | 392      | 2021-04-06  | 2021-04-08 | 2021-04-11  |
| 2021-04-05    | 5       | 395      | 2021-04-06  | 2021-04-07 | 2021-04-11  |
| 2021-04-05    | 5       | 407      | 2021-04-05  | 2021-04-09 | 2021-04-11  |
| 2021-04-05    | 5       | 410      | 2021-04-09  | 2021-04-12 | 2021-04-11  |
| 2021-04-05    | 6       | 375      | 2021-03-29  | 2021-04-07 | 2021-04-11  |
| 2021-04-05    | 6       | 378      | 2021-04-01  | 2021-04-07 | 2021-04-11  |
| 2021-04-05    | 6       | 379      | 2021-04-09  | 2021-04-16 | 2021-04-11  |
| 2021-04-05    | 6       | 380      | 2021-04-05  | 2021-04-14 | 2021-04-11  |
| 2021-04-05    | 6       | 390      | 2021-04-08  | 2021-04-16 | 2021-04-11  |
| 2021-04-05    | 6       | 395      | 2021-04-07  | 2021-04-13 | 2021-04-11  |
| 2021-04-05    | 7       | 297      | 2021-03-29  | 2021-04-05 | 2021-04-11  |
| 2021-04-05    | 7       | 318      | 2021-03-29  | 2021-04-06 | 2021-04-11  |
| 2021-04-05    | 7       | 333      | 2021-04-02  | 2021-04-05 | 2021-04-11  |
| 2021-04-05    | 7       | 340      | 2021-04-02  | 2021-04-07 | 2021-04-11  |
| 2021-04-05    | 7       | 345      | 2021-03-31  | 2021-04-07 | 2021-04-11  |
| 2021-04-05    | 7       | 351      | 2021-04-02  | 2021-04-08 | 2021-04-11  |
| 2021-04-05    | 7       | 355      | 2021-04-02  | 2021-04-06 | 2021-04-11  |
| 2021-04-05    | 7       | 359      | 2021-03-29  | 2021-04-06 | 2021-04-11  |
| 2021-04-05    | 7       | 361      | 2021-04-02  | 2021-04-08 | 2021-04-11  |
| 2021-04-05    | 7       | 369      | 2021-03-30  | 2021-04-05 | 2021-04-11  |
| 2021-04-05    | 7       | 372      | 2021-04-01  | 2021-04-08 | 2021-04-11  |
| 2021-04-05    | 7       | 375      | 2021-04-07  | 2021-04-15 | 2021-04-11  |
| 2021-04-05    | 7       | 377      | 2021-04-01  | 2021-04-05 | 2021-04-11  |
| 2021-04-05    | 7       | 378      | 2021-04-07  | 2021-04-09 | 2021-04-11  |
| 2021-04-12    | 0       | 488      | 2021-04-12  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 0       | 489      | 2021-04-12  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 0       | 490      | 2021-04-13  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 0       | 491      | 2021-04-13  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 0       | 492      | 2021-04-15  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 0       | 493      | 2021-04-15  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 0       | 494      | 2021-04-15  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 0       | 495      | 2021-04-15  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 1       | 453      | 2021-04-05  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 1       | 457      | 2021-04-05  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 1       | 458      | 2021-04-05  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 1       | 460      | 2021-04-05  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 1       | 465      | 2021-04-07  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 1       | 466      | 2021-04-07  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 1       | 467      | 2021-04-07  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 1       | 468      | 2021-04-07  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 1       | 469      | 2021-04-07  | 2021-04-14 | 2021-04-18  |
| 2021-04-12    | 1       | 470      | 2021-04-07  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 1       | 471      | 2021-04-08  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 1       | 472      | 2021-04-08  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 1       | 473      | 2021-04-08  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 1       | 474      | 2021-04-08  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 1       | 475      | 2021-04-08  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 1       | 477      | 2021-04-08  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 1       | 478      | 2021-04-08  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 1       | 480      | 2021-04-09  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 1       | 481      | 2021-04-09  | 2021-04-14 | 2021-04-18  |
| 2021-04-12    | 1       | 482      | 2021-04-09  | 2021-04-14 | 2021-04-18  |
| 2021-04-12    | 1       | 484      | 2021-04-09  | 2021-04-16 | 2021-04-18  |
| 2021-04-12    | 1       | 485      | 2021-04-09  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 1       | 486      | 2021-04-09  | 2021-04-14 | 2021-04-18  |
| 2021-04-12    | 1       | 488      | 2021-04-12  | 2021-04-16 | 2021-04-18  |
| 2021-04-12    | 1       | 489      | 2021-04-12  | 2021-04-19 | 2021-04-18  |
| 2021-04-12    | 1       | 490      | 2021-04-13  | 2021-04-19 | 2021-04-18  |
| 2021-04-12    | 1       | 491      | 2021-04-13  | 2021-04-16 | 2021-04-18  |
| 2021-04-12    | 1       | 492      | 2021-04-15  | 2021-04-19 | 2021-04-18  |
| 2021-04-12    | 1       | 494      | 2021-04-15  | 2021-04-20 | 2021-04-18  |
| 2021-04-12    | 1       | 495      | 2021-04-15  | 2021-04-22 | 2021-04-18  |
| 2021-04-12    | 2       | 445      | 2021-04-09  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 2       | 446      | 2021-04-09  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 2       | 447      | 2021-04-09  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 2       | 448      | 2021-04-09  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 2       | 450      | 2021-04-09  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 2       | 452      | 2021-04-09  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 2       | 453      | 2021-04-12  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 2       | 454      | 2021-04-09  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 2       | 455      | 2021-04-09  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 2       | 457      | 2021-04-12  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 2       | 458      | 2021-04-12  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 2       | 460      | 2021-04-12  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 2       | 463      | 2021-04-09  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 2       | 465      | 2021-04-12  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 2       | 466      | 2021-04-12  | 2021-04-14 | 2021-04-18  |
| 2021-04-12    | 2       | 469      | 2021-04-14  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 2       | 470      | 2021-04-12  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 2       | 471      | 2021-04-13  | 2021-04-14 | 2021-04-18  |
| 2021-04-12    | 2       | 472      | 2021-04-12  | 2021-04-14 | 2021-04-18  |
| 2021-04-12    | 2       | 473      | 2021-04-12  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 2       | 474      | 2021-04-13  | 2021-04-14 | 2021-04-18  |
| 2021-04-12    | 2       | 475      | 2021-04-12  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 2       | 477      | 2021-04-12  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 2       | 478      | 2021-04-13  | 2021-04-14 | 2021-04-18  |
| 2021-04-12    | 2       | 481      | 2021-04-14  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 2       | 482      | 2021-04-14  | 2021-04-16 | 2021-04-18  |
| 2021-04-12    | 2       | 484      | 2021-04-16  | 2021-04-19 | 2021-04-18  |
| 2021-04-12    | 2       | 486      | 2021-04-14  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 2       | 488      | 2021-04-16  | 2021-04-19 | 2021-04-18  |
| 2021-04-12    | 2       | 491      | 2021-04-16  | 2021-04-19 | 2021-04-18  |
| 2021-04-12    | 3       | 428      | 2021-04-09  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 3       | 439      | 2021-04-09  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 3       | 444      | 2021-04-09  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 3       | 446      | 2021-04-12  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 3       | 447      | 2021-04-12  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 3       | 452      | 2021-04-12  | 2021-04-14 | 2021-04-18  |
| 2021-04-12    | 3       | 453      | 2021-04-15  | 2021-04-16 | 2021-04-18  |
| 2021-04-12    | 3       | 455      | 2021-04-12  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 3       | 457      | 2021-04-13  | 2021-04-14 | 2021-04-18  |
| 2021-04-12    | 3       | 458      | 2021-04-13  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 3       | 459      | 2021-04-09  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 3       | 460      | 2021-04-13  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 3       | 463      | 2021-04-12  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 3       | 465      | 2021-04-13  | 2021-04-14 | 2021-04-18  |
| 2021-04-12    | 3       | 466      | 2021-04-14  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 3       | 469      | 2021-04-15  | 2021-04-16 | 2021-04-18  |
| 2021-04-12    | 3       | 470      | 2021-04-13  | 2021-04-14 | 2021-04-18  |
| 2021-04-12    | 3       | 471      | 2021-04-14  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 3       | 472      | 2021-04-14  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 3       | 473      | 2021-04-13  | 2021-04-14 | 2021-04-18  |
| 2021-04-12    | 3       | 474      | 2021-04-14  | 2021-04-16 | 2021-04-18  |
| 2021-04-12    | 3       | 475      | 2021-04-13  | 2021-04-14 | 2021-04-18  |
| 2021-04-12    | 3       | 477      | 2021-04-13  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 3       | 481      | 2021-04-15  | 2021-04-16 | 2021-04-18  |
| 2021-04-12    | 3       | 482      | 2021-04-16  | 2021-04-19 | 2021-04-18  |
| 2021-04-12    | 3       | 486      | 2021-04-15  | 2021-04-16 | 2021-04-18  |
| 2021-04-12    | 4       | 399      | 2021-04-05  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 4       | 401      | 2021-04-05  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 4       | 409      | 2021-04-08  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 4       | 416      | 2021-04-09  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 4       | 417      | 2021-04-07  | 2021-04-14 | 2021-04-18  |
| 2021-04-12    | 4       | 420      | 2021-04-06  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 4       | 423      | 2021-04-08  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 4       | 424      | 2021-04-06  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 4       | 425      | 2021-04-09  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 4       | 426      | 2021-04-07  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 4       | 428      | 2021-04-12  | 2021-04-19 | 2021-04-18  |
| 2021-04-12    | 4       | 430      | 2021-04-07  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 4       | 431      | 2021-04-08  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 4       | 432      | 2021-04-09  | 2021-04-16 | 2021-04-18  |
| 2021-04-12    | 4       | 433      | 2021-04-08  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 4       | 435      | 2021-04-08  | 2021-04-14 | 2021-04-18  |
| 2021-04-12    | 4       | 437      | 2021-04-09  | 2021-04-16 | 2021-04-18  |
| 2021-04-12    | 4       | 438      | 2021-04-09  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 4       | 439      | 2021-04-12  | 2021-04-19 | 2021-04-18  |
| 2021-04-12    | 4       | 440      | 2021-04-08  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 4       | 444      | 2021-04-12  | 2021-04-16 | 2021-04-18  |
| 2021-04-12    | 4       | 446      | 2021-04-13  | 2021-04-19 | 2021-04-18  |
| 2021-04-12    | 4       | 447      | 2021-04-13  | 2021-04-23 | 2021-04-18  |
| 2021-04-12    | 4       | 451      | 2021-04-09  | 2021-04-14 | 2021-04-18  |
| 2021-04-12    | 4       | 452      | 2021-04-14  | 2021-04-19 | 2021-04-18  |
| 2021-04-12    | 4       | 453      | 2021-04-16  | 2021-04-20 | 2021-04-18  |
| 2021-04-12    | 4       | 455      | 2021-04-13  | 2021-04-20 | 2021-04-18  |
| 2021-04-12    | 4       | 458      | 2021-04-15  | 2021-04-19 | 2021-04-18  |
| 2021-04-12    | 4       | 459      | 2021-04-12  | 2021-04-19 | 2021-04-18  |
| 2021-04-12    | 4       | 460      | 2021-04-15  | 2021-04-20 | 2021-04-18  |
| 2021-04-12    | 4       | 465      | 2021-04-14  | 2021-04-20 | 2021-04-18  |
| 2021-04-12    | 4       | 466      | 2021-04-15  | 2021-04-20 | 2021-04-18  |
| 2021-04-12    | 4       | 469      | 2021-04-16  | 2021-04-21 | 2021-04-18  |
| 2021-04-12    | 4       | 470      | 2021-04-14  | 2021-04-20 | 2021-04-18  |
| 2021-04-12    | 4       | 471      | 2021-04-15  | 2021-04-22 | 2021-04-18  |
| 2021-04-12    | 4       | 472      | 2021-04-15  | 2021-04-23 | 2021-04-18  |
| 2021-04-12    | 4       | 473      | 2021-04-14  | 2021-04-21 | 2021-04-18  |
| 2021-04-12    | 4       | 474      | 2021-04-16  | 2021-04-19 | 2021-04-18  |
| 2021-04-12    | 4       | 475      | 2021-04-14  | 2021-04-19 | 2021-04-18  |
| 2021-04-12    | 4       | 477      | 2021-04-15  | 2021-04-20 | 2021-04-18  |
| 2021-04-12    | 4       | 481      | 2021-04-16  | 2021-04-21 | 2021-04-18  |
| 2021-04-12    | 4       | 486      | 2021-04-16  | 2021-04-23 | 2021-04-18  |
| 2021-04-12    | 5       | 389      | 2021-04-09  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 5       | 401      | 2021-04-12  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 5       | 409      | 2021-04-13  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 5       | 410      | 2021-04-09  | 2021-04-12 | 2021-04-18  |
| 2021-04-12    | 5       | 416      | 2021-04-15  | 2021-04-19 | 2021-04-18  |
| 2021-04-12    | 5       | 417      | 2021-04-14  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 5       | 424      | 2021-04-12  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 5       | 425      | 2021-04-15  | 2021-04-16 | 2021-04-18  |
| 2021-04-12    | 5       | 426      | 2021-04-12  | 2021-04-14 | 2021-04-18  |
| 2021-04-12    | 5       | 430      | 2021-04-12  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 5       | 431      | 2021-04-15  | 2021-04-19 | 2021-04-18  |
| 2021-04-12    | 5       | 432      | 2021-04-16  | 2021-04-19 | 2021-04-18  |
| 2021-04-12    | 5       | 433      | 2021-04-13  | 2021-04-16 | 2021-04-18  |
| 2021-04-12    | 5       | 437      | 2021-04-16  | 2021-04-19 | 2021-04-18  |
| 2021-04-12    | 5       | 438      | 2021-04-13  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 5       | 440      | 2021-04-12  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 5       | 444      | 2021-04-16  | 2021-04-19 | 2021-04-18  |
| 2021-04-12    | 5       | 451      | 2021-04-14  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 6       | 379      | 2021-04-09  | 2021-04-16 | 2021-04-18  |
| 2021-04-12    | 6       | 380      | 2021-04-05  | 2021-04-14 | 2021-04-18  |
| 2021-04-12    | 6       | 389      | 2021-04-13  | 2021-04-22 | 2021-04-18  |
| 2021-04-12    | 6       | 390      | 2021-04-08  | 2021-04-16 | 2021-04-18  |
| 2021-04-12    | 6       | 395      | 2021-04-07  | 2021-04-13 | 2021-04-18  |
| 2021-04-12    | 6       | 401      | 2021-04-13  | 2021-04-16 | 2021-04-18  |
| 2021-04-12    | 6       | 409      | 2021-04-15  | 2021-04-22 | 2021-04-18  |
| 2021-04-12    | 6       | 410      | 2021-04-12  | 2021-04-20 | 2021-04-18  |
| 2021-04-12    | 6       | 417      | 2021-04-15  | 2021-04-23 | 2021-04-18  |
| 2021-04-12    | 6       | 424      | 2021-04-13  | 2021-04-19 | 2021-04-18  |
| 2021-04-12    | 6       | 426      | 2021-04-14  | 2021-04-21 | 2021-04-18  |
| 2021-04-12    | 6       | 430      | 2021-04-15  | 2021-04-23 | 2021-04-18  |
| 2021-04-12    | 6       | 433      | 2021-04-16  | 2021-04-23 | 2021-04-18  |
| 2021-04-12    | 6       | 438      | 2021-04-15  | 2021-04-22 | 2021-04-18  |
| 2021-04-12    | 6       | 440      | 2021-04-13  | 2021-04-20 | 2021-04-18  |
| 2021-04-12    | 6       | 451      | 2021-04-15  | 2021-04-21 | 2021-04-18  |
| 2021-04-12    | 7       | 375      | 2021-04-07  | 2021-04-15 | 2021-04-18  |
| 2021-04-12    | 7       | 379      | 2021-04-16  | 2021-04-21 | 2021-04-18  |
| 2021-04-12    | 7       | 380      | 2021-04-14  | 2021-04-23 | 2021-04-18  |
| 2021-04-12    | 7       | 395      | 2021-04-13  | 2021-04-19 | 2021-04-18  |
| 2021-04-12    | 7       | 401      | 2021-04-16  | 2021-04-19 | 2021-04-18  |
| 2021-04-19    | 0       | 496      | 2021-04-19  | 2021-04-19 | 2021-04-25  |
| 2021-04-19    | 0       | 497      | 2021-04-19  | 2021-04-19 | 2021-04-25  |
| 2021-04-19    | 0       | 498      | 2021-04-19  | 2021-04-19 | 2021-04-25  |
| 2021-04-19    | 0       | 499      | 2021-04-19  | 2021-04-19 | 2021-04-25  |
| 2021-04-19    | 0       | 500      | 2021-04-20  | 2021-04-20 | 2021-04-25  |
| 2021-04-19    | 0       | 501      | 2021-04-20  | 2021-04-20 | 2021-04-25  |
| 2021-04-19    | 0       | 502      | 2021-04-21  | 2021-04-21 | 2021-04-25  |
| 2021-04-19    | 0       | 503      | 2021-04-21  | 2021-04-21 | 2021-04-25  |
| 2021-04-19    | 0       | 504      | 2021-04-22  | 2021-04-22 | 2021-04-25  |
| 2021-04-19    | 0       | 505      | 2021-04-22  | 2021-04-22 | 2021-04-25  |
| 2021-04-19    | 0       | 506      | 2021-04-22  | 2021-04-22 | 2021-04-25  |
| 2021-04-19    | 0       | 507      | 2021-04-22  | 2021-04-22 | 2021-04-25  |
| 2021-04-19    | 0       | 508      | 2021-04-23  | 2021-04-23 | 2021-04-25  |
| 2021-04-19    | 1       | 489      | 2021-04-12  | 2021-04-19 | 2021-04-25  |
| 2021-04-19    | 1       | 490      | 2021-04-13  | 2021-04-19 | 2021-04-25  |
| 2021-04-19    | 1       | 492      | 2021-04-15  | 2021-04-19 | 2021-04-25  |
| 2021-04-19    | 1       | 494      | 2021-04-15  | 2021-04-20 | 2021-04-25  |
| 2021-04-19    | 1       | 495      | 2021-04-15  | 2021-04-22 | 2021-04-25  |
| 2021-04-19    | 1       | 496      | 2021-04-19  | 2021-04-26 | 2021-04-25  |
| 2021-04-19    | 1       | 497      | 2021-04-19  | 2021-04-22 | 2021-04-25  |
| 2021-04-19    | 1       | 498      | 2021-04-19  | 2021-04-23 | 2021-04-25  |
| 2021-04-19    | 1       | 499      | 2021-04-19  | 2021-04-26 | 2021-04-25  |
| 2021-04-19    | 1       | 500      | 2021-04-20  | 2021-04-26 | 2021-04-25  |
| 2021-04-19    | 1       | 501      | 2021-04-20  | 2021-04-26 | 2021-04-25  |
| 2021-04-19    | 1       | 502      | 2021-04-21  | 2021-04-27 | 2021-04-25  |
| 2021-04-19    | 1       | 503      | 2021-04-21  | 2021-04-26 | 2021-04-25  |
| 2021-04-19    | 1       | 504      | 2021-04-22  | 2021-04-26 | 2021-04-25  |
