leads_id,session_source,industry,leads_registered,number_of_employee,sessIon_source_code,industry_code
2393,CPC,Finance,2022-06-17 10:35:38 UTC,90,1,3
2857,Organic Search,Finance,2022-09-06 14:04:44 UTC,90,3,3
3151,Organic Search,Finance,2022-10-05 17:59:36 UTC,90,3,3
286,Refferal,Finance,2021-02-22 16:51:18 UTC,350,5,3
345,Refferal,Finance,2021-03-05 10:59:16 UTC,350,5,3
431,Refferal,Finance,2021-04-01 09:02:49 UTC,350,5,3
434,Refferal,Finance,2021-04-01 12:09:10 UTC,350,5,3
635,Refferal,Finance,2021-05-31 09:37:22 UTC,350,5,3
973,Refferal,Finance,2021-08-30 16:45:51 UTC,350,5,3
976,Organic Search,Finance,2021-08-31 09:22:36 UTC,350,3,3
1662,Organic Search,Finance,2022-01-31 14:07:39 UTC,350,3,3
2776,Organic Search,Finance,2022-08-31 14:28:39 UTC,350,3,3
3051,Direct,Finance,2022-09-28 10:56:12 UTC,350,2,3
1310,Refferal,Finance,2021-11-29 17:00:35 UTC,100,5,3
1712,Direct,Finance,2022-02-21 12:38:49 UTC,100,2,3
1884,CPC,Finance,2022-03-21 16:46:42 UTC,100,1,3
2911,Direct,Finance,2022-09-14 11:52:33 UTC,100,2,3
451,CPC,Finance,2021-04-02 16:02:45 UTC,110,1,3
453,Refferal,Finance,2021-04-05 10:59:29 UTC,110,5,3
487,CPC,Finance,2021-04-09 16:09:02 UTC,110,1,3
670,Direct,Finance,2021-06-04 09:52:03 UTC,110,2,3
1015,Refferal,Finance,2021-09-03 17:54:23 UTC,110,5,3
1123,Refferal,Finance,2021-10-01 09:02:56 UTC,110,5,3
1182,CPC,Finance,2021-10-20 13:38:25 UTC,110,1,3
1238,Direct,Finance,2021-11-04 16:37:29 UTC,110,2,3
1316,Direct,Finance,2021-11-30 10:08:46 UTC,110,2,3
1347,CPC,Finance,2021-12-02 12:20:03 UTC,110,1,3
1545,Refferal,Finance,2022-01-03 09:39:20 UTC,110,5,3
2210,Direct,Finance,2022-05-27 16:02:59 UTC,110,2,3
2395,Refferal,Finance,2022-06-17 15:05:47 UTC,110,5,3
2398,Direct,Finance,2022-06-20 12:40:18 UTC,110,2,3
2755,Organic Search,Finance,2022-08-30 10:51:39 UTC,110,3,3
2803,Direct,Finance,2022-09-01 16:56:17 UTC,110,2,3
2892,Refferal,Finance,2022-09-12 11:41:22 UTC,110,5,3
3306,Direct,Finance,2022-11-04 15:12:41 UTC,110,2,3
98,Refferal,Finance,2020-12-28 10:25:08 UTC,375,5,3
428,Refferal,Finance,2021-03-31 09:21:36 UTC,375,5,3
473,Refferal,Finance,2021-04-08 10:43:05 UTC,375,5,3
500,Refferal,Finance,2021-04-20 10:19:49 UTC,375,5,3
706,Refferal,Finance,2021-06-14 10:15:51 UTC,375,5,3
725,Refferal,Finance,2021-06-22 16:35:35 UTC,375,5,3
1337,Organic Search,Finance,2021-12-01 15:11:45 UTC,375,3,3
1687,Organic Social,Finance,2022-02-09 16:32:18 UTC,375,4,3
1694,Refferal,Finance,2022-02-11 10:36:56 UTC,375,5,3
1940,Refferal,Finance,2022-03-28 09:09:48 UTC,375,5,3
2019,Refferal,Finance,2022-04-06 10:54:17 UTC,375,5,3
2602,Organic Social,Finance,2022-07-27 16:20:04 UTC,375,4,3
2950,Organic Search,Finance,2022-09-20 12:59:24 UTC,375,3,3
2951,Refferal,Finance,2022-09-20 13:08:03 UTC,375,5,3
3364,Refferal,Finance,2022-11-25 10:50:59 UTC,375,5,3
367,CPC,Finance,2021-03-10 10:14:46 UTC,120,1,3
392,Direct,Finance,2021-03-22 12:39:14 UTC,120,2,3
558,CPC,Finance,2021-05-03 17:13:04 UTC,120,1,3
599,Organic Search,Finance,2021-05-13 17:15:06 UTC,120,3,3
779,CPC,Finance,2021-07-02 10:49:58 UTC,120,1,3
1030,Direct,Finance,2021-09-07 15:45:12 UTC,120,2,3
1136,CPC,Finance,2021-10-01 17:48:28 UTC,120,1,3
1228,CPC,Finance,2021-11-03 10:37:43 UTC,120,1,3
2262,Refferal,Finance,2022-06-01 13:18:37 UTC,120,5,3
2621,Organic Social,Finance,2022-07-29 17:09:16 UTC,120,4,3
2622,Direct,Finance,2022-07-29 17:26:22 UTC,120,2,3
3131,Direct,Finance,2022-10-05 09:05:02 UTC,120,2,3
335,Direct,Finance,2021-03-04 10:48:53 UTC,130,2,3
407,CPC,Finance,2021-03-26 09:21:27 UTC,130,1,3
760,Direct,Finance,2021-06-29 12:58:49 UTC,130,2,3
818,CPC,Finance,2021-07-08 17:50:49 UTC,130,1,3
887,Refferal,Finance,2021-08-03 13:21:59 UTC,130,5,3
1077,Direct,Finance,2021-09-24 09:05:11 UTC,130,2,3
1677,Organic Social,Finance,2022-02-03 12:24:13 UTC,130,4,3
1713,Organic Search,Finance,2022-02-21 16:55:26 UTC,130,3,3
2175,CPC,Finance,2022-05-23 15:30:49 UTC,130,1,3
2190,Refferal,Finance,2022-05-25 12:12:33 UTC,130,5,3
2919,CPC,Finance,2022-09-15 11:42:47 UTC,130,1,3
52,Direct,Finance,2020-12-10 10:48:44 UTC,140,2,3
219,Refferal,Finance,2021-01-28 17:55:07 UTC,140,5,3
247,Refferal,Finance,2021-02-03 16:59:26 UTC,140,5,3
293,Refferal,Finance,2021-02-24 17:53:42 UTC,140,5,3
517,CPC,Finance,2021-04-27 16:38:18 UTC,140,1,3
545,CPC,Finance,2021-04-30 15:40:20 UTC,140,1,3
546,Direct,Finance,2021-04-30 16:09:54 UTC,140,2,3
645,Organic Search,Finance,2021-05-31 17:43:09 UTC,140,3,3
738,Direct,Finance,2021-06-25 11:33:39 UTC,140,2,3
765,Refferal,Finance,2021-06-30 13:58:02 UTC,140,5,3
850,Direct,Finance,2021-07-26 10:26:39 UTC,140,2,3
1131,Organic Social,Finance,2021-10-01 16:46:49 UTC,140,4,3
1135,Organic Search,Finance,2021-10-01 17:47:40 UTC,140,3,3
1199,Direct,Finance,2021-10-27 17:07:09 UTC,140,2,3
1233,CPC,Finance,2021-11-03 15:52:59 UTC,140,1,3
1278,CPC,Finance,2021-11-18 15:10:12 UTC,140,1,3
1462,Refferal,Finance,2021-12-22 16:20:03 UTC,140,5,3
1631,Direct,Finance,2022-01-24 13:52:57 UTC,140,2,3
1649,Organic Social,Finance,2022-01-27 17:37:53 UTC,140,4,3
1661,Organic Search,Finance,2022-01-31 13:53:54 UTC,140,3,3
1697,CPC,Finance,2022-02-14 17:14:26 UTC,140,1,3
1714,Refferal,Finance,2022-02-22 09:17:06 UTC,140,5,3
1792,Refferal,Finance,2022-03-03 16:04:21 UTC,140,5,3
1854,Refferal,Finance,2022-03-14 10:07:16 UTC,140,5,3
1917,Direct,Finance,2022-03-24 14:59:42 UTC,140,2,3
1944,Refferal,Finance,2022-03-28 14:23:15 UTC,140,5,3
1952,Direct,Finance,2022-03-28 17:35:33 UTC,140,2,3
2008,CPC,Finance,2022-04-04 17:48:50 UTC,140,1,3
2037,Refferal,Finance,2022-04-14 12:05:56 UTC,140,5,3
2086,CPC,Finance,2022-04-29 09:54:36 UTC,140,1,3
2088,Direct,Finance,2022-04-29 10:52:25 UTC,140,2,3
2159,Refferal,Finance,2022-05-16 13:32:26 UTC,140,5,3
2226,Organic Search,Finance,2022-05-30 15:01:26 UTC,140,3,3
2229,Refferal,Finance,2022-05-30 16:31:58 UTC,140,5,3
2276,Refferal,Finance,2022-06-02 14:24:11 UTC,140,5,3
2328,CPC,Finance,2022-06-07 12:47:52 UTC,140,1,3
2340,CPC,Finance,2022-06-08 11:29:51 UTC,140,1,3
2360,Direct,Finance,2022-06-10 10:46:13 UTC,140,2,3
2543,Direct,Finance,2022-07-07 10:41:47 UTC,140,2,3
2738,CPC,Finance,2022-08-26 15:20:25 UTC,140,1,3
2789,Refferal,Finance,2022-09-01 09:14:36 UTC,140,5,3
2908,Organic Search,Finance,2022-09-13 17:40:39 UTC,140,3,3
2989,CPC,Finance,2022-09-23 13:10:44 UTC,140,1,3
3042,Direct,Finance,2022-09-27 17:03:02 UTC,140,2,3
3157,CPC,Finance,2022-10-07 09:35:52 UTC,140,1,3
3235,Direct,Finance,2022-10-27 09:27:02 UTC,140,2,3
3301,Refferal,Finance,2022-11-03 17:57:01 UTC,140,5,3
3316,Direct,Finance,2022-11-09 17:52:49 UTC,140,2,3
3334,Refferal,Finance,2022-11-17 15:16:06 UTC,140,5,3
120,Direct,Finance,2020-12-31 16:03:13 UTC,400,2,3
772,Refferal,Finance,2021-07-01 16:24:40 UTC,400,5,3
1088,CPC,Finance,2021-09-27 10:34:49 UTC,400,1,3
1122,Refferal,Finance,2021-09-30 17:08:31 UTC,400,5,3
1356,Direct,Finance,2021-12-03 09:58:43 UTC,400,2,3
1696,Refferal,Finance,2022-02-14 14:39:14 UTC,400,5,3
2093,Refferal,Finance,2022-04-29 12:29:22 UTC,400,5,3
2195,Refferal,Finance,2022-05-25 17:26:58 UTC,400,5,3
2207,Organic Search,Finance,2022-05-27 14:07:34 UTC,400,3,3
2466,Organic Search,Finance,2022-06-27 17:42:59 UTC,400,3,3
2589,Organic Search,Finance,2022-07-25 13:02:43 UTC,400,3,3
2736,Organic Search,Finance,2022-08-26 14:39:28 UTC,400,3,3
3066,Refferal,Finance,2022-09-28 17:14:25 UTC,400,5,3
3082,Refferal,Finance,2022-09-30 09:13:32 UTC,400,5,3
3132,CPC,Finance,2022-10-05 09:07:24 UTC,400,1,3
3289,Refferal,Finance,2022-11-02 11:42:26 UTC,400,5,3
83,Direct,Finance,2020-12-22 10:28:28 UTC,150,2,3
125,Direct,Finance,2021-01-01 10:38:28 UTC,150,2,3
176,Organic Social,Finance,2021-01-08 13:21:20 UTC,150,4,3
232,CPC,Finance,2021-02-01 11:50:23 UTC,150,1,3
245,Direct,Finance,2021-02-03 16:18:24 UTC,150,2,3
358,Direct,Finance,2021-03-08 17:17:20 UTC,150,2,3
373,Organic Social,Finance,2021-03-11 13:59:08 UTC,150,4,3
403,Refferal,Finance,2021-03-25 13:02:51 UTC,150,5,3
521,Organic Search,Finance,2021-04-28 11:54:19 UTC,150,3,3
679,Direct,Finance,2021-06-04 15:45:50 UTC,150,2,3
715,Direct,Finance,2021-06-18 13:36:37 UTC,150,2,3
878,CPC,Finance,2021-08-02 11:53:06 UTC,150,1,3
929,Organic Social,Finance,2021-08-17 09:49:51 UTC,150,4,3
1075,Refferal,Finance,2021-09-23 13:52:23 UTC,150,5,3
1132,CPC,Finance,2021-10-01 17:04:34 UTC,150,1,3
1187,Refferal,Finance,2021-10-22 10:12:11 UTC,150,5,3
1265,Refferal,Finance,2021-11-12 13:43:09 UTC,150,5,3
1308,Direct,Finance,2021-11-29 15:50:23 UTC,150,2,3
1344,Organic Search,Finance,2021-12-02 09:04:39 UTC,150,3,3
1354,Refferal,Finance,2021-12-03 09:27:03 UTC,150,5,3
1381,CPC,Finance,2021-12-07 13:03:07 UTC,150,1,3
1393,Organic Search,Finance,2021-12-08 12:58:45 UTC,150,3,3
1430,Refferal,Finance,2021-12-15 13:58:18 UTC,150,5,3
1489,CPC,Finance,2021-12-27 15:09:04 UTC,150,1,3
1535,CPC,Finance,2021-12-31 12:58:34 UTC,150,1,3
1603,CPC,Finance,2022-01-12 09:13:57 UTC,150,1,3
1629,Organic Search,Finance,2022-01-24 09:21:46 UTC,150,3,3
1648,CPC,Finance,2022-01-27 17:25:25 UTC,150,1,3
1707,Refferal,Finance,2022-02-18 10:50:06 UTC,150,5,3
1719,Direct,Finance,2022-02-23 09:37:25 UTC,150,2,3
1728,Refferal,Finance,2022-02-24 10:23:43 UTC,150,5,3
1748,CPC,Finance,2022-02-28 10:05:31 UTC,150,1,3
1752,CPC,Finance,2022-02-28 12:11:37 UTC,150,1,3
1772,CPC,Finance,2022-03-02 09:58:58 UTC,150,1,3
1811,CPC,Finance,2022-03-07 13:25:48 UTC,150,1,3
1922,CPC,Finance,2022-03-25 09:20:10 UTC,150,1,3
1932,Direct,Finance,2022-03-25 16:07:28 UTC,150,2,3
1941,Direct,Finance,2022-03-28 09:56:45 UTC,150,2,3
1951,Refferal,Finance,2022-03-28 17:32:52 UTC,150,5,3
2200,Direct,Finance,2022-05-27 09:19:14 UTC,150,2,3
2245,Direct,Finance,2022-05-31 16:08:31 UTC,150,2,3
2258,Refferal,Finance,2022-06-01 11:05:13 UTC,150,5,3
2290,Organic Search,Finance,2022-06-03 12:30:44 UTC,150,3,3
2319,CPC,Finance,2022-06-06 16:26:51 UTC,150,1,3
2323,Refferal,Finance,2022-06-06 17:27:01 UTC,150,5,3
2457,CPC,Finance,2022-06-27 11:01:00 UTC,150,1,3
2477,Refferal,Finance,2022-06-28 17:30:37 UTC,150,5,3
2484,CPC,Finance,2022-06-29 12:15:07 UTC,150,1,3
2494,Direct,Finance,2022-06-30 12:20:51 UTC,150,2,3
2560,Direct,Finance,2022-07-14 12:04:56 UTC,150,2,3
2619,Refferal,Finance,2022-07-29 13:50:19 UTC,150,5,3
2669,Organic Search,Finance,2022-08-05 09:21:51 UTC,150,3,3
2700,CPC,Finance,2022-08-12 13:33:15 UTC,150,1,3
2721,Organic Search,Finance,2022-08-24 10:29:45 UTC,150,3,3
2766,Direct,Finance,2022-08-30 16:21:16 UTC,150,2,3
2796,Refferal,Finance,2022-09-01 14:11:09 UTC,150,5,3
2804,Organic Search,Finance,2022-09-01 17:10:30 UTC,150,3,3
2806,Direct,Finance,2022-09-02 09:02:10 UTC,150,2,3
2809,Refferal,Finance,2022-09-02 09:17:46 UTC,150,5,3
2810,Refferal,Finance,2022-09-02 09:49:30 UTC,150,5,3
2816,Refferal,Finance,2022-09-02 12:23:46 UTC,150,5,3
2829,Direct,Finance,2022-09-05 09:07:11 UTC,150,2,3
2841,Direct,Finance,2022-09-05 16:11:19 UTC,150,2,3
2907,CPC,Finance,2022-09-13 17:18:54 UTC,150,1,3
2967,CPC,Finance,2022-09-21 16:59:47 UTC,150,1,3
3036,Organic Search,Finance,2022-09-27 14:19:20 UTC,150,3,3
3048,Refferal,Finance,2022-09-28 10:08:37 UTC,150,5,3
3059,CPC,Finance,2022-09-28 13:34:59 UTC,150,1,3
3147,Organic Social,Finance,2022-10-05 16:43:08 UTC,150,4,3
3253,Organic Search,Finance,2022-10-28 17:20:02 UTC,150,3,3
3329,Refferal,Finance,2022-11-15 10:51:31 UTC,150,5,3
3330,Refferal,Finance,2022-11-15 16:14:56 UTC,150,5,3
3343,Refferal,Finance,2022-11-21 15:30:23 UTC,150,5,3
3356,Direct,Finance,2022-11-24 09:57:28 UTC,150,2,3
3392,Refferal,Finance,2022-12-02 10:07:19 UTC,150,5,3
1082,CPC,Finance,2021-09-24 17:35:05 UTC,425,1,3
1352,Refferal,Finance,2021-12-02 16:01:51 UTC,425,5,3
1496,Refferal,Finance,2021-12-28 13:27:16 UTC,425,5,3
1654,Direct,Finance,2022-01-28 12:58:06 UTC,425,2,3
1774,Refferal,Finance,2022-03-02 10:58:23 UTC,425,5,3
2034,Refferal,Finance,2022-04-11 14:51:32 UTC,425,5,3
2231,Organic Search,Finance,2022-05-30 17:00:10 UTC,425,3,3
2241,Refferal,Finance,2022-05-31 13:43:25 UTC,425,5,3
2410,Organic Search,Finance,2022-06-22 10:07:38 UTC,425,3,3
2613,Refferal,Finance,2022-07-28 17:16:03 UTC,425,5,3
2748,Refferal,Finance,2022-08-29 13:55:31 UTC,425,5,3
3314,Organic Search,Finance,2022-11-08 17:48:25 UTC,425,3,3
92,Refferal,Finance,2020-12-24 09:45:36 UTC,175,5,3
201,Refferal,Finance,2021-01-22 16:54:53 UTC,175,5,3
281,Direct,Finance,2021-02-19 12:43:51 UTC,175,2,3
387,Direct,Finance,2021-03-19 11:34:13 UTC,175,2,3
472,Refferal,Finance,2021-04-08 09:50:13 UTC,175,5,3
732,CPC,Finance,2021-06-24 09:55:02 UTC,175,1,3
906,Direct,Finance,2021-08-06 11:58:34 UTC,175,2,3
1374,Organic Social,Finance,2021-12-06 16:52:03 UTC,175,4,3
1490,Refferal,Finance,2021-12-27 16:37:03 UTC,175,5,3
1838,CPC,Finance,2022-03-09 17:45:33 UTC,175,1,3
2090,Direct,Finance,2022-04-29 11:53:33 UTC,175,2,3
2097,CPC,Finance,2022-04-29 16:04:48 UTC,175,1,3
2539,Refferal,Finance,2022-07-06 15:41:48 UTC,175,5,3
2580,Refferal,Finance,2022-07-21 12:39:12 UTC,175,5,3
2614,Organic Social,Finance,2022-07-28 17:20:37 UTC,175,4,3
2660,Organic Social,Finance,2022-08-03 17:51:41 UTC,175,4,3
2697,Direct,Finance,2022-08-11 17:23:07 UTC,175,2,3
2819,CPC,Finance,2022-09-02 13:41:10 UTC,175,1,3
2833,Refferal,Finance,2022-09-05 09:56:32 UTC,175,5,3
2927,Organic Search,Finance,2022-09-16 13:26:25 UTC,175,3,3
3097,Refferal,Finance,2022-09-30 14:25:43 UTC,175,5,3
3200,Refferal,Finance,2022-10-19 17:43:41 UTC,175,5,3
3340,Refferal,Finance,2022-11-18 15:43:56 UTC,175,5,3
252,Refferal,Finance,2021-02-04 16:10:24 UTC,450,5,3
283,CPC,Finance,2021-02-22 09:24:43 UTC,450,1,3
958,Organic Search,Finance,2021-08-27 11:58:01 UTC,450,3,3
1882,Organic Social,Finance,2022-03-21 13:54:38 UTC,450,4,3
2025,CPC,Finance,2022-04-07 09:27:19 UTC,450,1,3
2727,Refferal,Finance,2022-08-25 16:21:02 UTC,450,5,3
2909,Refferal,Finance,2022-09-13 17:57:25 UTC,450,5,3
2930,Refferal,Finance,2022-09-19 09:09:28 UTC,450,5,3
3203,Direct,Finance,2022-10-20 10:07:01 UTC,450,2,3
3209,Refferal,Finance,2022-10-21 11:33:55 UTC,450,5,3
3242,Organic Social,Finance,2022-10-28 10:09:05 UTC,450,4,3
3271,Direct,Finance,2022-10-31 16:13:21 UTC,450,2,3
146,Refferal,Finance,2021-01-05 10:43:37 UTC,200,5,3
550,Refferal,Finance,2021-04-30 17:49:32 UTC,200,5,3
646,CPC,Finance,2021-06-01 09:20:01 UTC,200,1,3
875,Organic Search,Finance,2021-08-02 10:47:41 UTC,200,3,3
1042,Direct,Finance,2021-09-10 09:37:53 UTC,200,2,3
1287,Organic Search,Finance,2021-11-24 10:00:57 UTC,200,3,3
2043,Refferal,Finance,2022-04-15 16:09:12 UTC,200,5,3
2263,Organic Social,Finance,2022-06-01 13:24:10 UTC,200,4,3
2337,Refferal,Finance,2022-06-08 10:16:35 UTC,200,5,3
2419,Organic Search,Finance,2022-06-22 17:14:24 UTC,200,3,3
2714,Refferal,Finance,2022-08-19 17:41:04 UTC,200,5,3
3035,Organic Social,Finance,2022-09-27 13:10:10 UTC,200,4,3
3206,Organic Social,Finance,2022-10-21 09:30:25 UTC,200,4,3
3217,Refferal,Finance,2022-10-25 09:21:08 UTC,200,5,3
3357,CPC,Finance,2022-11-24 15:57:55 UTC,200,1,3
14,Refferal,Finance,2020-12-02 09:18:00 UTC,475,5,3
1096,Refferal,Finance,2021-09-28 13:43:15 UTC,475,5,3
1286,Direct,Finance,2021-11-24 09:22:50 UTC,475,2,3
1437,Refferal,Finance,2021-12-17 10:11:18 UTC,475,5,3
1625,Refferal,Finance,2022-01-21 13:01:17 UTC,475,5,3
1673,Refferal,Finance,2022-02-02 15:39:30 UTC,475,5,3
1727,Refferal,Finance,2022-02-24 10:08:29 UTC,475,5,3
2178,Refferal,Finance,2022-05-24 15:18:25 UTC,475,5,3
2280,Refferal,Finance,2022-06-02 17:06:01 UTC,475,5,3
2407,Refferal,Finance,2022-06-21 14:25:25 UTC,475,5,3
2728,Organic Search,Finance,2022-08-25 16:36:36 UTC,475,3,3
37,Organic Social,Finance,2020-12-07 12:25:04 UTC,225,4,3
413,CPC,Finance,2021-03-26 17:38:50 UTC,225,1,3
447,Refferal,Finance,2021-04-02 12:42:47 UTC,225,5,3
491,Organic Social,Finance,2021-04-13 09:16:11 UTC,225,4,3
648,Organic Search,Finance,2021-06-01 12:10:58 UTC,225,3,3
934,Direct,Finance,2021-08-19 17:22:56 UTC,225,2,3
981,Refferal,Finance,2021-08-31 11:05:02 UTC,225,5,3
1059,Organic Search,Finance,2021-09-20 09:48:32 UTC,225,3,3
1388,Organic Search,Finance,2021-12-07 17:49:25 UTC,225,3,3
1519,Refferal,Finance,2021-12-30 11:33:54 UTC,225,5,3
1532,Organic Social,Finance,2021-12-31 10:53:11 UTC,225,4,3
1750,Refferal,Finance,2022-02-28 11:22:46 UTC,225,5,3
1818,Refferal,Finance,2022-03-08 09:30:54 UTC,225,5,3
2010,Organic Social,Finance,2022-04-05 10:16:48 UTC,225,4,3
3358,Organic Search,Finance,2022-11-24 17:50:58 UTC,225,3,3
273,Organic Social,Finance,2021-02-16 09:58:19 UTC,500,4,3
275,Refferal,Finance,2021-02-16 14:50:33 UTC,500,5,3
375,Refferal,Finance,2021-03-12 09:00:00 UTC,500,5,3
805,Refferal,Finance,2021-07-06 13:21:12 UTC,500,5,3
855,Refferal,Finance,2021-07-27 09:51:17 UTC,500,5,3
1084,Refferal,Finance,2021-09-27 09:04:26 UTC,500,5,3
1905,Refferal,Finance,2022-03-23 17:29:00 UTC,500,5,3
2051,Organic Search,Finance,2022-04-20 17:05:34 UTC,500,3,3
2282,Refferal,Finance,2022-06-03 09:11:41 UTC,500,5,3
2596,Refferal,Finance,2022-07-26 16:48:05 UTC,500,5,3
2917,Organic Social,Finance,2022-09-14 17:46:56 UTC,500,4,3
2956,Organic Search,Finance,2022-09-21 11:53:56 UTC,500,3,3
226,Refferal,Finance,2021-01-29 13:31:28 UTC,250,5,3
753,Refferal,Finance,2021-06-28 17:10:40 UTC,250,5,3
856,Refferal,Finance,2021-07-27 09:54:46 UTC,250,5,3
1209,Refferal,Finance,2021-10-29 14:20:41 UTC,250,5,3
1302,Organic Social,Finance,2021-11-26 11:59:47 UTC,250,4,3
1614,Refferal,Finance,2022-01-18 13:13:56 UTC,250,5,3
1626,Direct,Finance,2022-01-21 13:29:51 UTC,250,2,3
1873,Refferal,Finance,2022-03-18 10:03:14 UTC,250,5,3
2061,Direct,Finance,2022-04-25 10:58:21 UTC,250,2,3
2170,Refferal,Finance,2022-05-20 11:54:48 UTC,250,5,3
2212,Refferal,Finance,2022-05-30 09:10:43 UTC,250,5,3
2300,Organic Search,Finance,2022-06-03 17:27:29 UTC,250,3,3
2523,Organic Search,Finance,2022-07-04 15:17:53 UTC,250,3,3
2609,CPC,Finance,2022-07-28 14:38:20 UTC,250,1,3
2725,Direct,Finance,2022-08-25 11:56:08 UTC,250,2,3
2741,Direct,Finance,2022-08-29 09:34:47 UTC,250,2,3
2808,Organic Social,Finance,2022-09-02 09:15:49 UTC,250,4,3
3188,Refferal,Finance,2022-10-18 10:09:28 UTC,250,5,3
3219,Refferal,Finance,2022-10-25 11:55:24 UTC,250,5,3
3272,Organic Search,Finance,2022-11-01 09:13:13 UTC,250,3,3
406,CPC,Hospitality,2021-03-25 16:32:34 UTC,5,1,4
798,Direct,Hospitality,2021-07-05 14:31:20 UTC,5,2,4
819,CPC,Hospitality,2021-07-09 11:14:46 UTC,5,1,4
1141,CPC,Hospitality,2021-10-04 12:47:58 UTC,5,1,4
2895,Organic Social,Hospitality,2022-09-12 14:14:59 UTC,5,4,4
3315,Refferal,Hospitality,2022-11-09 17:24:39 UTC,5,5,4
118,Direct,Hospitality,2020-12-31 11:02:10 UTC,10,2,4
137,CPC,Hospitality,2021-01-04 14:05:37 UTC,10,1,4
169,CPC,Hospitality,2021-01-07 15:20:45 UTC,10,1,4
470,CPC,Hospitality,2021-04-07 17:25:40 UTC,10,1,4
1291,CPC,Hospitality,2021-11-25 10:56:04 UTC,10,1,4
1488,CPC,Hospitality,2021-12-27 13:15:53 UTC,10,1,4
1773,Direct,Hospitality,2022-03-02 10:02:00 UTC,10,2,4
2011,Refferal,Hospitality,2022-04-05 11:59:50 UTC,10,5,4
2107,Direct,Hospitality,2022-05-02 17:44:42 UTC,10,2,4
2142,CPC,Hospitality,2022-05-09 10:20:44 UTC,10,1,4
2513,CPC,Hospitality,2022-07-01 16:02:07 UTC,10,1,4
2882,Organic Social,Hospitality,2022-09-08 17:48:16 UTC,10,4,4
2921,Organic Social,Hospitality,2022-09-15 12:47:15 UTC,10,4,4
3067,CPC,Hospitality,2022-09-29 09:27:21 UTC,10,1,4
308,Direct,Hospitality,2021-02-26 16:25:28 UTC,15,2,4
873,Organic Social,Hospitality,2021-08-02 09:19:10 UTC,15,4,4
1069,CPC,Hospitality,2021-09-21 16:25:05 UTC,15,1,4
1813,CPC,Hospitality,2022-03-07 13:48:39 UTC,15,1,4
2658,CPC,Hospitality,2022-08-03 17:27:03 UTC,15,1,4
3378,Organic Social,Hospitality,2022-11-29 10:21:18 UTC,15,4,4
980,Organic Search,Hospitality,2021-08-31 10:53:08 UTC,275,3,4
1066,Refferal,Hospitality,2021-09-21 13:28:12 UTC,275,5,4
1111,Organic Search,Hospitality,2021-09-30 09:46:18 UTC,275,3,4
2144,Organic Search,Hospitality,2022-05-09 12:23:23 UTC,275,3,4
2851,Refferal,Hospitality,2022-09-06 10:23:07 UTC,275,5,4
3086,Refferal,Hospitality,2022-09-30 10:13:21 UTC,275,5,4
355,CPC,Hospitality,2021-03-08 15:33:28 UTC,20,1,4
1570,CPC,Hospitality,2022-01-05 13:37:47 UTC,20,1,4
1829,Organic Social,Hospitality,2022-03-09 11:29:15 UTC,20,4,4
2349,Organic Social,Hospitality,2022-06-08 17:22:30 UTC,20,4,4
2381,Organic Social,Hospitality,2022-06-15 17:41:35 UTC,20,4,4
186,CPC,Hospitality,2021-01-13 16:46:07 UTC,25,1,4
2100,CPC,Hospitality,2022-05-02 09:49:25 UTC,25,1,4
2364,CPC,Hospitality,2022-06-10 15:53:02 UTC,25,1,4
3218,CPC,Hospitality,2022-10-25 11:30:37 UTC,25,1,4
405,Organic Search,Hospitality,2021-03-25 16:25:44 UTC,30,3,4
918,Organic Search,Hospitality,2021-08-10 15:09:05 UTC,30,3,4
1024,CPC,Hospitality,2021-09-06 16:30:06 UTC,30,1,4
1584,CPC,Hospitality,2022-01-06 17:28:17 UTC,30,1,4
1851,Direct,Hospitality,2022-03-11 16:27:37 UTC,30,2,4
2541,CPC,Hospitality,2022-07-07 09:23:57 UTC,30,1,4
3075,CPC,Hospitality,2022-09-29 14:46:50 UTC,30,1,4
86,CPC,Hospitality,2020-12-22 16:01:22 UTC,35,1,4
412,CPC,Hospitality,2021-03-26 17:21:32 UTC,35,1,4
502,Direct,Hospitality,2021-04-21 12:15:11 UTC,35,2,4
505,CPC,Hospitality,2021-04-22 11:56:13 UTC,35,1,4
653,Organic Social,Hospitality,2021-06-01 16:11:59 UTC,35,4,4
965,CPC,Hospitality,2021-08-27 17:57:24 UTC,35,1,4
1485,CPC,Hospitality,2021-12-27 12:09:43 UTC,35,1,4
1837,CPC,Hospitality,2022-03-09 15:53:03 UTC,35,1,4
2023,CPC,Hospitality,2022-04-06 14:29:02 UTC,35,1,4
2433,CPC,Hospitality,2022-06-23 16:53:59 UTC,35,1,4
2859,Organic Social,Hospitality,2022-09-06 15:07:03 UTC,35,4,4
3098,Direct,Hospitality,2022-09-30 15:05:37 UTC,35,2,4
32,Organic Social,Hospitality,2020-12-07 09:18:17 UTC,40,4,4
586,Direct,Hospitality,2021-05-07 12:15:07 UTC,40,2,4
999,Direct,Hospitality,2021-09-02 13:08:26 UTC,40,2,4
1262,CPC,Hospitality,2021-11-11 10:03:41 UTC,40,1,4
1501,Organic Search,Hospitality,2021-12-28 16:37:58 UTC,40,3,4
2902,CPC,Hospitality,2022-09-13 11:38:56 UTC,40,1,4
3115,Organic Search,Hospitality,2022-10-03 17:17:38 UTC,40,3,4
