leads_id,last_stage_id,last_stage,last_step,starting_ts,ending_ts,status,reason,cycle_duration
782,105,discussion_success,4,"2021-07-02 12:58:21","2021-07-16 15:24:04",lost,"price not fit",14.1
783,102,leads_qualification,1,"2021-07-02 15:30:49","2021-07-06 10:18:52",lost,"not selected",3.78
784,104,approach_success,3,"2021-07-02 16:29:47","2021-07-15 13:45:12",lost,"not interested",12.89
785,105,discussion_success,4,"2021-07-02 16:55:08","2021-07-19 09:01:41",lost,"price not fit",16.67
786,103,initial_communication_success,2,"2021-07-02 17:12:37","2021-07-12 16:46:27",lost,"not interested",9.98
787,102,leads_qualification,1,"2021-07-02 17:14:08","2021-07-06 14:10:43",lost,"not selected",3.87
788,102,leads_qualification,1,"2021-07-02 17:47:38","2021-07-08 16:24:10",lost,"not selected",5.94
789,105,discussion_success,4,"2021-07-02 17:51:13","2021-07-20 17:25:41",lost,"not answered",17.98
790,107,quotation_recieved,6,"2021-07-02 17:58:29","2021-07-27 17:24:24",lost,"not answered",24.98
791,102,leads_qualification,1,"2021-07-05 09:29:39","2021-07-09 10:38:32",lost,"not selected",4.05
792,104,approach_success,3,"2021-07-05 09:49:31","2021-07-14 11:54:25",lost,"not answered",9.09
793,108,deal_won,7,"2021-07-05 10:20:59","2021-07-30 11:25:38",won,"",25.04
794,108,deal_won,7,"2021-07-05 11:40:22","2021-08-03 13:16:23",won,"",29.07
795,104,approach_success,3,"2021-07-05 11:57:25","2021-07-13 12:47:43",lost,"not answered",8.03
796,106,offer_sent,5,"2021-07-05 12:28:15","2021-07-20 14:56:09",lost,"price not fit",15.1
797,108,deal_won,7,"2021-07-05 12:56:08","2021-07-30 13:14:39",won,"",25.01
798,107,quotation_recieved,6,"2021-07-05 14:31:20","2021-07-30 10:16:30",lost,"not answered",24.82
799,103,initial_communication_success,2,"2021-07-05 16:22:48","2021-07-15 17:30:12",lost,"not answered",10.05
800,108,deal_won,7,"2021-07-05 16:27:12","2021-07-30 12:37:37",won,"",24.84
801,104,approach_success,3,"2021-07-05 17:54:09","2021-07-13 16:40:52",lost,"already use other products",7.95
802,103,initial_communication_success,2,"2021-07-06 09:31:51","2021-07-13 11:56:08",lost,"not interested",7.1
803,108,deal_won,7,"2021-07-06 10:52:09","2021-08-02 15:52:58",won,"",27.21
804,101,leads_registered,0,"2021-07-06 12:48:17","2021-07-06 12:48:17",open,"",0.0
805,108,deal_won,7,"2021-07-06 13:21:12","2021-08-02 17:16:37",won,"",27.16
806,106,offer_sent,5,"2021-07-06 15:04:45","2021-07-22 16:05:45",lost,"not answered",16.04
807,105,discussion_success,4,"2021-07-06 16:44:01","2021-07-21 14:24:49",lost,"not interested",14.9
808,105,discussion_success,4,"2021-07-06 16:59:26","2021-07-23 17:42:04",lost,"not answered",17.03
809,104,approach_success,3,"2021-07-07 13:05:05","2021-07-14 13:33:38",lost,"not interested",7.02
810,108,deal_won,7,"2021-07-07 15:03:24","2021-08-06 09:25:15",won,"",29.77
811,108,deal_won,7,"2021-07-07 16:17:34","2021-08-03 16:07:34",won,"",26.99
812,105,discussion_success,4,"2021-07-07 16:25:04","2021-07-23 17:33:49",lost,"not interested",16.05
813,103,initial_communication_success,2,"2021-07-08 10:06:24","2021-07-16 09:32:03",lost,"not answered",7.98
814,101,leads_registered,0,"2021-07-08 13:33:17","2021-07-08 13:33:17",open,"",0.0
815,106,offer_sent,5,"2021-07-08 14:59:32","2021-07-27 10:03:17",lost,"price not fit",18.79
816,101,leads_registered,0,"2021-07-08 15:28:39","2021-07-08 15:28:39",open,"",0.0
817,108,deal_won,7,"2021-07-08 16:23:30","2021-08-04 16:18:04",won,"",27.0
818,104,approach_success,3,"2021-07-08 17:50:49","2021-07-15 09:35:37",lost,"not interested",6.66
819,102,leads_qualification,1,"2021-07-09 11:14:46","2021-07-16 14:07:47",lost,"not selected",7.12
820,106,offer_sent,5,"2021-07-09 15:55:54","2021-07-28 11:04:08",lost,"not answered",18.8
821,103,initial_communication_success,2,"2021-07-09 17:53:13","2021-07-13 17:03:28",lost,"not answered",3.97
822,108,deal_won,7,"2021-07-12 09:58:35","2021-08-06 16:03:51",won,"",25.25
823,101,leads_registered,0,"2021-07-12 10:36:50","2021-07-12 10:36:50",open,"",0.0
824,108,deal_won,7,"2021-07-12 14:41:57","2021-08-12 17:53:59",won,"",31.13
825,104,approach_success,3,"2021-07-12 14:45:48","2021-07-21 10:11:22",lost,"not answered",8.81
826,108,deal_won,7,"2021-07-13 10:24:12","2021-08-02 17:22:50",won,"",20.29
827,104,approach_success,3,"2021-07-13 10:30:43","2021-07-20 15:01:14",lost,"not answered",7.19
828,108,deal_won,7,"2021-07-13 10:45:03","2021-08-13 10:06:21",won,"",30.97
829,102,leads_qualification,1,"2021-07-13 13:06:03","2021-07-16 17:33:05",lost,"not selected",3.19
830,105,discussion_success,4,"2021-07-13 15:12:13","2021-08-02 09:16:19",lost,"price not fit",19.75
831,103,initial_communication_success,2,"2021-07-13 17:02:25","2021-07-19 09:23:17",lost,"not answered",5.68
832,106,offer_sent,5,"2021-07-14 11:06:27","2021-07-28 11:47:04",lost,"price not fit",14.03
833,108,deal_won,7,"2021-07-15 09:26:14","2021-08-06 14:27:01",won,"",22.21
834,106,offer_sent,5,"2021-07-15 09:41:40","2021-07-30 16:17:33",lost,"price not fit",15.27
835,105,discussion_success,4,"2021-07-15 09:57:41","2021-07-30 09:23:16",lost,"not interested",14.98
836,101,leads_registered,0,"2021-07-15 14:24:32","2021-07-15 14:24:32",open,"",0.0
837,108,deal_won,7,"2021-07-16 16:40:25","2021-08-23 13:34:14",won,"",37.87
838,108,deal_won,7,"2021-07-20 16:02:16","2021-08-20 16:31:08",won,"",31.02
839,108,deal_won,7,"2021-07-20 16:12:15","2021-08-17 10:34:43",won,"",27.77
840,102,leads_qualification,1,"2021-07-21 12:36:22","2021-07-28 15:57:30",lost,"not selected",7.14
841,107,quotation_recieved,6,"2021-07-21 14:41:17","2021-08-18 17:36:58",lost,"not answered",28.12
842,108,deal_won,7,"2021-07-22 13:29:30","2021-08-19 13:17:11",won,"",27.99
843,105,discussion_success,4,"2021-07-22 15:00:40","2021-08-04 14:59:54",lost,"not interested",13.0
844,104,approach_success,3,"2021-07-23 09:15:58","2021-07-30 15:47:12",lost,"not answered",7.27
845,101,leads_registered,0,"2021-07-23 09:32:22","2021-07-23 09:32:22",open,"",0.0
846,105,discussion_success,4,"2021-07-23 09:45:18","2021-08-09 17:21:16",lost,"price not fit",17.32
847,108,deal_won,7,"2021-07-23 11:10:06","2021-08-23 13:25:19",won,"",31.09
848,108,deal_won,7,"2021-07-23 12:25:57","2021-08-23 09:10:30",won,"",30.86
849,101,leads_registered,0,"2021-07-23 14:40:43","2021-07-23 14:40:43",open,"",0.0
850,108,deal_won,7,"2021-07-26 10:26:39","2021-08-20 10:51:27",won,"",25.02
851,101,leads_registered,0,"2021-07-26 11:30:42","2021-07-26 11:30:42",open,"",0.0
852,108,deal_won,7,"2021-07-26 12:37:05","2021-08-23 15:37:43",won,"",28.13
853,102,leads_qualification,1,"2021-07-26 15:49:19","2021-08-02 10:23:01",lost,"not selected",6.77
854,108,deal_won,7,"2021-07-27 09:00:54","2021-08-25 10:45:27",won,"",29.07
855,106,offer_sent,5,"2021-07-27 09:51:17","2021-08-16 13:20:40",lost,"price not fit",20.15
856,101,leads_registered,0,"2021-07-27 09:54:46","2021-07-27 09:54:46",open,"",0.0
857,107,quotation_recieved,6,"2021-07-27 09:57:53","2021-08-25 16:32:28",lost,"price not fit",29.27
858,101,leads_registered,0,"2021-07-27 14:40:44","2021-07-27 14:40:44",open,"",0.0
859,108,deal_won,7,"2021-07-27 15:38:03","2021-09-01 11:05:20",won,"",35.81
860,108,deal_won,7,"2021-07-27 16:30:40","2021-08-20 11:43:55",won,"",23.8
861,105,discussion_success,4,"2021-07-28 10:10:25","2021-08-11 17:34:49",lost,"not interested",14.31
862,101,leads_registered,0,"2021-07-28 12:06:01","2021-07-28 12:06:01",open,"",0.0
863,104,approach_success,3,"2021-07-28 13:28:41","2021-08-09 13:26:39",lost,"not interested",12.0
864,105,discussion_success,4,"2021-07-28 13:45:53","2021-08-13 15:11:44",lost,"not answered",16.06
865,103,initial_communication_success,2,"2021-07-28 14:40:37","2021-08-04 10:51:13",lost,"not answered",6.84
866,103,initial_communication_success,2,"2021-07-29 17:53:07","2021-08-06 09:07:54",lost,"not answered",7.64
867,103,initial_communication_success,2,"2021-07-30 10:38:47","2021-08-09 14:08:36",lost,"not interested",10.15
868,101,leads_registered,0,"2021-07-30 12:18:33","2021-07-30 12:18:33",open,"",0.0
869,108,deal_won,7,"2021-07-30 14:47:19","2021-09-02 16:22:39",won,"",34.07
870,101,leads_registered,0,"2021-07-30 15:01:54","2021-07-30 15:01:54",open,"",0.0
871,101,leads_registered,0,"2021-07-30 17:25:09","2021-07-30 17:25:09",open,"",0.0
872,104,approach_success,3,"2021-07-30 17:54:18","2021-08-10 15:47:16",lost,"not answered",10.91
873,105,discussion_success,4,"2021-08-02 09:19:10","2021-08-17 15:36:35",lost,"price not fit",15.26
874,108,deal_won,7,"2021-08-02 09:53:24","2021-09-02 17:01:17",won,"",31.3
875,108,deal_won,7,"2021-08-02 10:47:41","2021-09-02 17:50:52",won,"",31.29
876,101,leads_registered,0,"2021-08-02 10:52:48","2021-08-02 10:52:48",open,"",0.0
877,103,initial_communication_success,2,"2021-08-02 10:56:06","2021-08-10 09:04:08",lost,"not interested",7.92
878,104,approach_success,3,"2021-08-02 11:53:06","2021-08-10 11:54:20",lost,"already use other products",8.0
879,103,initial_communication_success,2,"2021-08-02 14:52:30","2021-08-09 09:55:20",lost,"not answered",6.79
880,108,deal_won,7,"2021-08-02 16:14:04","2021-08-27 10:11:25",won,"",24.75
881,105,discussion_success,4,"2021-08-02 16:14:43","2021-08-17 17:30:30",lost,"price not fit",15.05
882,108,deal_won,7,"2021-08-03 09:45:32","2021-08-31 10:22:46",won,"",28.03
883,105,discussion_success,4,"2021-08-03 10:12:58","2021-08-12 11:27:28",lost,"not interested",9.05
884,108,deal_won,7,"2021-08-03 10:21:07","2021-09-02 10:35:46",won,"",30.01
885,105,discussion_success,4,"2021-08-03 10:39:18","2021-08-16 16:06:08",lost,"not interested",13.23
886,108,deal_won,7,"2021-08-03 12:44:37","2021-08-30 11:55:57",won,"",26.97
887,104,approach_success,3,"2021-08-03 13:21:59","2021-08-13 11:29:02",lost,"not interested",9.92
888,103,initial_communication_success,2,"2021-08-03 16:47:00","2021-08-10 09:48:16",lost,"not answered",6.71
889,101,leads_registered,0,"2021-08-03 16:56:10","2021-08-03 16:56:10",open,"",0.0
890,103,initial_communication_success,2,"2021-08-03 17:18:21","2021-08-09 09:56:24",lost,"not answered",5.69
891,105,discussion_success,4,"2021-08-03 17:31:38","2021-08-13 13:34:08",lost,"not answered",9.84
892,107,quotation_recieved,6,"2021-08-04 10:32:05","2021-09-01 16:02:15",lost,"price not fit",28.23
893,108,deal_won,7,"2021-08-04 11:19:48","2021-09-03 15:36:42",won,"",30.18
894,101,leads_registered,0,"2021-08-04 11:25:54","2021-08-04 11:25:54",open,"",0.0
895,101,leads_registered,0,"2021-08-04 12:30:17","2021-08-04 12:30:17",open,"",0.0
896,105,discussion_success,4,"2021-08-04 13:25:55","2021-08-19 16:41:48",lost,"not interested",15.14
897,106,offer_sent,5,"2021-08-04 14:46:19","2021-08-20 14:45:13",lost,"price not fit",16.0
898,103,initial_communication_success,2,"2021-08-04 17:37:19","2021-08-10 10:15:06",lost,"not answered",5.69
899,108,deal_won,7,"2021-08-04 17:40:26","2021-09-02 16:08:03",won,"",28.94
900,105,discussion_success,4,"2021-08-05 09:48:14","2021-08-20 16:04:47",lost,"not interested",15.26
901,106,offer_sent,5,"2021-08-05 10:38:52","2021-08-20 09:28:06",lost,"not interested",14.95
902,105,discussion_success,4,"2021-08-05 17:53:21","2021-08-13 12:56:53",lost,"price not fit",7.79
903,105,discussion_success,4,"2021-08-05 17:55:50","2021-08-19 09:25:42",lost,"price not fit",13.65
904,102,leads_qualification,1,"2021-08-06 09:18:17","2021-08-09 10:44:51",lost,"not selected",3.06
905,103,initial_communication_success,2,"2021-08-06 11:31:42","2021-08-11 17:28:43",lost,"not answered",5.25
906,107,quotation_recieved,6,"2021-08-06 11:58:34","2021-08-31 10:04:55",lost,"price not fit",24.92
907,108,deal_won,7,"2021-08-06 16:18:01","2021-08-31 16:51:09",won,"",25.02
908,101,leads_registered,0,"2021-08-06 16:53:22","2021-08-06 16:53:22",open,"",0.0
909,101,leads_registered,0,"2021-08-06 17:01:08","2021-08-06 17:01:08",open,"",0.0
910,104,approach_success,3,"2021-08-06 17:29:37","2021-08-17 13:59:49",lost,"not interested",10.85
911,103,initial_communication_success,2,"2021-08-09 10:09:14","2021-08-17 11:46:00",lost,"not interested",8.07
912,108,deal_won,7,"2021-08-09 11:35:50","2021-09-03 10:24:35",won,"",24.95
913,105,discussion_success,4,"2021-08-09 13:15:01","2021-08-24 13:01:48",lost,"price not fit",14.99
914,108,deal_won,7,"2021-08-09 15:26:55","2021-09-09 10:10:41",won,"",30.78
915,102,leads_qualification,1,"2021-08-10 09:39:18","2021-08-13 17:35:39",lost,"not selected",3.33
916,108,deal_won,7,"2021-08-10 10:21:26","2021-09-07 13:13:06",won,"",28.12
917,102,leads_qualification,1,"2021-08-10 10:22:37","2021-08-16 17:35:42",lost,"not selected",6.3
918,105,discussion_success,4,"2021-08-10 15:09:05","2021-08-26 13:06:33",lost,"price not fit",15.91
919,107,quotation_recieved,6,"2021-08-11 10:25:16","2021-09-06 11:24:14",lost,"price not fit",26.04
920,103,initial_communication_success,2,"2021-08-11 16:40:32","2021-08-18 17:01:27",lost,"not answered",7.01
921,101,leads_registered,0,"2021-08-12 17:20:12","2021-08-12 17:20:12",open,"",0.0
922,104,approach_success,3,"2021-08-13 12:48:55","2021-08-23 11:16:16",lost,"not interested",9.94
923,105,discussion_success,4,"2021-08-13 14:27:11","2021-08-27 13:04:06",lost,"price not fit",13.94
924,104,approach_success,3,"2021-08-13 14:51:22","2021-08-23 10:50:22",lost,"already use other products",9.83
925,108,deal_won,7,"2021-08-13 16:47:16","2021-09-15 09:10:44",won,"",32.68
926,108,deal_won,7,"2021-08-13 17:06:24","2021-09-16 10:41:09",won,"",33.73
927,108,deal_won,7,"2021-08-13 17:18:51","2021-09-08 09:41:17",won,"",25.68
928,101,leads_registered,0,"2021-08-16 11:55:31","2021-08-16 11:55:31",open,"",0.0
929,104,approach_success,3,"2021-08-17 09:49:51","2021-08-25 11:05:23",lost,"already use other products",8.05
930,108,deal_won,7,"2021-08-17 16:11:10","2021-09-09 12:33:19",won,"",22.85
931,104,approach_success,3,"2021-08-18 16:26:43","2021-08-27 09:26:20",lost,"not interested",8.71
932,106,offer_sent,5,"2021-08-19 16:55:28","2021-09-07 16:20:21",lost,"price not fit",18.98
933,108,deal_won,7,"2021-08-19 17:03:25","2021-09-22 09:55:21",won,"",33.7
934,103,initial_communication_success,2,"2021-08-19 17:22:56","2021-08-24 13:35:48",lost,"not answered",4.84
935,101,leads_registered,0,"2021-08-20 10:02:11","2021-08-20 10:02:11",open,"",0.0
936,105,discussion_success,4,"2021-08-20 11:55:48","2021-09-08 10:22:36",lost,"not interested",18.94
937,104,approach_success,3,"2021-08-20 12:59:19","2021-08-31 12:06:28",lost,"not answered",10.96
938,101,leads_registered,0,"2021-08-23 09:21:57","2021-08-23 09:21:57",open,"",0.0
939,104,approach_success,3,"2021-08-23 13:05:28","2021-09-01 14:30:30",lost,"not interested",9.06
940,106,offer_sent,5,"2021-08-23 14:14:46","2021-09-09 10:57:08",lost,"not answered",16.86
941,108,deal_won,7,"2021-08-23 15:07:01","2021-09-23 12:07:11",won,"",30.88
942,101,leads_registered,0,"2021-08-23 17:45:36","2021-08-23 17:45:36",open,"",0.0
943,108,deal_won,7,"2021-08-24 15:56:15","2021-09-23 14:33:09",won,"",29.94
944,103,initial_communication_success,2,"2021-08-24 16:27:10","2021-08-30 11:18:28",lost,"not answered",5.79
945,102,leads_qualification,1,"2021-08-24 16:38:17","2021-08-27 17:20:22",lost,"not selected",3.03
946,107,quotation_recieved,6,"2021-08-24 16:41:59","2021-09-17 10:42:34",lost,"price not fit",23.75
947,108,deal_won,7,"2021-08-24 17:45:12","2021-10-01 10:33:00",won,"",37.7
948,102,leads_qualification,1,"2021-08-25 09:16:03","2021-08-30 14:03:45",lost,"not selected",5.2
949,106,offer_sent,5,"2021-08-25 13:30:07","2021-09-09 17:51:21",lost,"price not fit",15.18
950,105,discussion_success,4,"2021-08-25 14:03:03","2021-09-13 09:25:10",lost,"not answered",18.81
951,107,quotation_recieved,6,"2021-08-25 16:11:05","2021-09-20 16:03:34",lost,"price not fit",25.99
952,106,offer_sent,5,"2021-08-25 17:48:52","2021-09-13 15:13:49",lost,"price not fit",18.89
953,102,leads_qualification,1,"2021-08-26 11:18:09","2021-08-31 16:00:22",lost,"not selected",5.2
954,107,quotation_recieved,6,"2021-08-26 12:30:49","2021-09-23 15:33:37",lost,"not answered",28.13
955,108,deal_won,7,"2021-08-26 15:13:33","2021-09-27 17:49:30",won,"",32.11
956,103,initial_communication_success,2,"2021-08-26 16:08:20","2021-09-01 14:23:42",lost,"not answered",5.93
957,108,deal_won,7,"2021-08-27 09:00:45","2021-10-01 12:01:17",won,"",35.13
958,104,approach_success,3,"2021-08-27 11:58:01","2021-09-07 11:40:58",lost,"not interested",10.99
959,108,deal_won,7,"2021-08-27 12:12:35","2021-09-20 09:02:42",won,"",23.87
960,105,discussion_success,4,"2021-08-27 13:16:04","2021-09-07 14:13:01",lost,"price not fit",11.04
961,105,discussion_success,4,"2021-08-27 14:06:52","2021-09-14 15:27:57",lost,"price not fit",18.06
962,103,initial_communication_success,2,"2021-08-27 16:19:23","2021-09-06 11:41:39",lost,"not interested",9.81
963,103,initial_communication_success,2,"2021-08-27 16:37:43","2021-09-06 10:01:21",lost,"not answered",9.72
964,101,leads_registered,0,"2021-08-27 16:53:15","2021-08-27 16:53:15",open,"",0.0
965,108,deal_won,7,"2021-08-27 17:57:24","2021-09-30 12:57:13",won,"",33.79
966,108,deal_won,7,"2021-08-30 10:10:58","2021-10-04 10:22:11",won,"",35.01
967,103,initial_communication_success,2,"2021-08-30 10:19:57","2021-09-07 15:34:53",lost,"not interested",8.22
968,104,approach_success,3,"2021-08-30 14:31:32","2021-09-07 13:02:31",lost,"not interested",7.94
969,102,leads_qualification,1,"2021-08-30 14:43:12","2021-09-03 12:23:51",lost,"not selected",3.9
970,101,leads_registered,0,"2021-08-30 14:54:18","2021-08-30 14:54:18",open,"",0.0
971,106,offer_sent,5,"2021-08-30 15:37:00","2021-09-14 14:21:38",lost,"price not fit",14.95
972,108,deal_won,7,"2021-08-30 16:29:20","2021-09-30 17:53:35",won,"",31.06
973,108,deal_won,7,"2021-08-30 16:45:51","2021-10-01 17:14:05",won,"",32.02
974,101,leads_registered,0,"2021-08-30 16:51:11","2021-08-30 16:51:11",open,"",0.0
975,107,quotation_recieved,6,"2021-08-31 09:03:46","2021-09-24 16:24:45",lost,"price not fit",24.31
976,101,leads_registered,0,"2021-08-31 09:22:36","2021-08-31 09:22:36",open,"",0.0
977,108,deal_won,7,"2021-08-31 09:30:06","2021-09-28 17:07:00",won,"",28.32
978,101,leads_registered,0,"2021-08-31 09:39:51","2021-08-31 09:39:51",open,"",0.0
979,108,deal_won,7,"2021-08-31 10:20:15","2021-09-29 10:03:52",won,"",28.99
980,108,deal_won,7,"2021-08-31 10:53:08","2021-10-07 12:05:17",won,"",37.05
981,101,leads_registered,0,"2021-08-31 11:05:02","2021-08-31 11:05:02",open,"",0.0
982,108,deal_won,7,"2021-08-31 11:44:56","2021-09-29 10:01:42",won,"",28.93
983,101,leads_registered,0,"2021-08-31 12:06:56","2021-08-31 12:06:56",open,"",0.0
984,105,discussion_success,4,"2021-08-31 12:56:13","2021-09-17 13:49:27",lost,"price not fit",17.04
985,106,offer_sent,5,"2021-08-31 14:37:53","2021-09-16 17:30:50",lost,"price not fit",16.12
986,104,approach_success,3,"2021-08-31 17:27:49","2021-09-13 11:29:33",lost,"already use other products",12.75
987,105,discussion_success,4,"2021-08-31 17:32:19","2021-09-14 16:41:26",lost,"not interested",13.96
988,104,approach_success,3,"2021-09-01 10:12:14","2021-09-08 12:32:34",lost,"not answered",7.1
989,107,quotation_recieved,6,"2021-09-01 10:52:57","2021-09-24 13:12:57",lost,"not answered",23.1
990,108,deal_won,7,"2021-09-01 14:44:10","2021-10-01 15:16:46",won,"",30.02
991,108,deal_won,7,"2021-09-01 15:51:27","2021-10-05 14:34:07",won,"",33.95
992,108,deal_won,7,"2021-09-01 16:46:42","2021-10-01 17:55:38",won,"",30.05
993,105,discussion_success,4,"2021-09-01 16:54:20","2021-09-13 09:32:15",lost,"not interested",11.69
