leads_id,no_of_page,first_page,last_page,first_ts,last_ts,session_duration,no_form_page,no_info_page,cta
783,5,/home,/form/demo,"2021-07-02 15:27:48","2021-07-02 15:29:27",99.0,1,2,demo
784,6,/home,/form/demo,"2021-07-02 16:27:00","2021-07-02 16:28:38",98.0,3,2,demo
785,3,/features,/form/demo,"2021-07-02 16:52:36","2021-07-02 16:53:42",66.0,1,2,demo
786,6,/studycase,/form/brochure,"2021-07-02 17:08:58","2021-07-02 17:11:10",132.0,1,4,brochure
787,6,/home,/form/set-a-meeting,"2021-07-02 17:10:25","2021-07-02 17:12:48",143.0,2,3,set-a-meeting
788,6,/portofolio,/form/demo,"2021-07-02 17:44:29","2021-07-02 17:46:33",124.0,2,3,demo
789,5,/home,/form/set-a-meeting,"2021-07-02 17:47:49","2021-07-02 17:49:45",116.0,1,3,set-a-meeting
790,5,/portofolio,/form/demo,"2021-07-02 17:55:24","2021-07-02 17:57:38",134.0,1,4,demo
791,2,/home,/form/set-a-meeting,"2021-07-05 09:27:48","2021-07-05 09:28:18",30.0,1,0,set-a-meeting
792,4,/portofolio,/form/demo,"2021-07-05 09:46:39","2021-07-05 09:48:12",93.0,2,2,demo
793,2,/features,/form/demo,"2021-07-05 10:19:13","2021-07-05 10:19:56",43.0,1,1,demo
794,6,/studycase,/form/brochure,"2021-07-05 11:36:36","2021-07-05 11:38:52",136.0,2,4,brochure
795,5,/studycase,/form/set-a-meeting,"2021-07-05 11:54:07","2021-07-05 11:55:57",110.0,1,4,set-a-meeting
796,3,/portofolio,/form/demo,"2021-07-05 12:26:04","2021-07-05 12:27:16",72.0,1,2,demo
797,4,/portofolio,/form/demo,"2021-07-05 12:53:46","2021-07-05 12:54:58",72.0,2,2,demo
798,4,/features,/form/brochure,"2021-07-05 14:28:43","2021-07-05 14:30:29",106.0,1,3,brochure
799,4,/testimonials,/form/set-a-meeting,"2021-07-05 16:19:52","2021-07-05 16:21:31",99.0,1,3,set-a-meeting
800,2,/features,/form/brochure,"2021-07-05 16:25:21","2021-07-05 16:26:10",49.0,1,1,brochure
801,3,/studycase,/form/demo,"2021-07-05 17:52:13","2021-07-05 17:53:11",58.0,1,1,demo
802,3,/home,/form/brochure,"2021-07-06 09:29:42","2021-07-06 09:30:46",64.0,1,1,brochure
803,2,/home,/form/demo,"2021-07-06 10:50:10","2021-07-06 10:50:41",31.0,1,0,demo
804,5,/studycase,/form/demo,"2021-07-06 12:45:14","2021-07-06 12:47:03",109.0,2,3,demo
805,2,/studycase,/form/brochure,"2021-07-06 13:19:31","2021-07-06 13:20:19",48.0,1,1,brochure
806,4,/testimonials,/form/brochure,"2021-07-06 15:01:49","2021-07-06 15:03:29",100.0,1,3,brochure
807,6,/home,/form/set-a-meeting,"2021-07-06 16:40:47","2021-07-06 16:43:10",143.0,1,4,set-a-meeting
808,4,/studycase,/form/brochure,"2021-07-06 16:56:54","2021-07-06 16:58:13",79.0,2,2,brochure
809,3,/home,/form/brochure,"2021-07-07 13:02:38","2021-07-07 13:03:39",61.0,1,1,brochure
810,4,/home,/form/brochure,"2021-07-07 15:00:56","2021-07-07 15:02:13",77.0,2,1,brochure
811,4,/studycase,/form/set-a-meeting,"2021-07-07 16:15:11","2021-07-07 16:16:38",87.0,2,2,set-a-meeting
812,3,/studycase,/form/demo,"2021-07-07 16:22:59","2021-07-07 16:24:12",73.0,1,2,demo
813,5,/features,/form/set-a-meeting,"2021-07-08 10:03:07","2021-07-08 10:05:09",122.0,1,4,set-a-meeting
814,3,/features,/form/brochure,"2021-07-08 13:30:42","2021-07-08 13:31:56",74.0,1,2,brochure
815,5,/studycase,/form/demo,"2021-07-08 14:56:44","2021-07-08 14:58:32",108.0,2,3,demo
816,5,/home,/form/set-a-meeting,"2021-07-08 15:25:27","2021-07-08 15:27:21",114.0,1,3,set-a-meeting
817,2,/testimonials,/form/brochure,"2021-07-08 16:21:41","2021-07-08 16:22:29",48.0,1,1,brochure
818,6,/home,/form/set-a-meeting,"2021-07-08 17:47:14","2021-07-08 17:49:29",135.0,2,3,set-a-meeting
819,4,/portofolio,/form/demo,"2021-07-09 11:12:14","2021-07-09 11:13:50",96.0,1,3,demo
820,1,/form/demo,/form/demo,"2021-07-09 15:54:58","2021-07-09 15:54:58",0.0,1,0,demo
821,4,/testimonials,/form/demo,"2021-07-09 17:50:22","2021-07-09 17:51:56",94.0,1,2,demo
822,2,/home,/form/brochure,"2021-07-12 09:56:47","2021-07-12 09:57:22",35.0,1,0,brochure
823,6,/studycase,/form/brochure,"2021-07-12 10:33:17","2021-07-12 10:35:52",155.0,1,5,brochure
824,5,/studycase,/form/demo,"2021-07-12 14:39:10","2021-07-12 14:41:00",110.0,1,4,demo
825,1,/form/set-a-meeting,/form/set-a-meeting,"2021-07-12 14:44:38","2021-07-12 14:44:38",0.0,1,0,set-a-meeting
826,3,/home,/form/demo,"2021-07-13 10:22:13","2021-07-13 10:23:08",55.0,1,1,demo
827,4,/studycase,/form/demo,"2021-07-13 10:28:04","2021-07-13 10:29:47",103.0,1,3,demo
828,3,/portofolio,/form/brochure,"2021-07-13 10:42:52","2021-07-13 10:44:03",71.0,1,2,brochure
829,1,/form/set-a-meeting,/form/set-a-meeting,"2021-07-13 13:04:57","2021-07-13 13:04:57",0.0,1,0,set-a-meeting
830,4,/features,/form/demo,"2021-07-13 15:09:59","2021-07-13 15:11:17",78.0,2,2,demo
831,6,/features,/form/set-a-meeting,"2021-07-13 16:58:31","2021-07-13 17:01:09",158.0,2,4,set-a-meeting
832,3,/studycase,/form/set-a-meeting,"2021-07-14 11:03:47","2021-07-14 11:05:05",78.0,1,2,set-a-meeting
833,4,/studycase,/form/brochure,"2021-07-15 09:23:17","2021-07-15 09:24:44",87.0,2,2,brochure
834,2,/home,/form/demo,"2021-07-15 09:39:55","2021-07-15 09:40:29",34.0,1,0,demo
835,4,/features,/form/demo,"2021-07-15 09:54:39","2021-07-15 09:56:21",102.0,1,3,demo
836,3,/studycase,/form/brochure,"2021-07-15 14:22:17","2021-07-15 14:23:20",63.0,1,1,brochure
837,6,/portofolio,/form/demo,"2021-07-16 16:36:52","2021-07-16 16:39:19",147.0,1,5,demo
838,5,/studycase,/form/demo,"2021-07-20 15:58:53","2021-07-20 16:00:51",118.0,1,4,demo
839,3,/studycase,/form/demo,"2021-07-20 16:10:08","2021-07-20 16:11:16",68.0,1,2,demo
840,1,/form/brochure,/form/brochure,"2021-07-21 12:34:52","2021-07-21 12:34:52",0.0,1,0,brochure
841,5,/home,/form/demo,"2021-07-21 14:38:24","2021-07-21 14:40:08",104.0,1,3,demo
842,6,/portofolio,/form/demo,"2021-07-22 13:26:39","2021-07-22 13:28:38",119.0,3,2,demo
843,3,/home,/form/brochure,"2021-07-22 14:58:16","2021-07-22 14:59:12",56.0,1,1,brochure
844,1,/form/set-a-meeting,/form/set-a-meeting,"2021-07-23 09:14:47","2021-07-23 09:14:47",0.0,1,0,set-a-meeting
845,2,/testimonials,/form/demo,"2021-07-23 09:30:23","2021-07-23 09:31:04",41.0,1,1,demo
846,1,/form/set-a-meeting,/form/set-a-meeting,"2021-07-23 09:44:20","2021-07-23 09:44:20",0.0,1,0,set-a-meeting
847,1,/form/set-a-meeting,/form/set-a-meeting,"2021-07-23 11:08:44","2021-07-23 11:08:44",0.0,1,0,set-a-meeting
848,2,/studycase,/form/set-a-meeting,"2021-07-23 12:23:52","2021-07-23 12:24:40",48.0,1,1,set-a-meeting
849,4,/features,/form/brochure,"2021-07-23 14:37:59","2021-07-23 14:39:33",94.0,1,3,brochure
850,6,/portofolio,/form/set-a-meeting,"2021-07-26 10:23:22","2021-07-26 10:25:20",118.0,3,2,set-a-meeting
851,2,/testimonials,/form/brochure,"2021-07-26 11:28:57","2021-07-26 11:29:47",50.0,1,1,brochure
852,1,/form/brochure,/form/brochure,"2021-07-26 12:36:13","2021-07-26 12:36:13",0.0,1,0,brochure
853,4,/home,/form/demo,"2021-07-26 15:46:44","2021-07-26 15:48:01",77.0,2,1,demo
854,5,/portofolio,/form/demo,"2021-07-27 08:58:01","2021-07-27 08:59:43",102.0,2,3,demo
855,1,/form/set-a-meeting,/form/set-a-meeting,"2021-07-27 09:49:48","2021-07-27 09:49:48",0.0,1,0,set-a-meeting
856,1,/form/set-a-meeting,/form/set-a-meeting,"2021-07-27 09:53:49","2021-07-27 09:53:49",0.0,1,0,set-a-meeting
857,1,/form/set-a-meeting,/form/set-a-meeting,"2021-07-27 09:56:42","2021-07-27 09:56:42",0.0,1,0,set-a-meeting
858,6,/studycase,/form/demo,"2021-07-27 14:37:17","2021-07-27 14:39:37",140.0,1,5,demo
859,6,/studycase,/form/set-a-meeting,"2021-07-27 15:34:23","2021-07-27 15:36:36",133.0,3,3,set-a-meeting
860,4,/studycase,/form/brochure,"2021-07-27 16:28:13","2021-07-27 16:29:42",89.0,1,2,brochure
861,4,/home,/form/brochure,"2021-07-28 10:07:50","2021-07-28 10:09:14",84.0,1,2,brochure
862,3,/features,/form/brochure,"2021-07-28 12:04:03","2021-07-28 12:05:07",64.0,1,2,brochure
863,5,/studycase,/form/brochure,"2021-07-28 13:25:24","2021-07-28 13:27:11",107.0,2,3,brochure
864,1,/form/set-a-meeting,/form/set-a-meeting,"2021-07-28 13:44:26","2021-07-28 13:44:26",0.0,1,0,set-a-meeting
865,4,/home,/form/brochure,"2021-07-28 14:37:46","2021-07-28 14:39:15",89.0,1,2,brochure
866,4,/features,/form/brochure,"2021-07-29 17:50:57","2021-07-29 17:52:14",77.0,3,1,brochure
867,3,/portofolio,/form/brochure,"2021-07-30 10:36:15","2021-07-30 10:37:30",75.0,1,2,brochure
868,6,/home,/form/set-a-meeting,"2021-07-30 12:15:16","2021-07-30 12:17:25",129.0,1,4,set-a-meeting
869,1,/form/set-a-meeting,/form/set-a-meeting,"2021-07-30 14:46:17","2021-07-30 14:46:17",0.0,1,0,set-a-meeting
870,3,/studycase,/form/brochure,"2021-07-30 14:59:25","2021-07-30 15:00:32",67.0,1,2,brochure
871,3,/home,/form/set-a-meeting,"2021-07-30 17:22:55","2021-07-30 17:23:51",56.0,1,1,set-a-meeting
872,4,/studycase,/form/brochure,"2021-07-30 17:51:35","2021-07-30 17:53:03",88.0,2,2,brochure
873,2,/portofolio,/form/brochure,"2021-08-02 09:17:22","2021-08-02 09:18:03",41.0,1,1,brochure
874,5,/testimonials,/form/demo,"2021-08-02 09:50:07","2021-08-02 09:51:54",107.0,3,2,demo
875,1,/form/set-a-meeting,/form/set-a-meeting,"2021-08-02 10:46:17","2021-08-02 10:46:17",0.0,1,0,set-a-meeting
876,4,/features,/form/demo,"2021-08-02 10:49:44","2021-08-02 10:51:22",98.0,1,3,demo
877,5,/portofolio,/form/demo,"2021-08-02 10:52:54","2021-08-02 10:54:56",122.0,1,4,demo
878,1,/form/set-a-meeting,/form/set-a-meeting,"2021-08-02 11:52:08","2021-08-02 11:52:08",0.0,1,0,set-a-meeting
879,6,/home,/form/set-a-meeting,"2021-08-02 14:49:34","2021-08-02 14:51:31",117.0,2,3,set-a-meeting
880,5,/portofolio,/form/demo,"2021-08-02 16:11:00","2021-08-02 16:12:50",110.0,1,3,demo
881,6,/studycase,/form/brochure,"2021-08-02 16:11:40","2021-08-02 16:13:46",126.0,3,3,brochure
882,5,/portofolio,/form/demo,"2021-08-03 09:42:38","2021-08-03 09:44:36",118.0,2,3,demo
883,3,/features,/form/demo,"2021-08-03 10:10:40","2021-08-03 10:11:49",69.0,1,2,demo
884,5,/home,/form/demo,"2021-08-03 10:18:21","2021-08-03 10:19:48",87.0,3,1,demo
885,1,/form/set-a-meeting,/form/set-a-meeting,"2021-08-03 10:38:20","2021-08-03 10:38:20",0.0,1,0,set-a-meeting
886,1,/form/set-a-meeting,/form/set-a-meeting,"2021-08-03 12:43:17","2021-08-03 12:43:17",0.0,1,0,set-a-meeting
887,6,/home,/form/demo,"2021-08-03 13:19:21","2021-08-03 13:21:02",101.0,3,2,demo
888,1,/form/set-a-meeting,/form/set-a-meeting,"2021-08-03 16:45:50","2021-08-03 16:45:50",0.0,1,0,set-a-meeting
889,3,/portofolio,/form/brochure,"2021-08-03 16:54:00","2021-08-03 16:55:13",73.0,1,2,brochure
890,3,/portofolio,/form/demo,"2021-08-03 17:16:17","2021-08-03 17:17:24",67.0,1,2,demo
891,3,/home,/form/brochure,"2021-08-03 17:29:47","2021-08-03 17:30:45",58.0,1,1,brochure
892,5,/studycase,/form/demo,"2021-08-04 10:28:47","2021-08-04 10:30:35",108.0,3,2,demo
893,1,/form/set-a-meeting,/form/set-a-meeting,"2021-08-04 11:18:33","2021-08-04 11:18:33",0.0,1,0,set-a-meeting
894,3,/features,/form/brochure,"2021-08-04 11:23:56","2021-08-04 11:25:02",66.0,1,2,brochure
895,2,/home,/form/brochure,"2021-08-04 12:28:22","2021-08-04 12:28:53",31.0,1,0,brochure
896,4,/portofolio,/form/set-a-meeting,"2021-08-04 13:23:14","2021-08-04 13:24:40",86.0,1,2,set-a-meeting
897,3,/testimonials,/form/set-a-meeting,"2021-08-04 14:44:14","2021-08-04 14:45:25",71.0,1,2,set-a-meeting
898,1,/form/demo,/form/demo,"2021-08-04 17:36:13","2021-08-04 17:36:13",0.0,1,0,demo
899,3,/home,/form/brochure,"2021-08-04 17:38:03","2021-08-04 17:39:11",68.0,1,1,brochure
900,5,/features,/form/set-a-meeting,"2021-08-05 09:45:25","2021-08-05 09:47:13",108.0,3,2,set-a-meeting
901,1,/form/brochure,/form/brochure,"2021-08-05 10:37:56","2021-08-05 10:37:56",0.0,1,0,brochure
902,3,/home,/form/brochure,"2021-08-05 17:51:23","2021-08-05 17:52:24",61.0,1,1,brochure
903,4,/features,/form/brochure,"2021-08-05 17:52:50","2021-08-05 17:54:26",96.0,1,3,brochure
904,3,/home,/form/demo,"2021-08-06 09:16:14","2021-08-06 09:17:13",59.0,1,1,demo
905,2,/portofolio,/form/brochure,"2021-08-06 11:29:57","2021-08-06 11:30:39",42.0,1,1,brochure
906,1,/form/set-a-meeting,/form/set-a-meeting,"2021-08-06 11:57:42","2021-08-06 11:57:42",0.0,1,0,set-a-meeting
907,4,/testimonials,/form/brochure,"2021-08-06 16:15:26","2021-08-06 16:16:54",88.0,1,3,brochure
908,4,/testimonials,/form/brochure,"2021-08-06 16:50:51","2021-08-06 16:52:08",77.0,2,1,brochure
909,3,/features,/form/brochure,"2021-08-06 16:59:07","2021-08-06 17:00:03",56.0,2,1,brochure
910,2,/home,/form/set-a-meeting,"2021-08-06 17:27:56","2021-08-06 17:28:26",30.0,1,0,set-a-meeting
911,6,/studycase,/form/demo,"2021-08-09 10:06:08","2021-08-09 10:08:23",135.0,2,4,demo
912,3,/home,/form/demo,"2021-08-09 11:33:55","2021-08-09 11:34:52",57.0,2,0,demo
913,3,/features,/form/demo,"2021-08-09 13:12:32","2021-08-09 13:13:42",70.0,1,2,demo
914,1,/form/brochure,/form/brochure,"2021-08-09 15:25:42","2021-08-09 15:25:42",0.0,1,0,brochure
915,4,/home,/form/brochure,"2021-08-10 09:36:48","2021-08-10 09:38:14",86.0,1,2,brochure
916,3,/home,/form/brochure,"2021-08-10 10:19:24","2021-08-10 10:20:22",58.0,1,1,brochure
917,4,/testimonials,/form/set-a-meeting,"2021-08-10 10:19:50","2021-08-10 10:21:24",94.0,1,3,set-a-meeting
918,4,/features,/form/brochure,"2021-08-10 15:06:41","2021-08-10 15:08:04",83.0,1,3,brochure
919,3,/testimonials,/form/demo,"2021-08-11 10:23:07","2021-08-11 10:24:16",69.0,1,2,demo
920,4,/home,/form/brochure,"2021-08-11 16:38:11","2021-08-11 16:39:37",86.0,1,2,brochure
921,6,/portofolio,/form/demo,"2021-08-12 17:16:46","2021-08-12 17:18:57",131.0,3,3,demo
922,5,/home,/form/set-a-meeting,"2021-08-13 12:46:23","2021-08-13 12:47:58",95.0,2,2,set-a-meeting
923,3,/home,/form/brochure,"2021-08-13 14:24:42","2021-08-13 14:25:42",60.0,1,1,brochure
924,4,/home,/form/brochure,"2021-08-13 14:48:42","2021-08-13 14:50:11",89.0,1,2,brochure
925,5,/portofolio,/form/set-a-meeting,"2021-08-13 16:44:11","2021-08-13 16:45:53",102.0,3,2,set-a-meeting
926,2,/features,/form/set-a-meeting,"2021-08-13 17:04:19","2021-08-13 17:05:01",42.0,1,1,set-a-meeting
927,4,/studycase,/form/demo,"2021-08-13 17:16:17","2021-08-13 17:17:54",97.0,1,3,demo
928,2,/testimonials,/form/brochure,"2021-08-16 11:53:17","2021-08-16 11:54:01",44.0,1,1,brochure
929,4,/studycase,/form/demo,"2021-08-17 09:47:28","2021-08-17 09:48:55",87.0,2,2,demo
930,4,/home,/form/set-a-meeting,"2021-08-17 16:08:36","2021-08-17 16:09:42",66.0,1,1,set-a-meeting
931,4,/home,/form/demo,"2021-08-18 16:24:00","2021-08-18 16:25:28",88.0,1,2,demo
932,6,/home,/form/brochure,"2021-08-19 16:52:24","2021-08-19 16:54:11",107.0,3,2,brochure
933,1,/form/brochure,/form/brochure,"2021-08-19 17:02:17","2021-08-19 17:02:17",0.0,1,0,brochure
934,5,/home,/form/set-a-meeting,"2021-08-19 17:20:30","2021-08-19 17:22:01",91.0,3,1,set-a-meeting
935,3,/testimonials,/form/brochure,"2021-08-20 09:59:51","2021-08-20 10:00:55",64.0,1,2,brochure
936,4,/home,/form/brochure,"2021-08-20 11:53:00","2021-08-20 11:54:18",78.0,2,1,brochure
937,2,/testimonials,/form/brochure,"2021-08-20 12:57:13","2021-08-20 12:57:55",42.0,1,1,brochure
938,5,/home,/form/demo,"2021-08-23 09:19:04","2021-08-23 09:20:57",113.0,1,3,demo
939,4,/home,/form/set-a-meeting,"2021-08-23 13:03:19","2021-08-23 13:04:37",78.0,2,1,set-a-meeting
940,3,/features,/form/brochure,"2021-08-23 14:12:11","2021-08-23 14:13:19",68.0,1,2,brochure
941,1,/form/demo,/form/demo,"2021-08-23 15:05:48","2021-08-23 15:05:48",0.0,1,0,demo
942,2,/studycase,/form/brochure,"2021-08-23 17:43:26","2021-08-23 17:44:10",44.0,1,1,brochure
943,4,/portofolio,/form/set-a-meeting,"2021-08-24 15:53:25","2021-08-24 15:55:00",95.0,2,2,set-a-meeting
944,2,/features,/form/set-a-meeting,"2021-08-24 16:25:38","2021-08-24 16:26:18",40.0,1,1,set-a-meeting
945,6,/portofolio,/form/demo,"2021-08-24 16:34:37","2021-08-24 16:36:53",136.0,2,4,demo
946,5,/home,/form/demo,"2021-08-24 16:38:46","2021-08-24 16:40:29",103.0,2,2,demo
947,1,/form/set-a-meeting,/form/set-a-meeting,"2021-08-24 17:43:48","2021-08-24 17:43:48",0.0,1,0,set-a-meeting
948,6,/home,/form/set-a-meeting,"2021-08-25 09:12:56","2021-08-25 09:14:50",114.0,1,3,set-a-meeting
949,3,/home,/form/demo,"2021-08-25 13:27:56","2021-08-25 13:28:47",51.0,1,1,demo
950,3,/features,/form/demo,"2021-08-25 14:00:49","2021-08-25 14:01:57",68.0,2,1,demo
951,1,/form/set-a-meeting,/form/set-a-meeting,"2021-08-25 16:09:53","2021-08-25 16:09:53",0.0,1,0,set-a-meeting
952,3,/features,/form/brochure,"2021-08-25 17:46:48","2021-08-25 17:48:01",73.0,1,2,brochure
953,4,/portofolio,/form/demo,"2021-08-26 11:15:28","2021-08-26 11:16:59",91.0,1,2,demo
954,5,/portofolio,/form/set-a-meeting,"2021-08-26 12:28:08","2021-08-26 12:29:52",104.0,2,3,set-a-meeting
955,6,/home,/form/demo,"2021-08-26 15:10:28","2021-08-26 15:12:29",121.0,1,3,demo
956,2,/home,/form/brochure,"2021-08-26 16:06:48","2021-08-26 16:07:18",30.0,1,0,brochure
957,5,/portofolio,/form/set-a-meeting,"2021-08-27 08:57:15","2021-08-27 08:59:26",131.0,1,4,set-a-meeting
958,1,/form/set-a-meeting,/form/set-a-meeting,"2021-08-27 11:57:01","2021-08-27 11:57:01",0.0,1,0,set-a-meeting
959,3,/testimonials,/form/brochure,"2021-08-27 12:10:40","2021-08-27 12:11:39",59.0,2,1,brochure
960,6,/home,/form/set-a-meeting,"2021-08-27 13:12:32","2021-08-27 13:14:42",130.0,1,4,set-a-meeting
961,1,/form/set-a-meeting,/form/set-a-meeting,"2021-08-27 14:05:56","2021-08-27 14:05:56",0.0,1,0,set-a-meeting
962,3,/portofolio,/form/demo,"2021-08-27 16:17:17","2021-08-27 16:18:29",72.0,1,2,demo
963,2,/features,/form/brochure,"2021-08-27 16:36:04","2021-08-27 16:36:49",45.0,1,1,brochure
964,4,/home,/form/brochure,"2021-08-27 16:50:30","2021-08-27 16:51:53",83.0,2,1,brochure
965,3,/home,/form/set-a-meeting,"2021-08-27 17:55:36","2021-08-27 17:56:31",55.0,1,1,set-a-meeting
966,5,/studycase,/form/demo,"2021-08-30 10:08:18","2021-08-30 10:10:07",109.0,2,3,demo
967,4,/portofolio,/form/set-a-meeting,"2021-08-30 10:17:24","2021-08-30 10:18:51",87.0,2,2,set-a-meeting
968,2,/testimonials,/form/brochure,"2021-08-30 14:29:22","2021-08-30 14:30:06",44.0,1,1,brochure
969,3,/portofolio,/form/brochure,"2021-08-30 14:41:13","2021-08-30 14:42:19",66.0,1,2,brochure
970,3,/studycase,/form/set-a-meeting,"2021-08-30 14:51:54","2021-08-30 14:53:08",74.0,1,2,set-a-meeting
971,5,/portofolio,/form/brochure,"2021-08-30 15:33:57","2021-08-30 15:35:53",116.0,1,3,brochure
972,5,/features,/form/demo,"2021-08-30 16:26:25","2021-08-30 16:28:08",103.0,2,3,demo
973,1,/form/set-a-meeting,/form/set-a-meeting,"2021-08-30 16:44:52","2021-08-30 16:44:52",0.0,1,0,set-a-meeting
974,2,/home,/form/brochure,"2021-08-30 16:49:47","2021-08-30 16:50:20",33.0,1,0,brochure
975,4,/testimonials,/form/brochure,"2021-08-31 09:01:23","2021-08-31 09:02:55",92.0,1,3,brochure
976,1,/form/brochure,/form/brochure,"2021-08-31 09:21:43","2021-08-31 09:21:43",0.0,1,0,brochure
977,2,/testimonials,/form/brochure,"2021-08-31 09:28:07","2021-08-31 09:28:50",43.0,1,1,brochure
978,3,/home,/form/brochure,"2021-08-31 09:38:08","2021-08-31 09:38:51",43.0,2,0,brochure
979,5,/portofolio,/form/demo,"2021-08-31 10:17:19","2021-08-31 10:19:14",115.0,2,3,demo
980,2,/features,/form/set-a-meeting,"2021-08-31 10:51:20","2021-08-31 10:52:10",50.0,1,1,set-a-meeting
981,1,/form/brochure,/form/brochure,"2021-08-31 11:03:54","2021-08-31 11:03:54",0.0,1,0,brochure
982,4,/testimonials,/form/brochure,"2021-08-31 11:42:09","2021-08-31 11:43:34",85.0,2,2,brochure
983,4,/features,/form/brochure,"2021-08-31 12:04:11","2021-08-31 12:05:55",104.0,1,3,brochure
984,4,/studycase,/form/set-a-meeting,"2021-08-31 12:53:42","2021-08-31 12:54:55",73.0,2,1,set-a-meeting
985,5,/portofolio,/form/demo,"2021-08-31 14:34:53","2021-08-31 14:36:51",118.0,1,4,demo
986,6,/studycase,/form/set-a-meeting,"2021-08-31 17:24:19","2021-08-31 17:26:39",140.0,2,4,set-a-meeting
987,3,/home,/form/brochure,"2021-08-31 17:30:00","2021-08-31 17:30:57",57.0,1,1,brochure
988,3,/features,/form/brochure,"2021-09-01 10:10:04","2021-09-01 10:11:21",77.0,1,2,brochure
989,5,/studycase,/form/demo,"2021-09-01 10:49:45","2021-09-01 10:51:39",114.0,1,4,demo
990,5,/studycase,/form/demo,"2021-09-01 14:41:15","2021-09-01 14:43:14",119.0,1,4,demo
991,6,/portofolio,/form/set-a-meeting,"2021-09-01 15:48:29","2021-09-01 15:50:37",128.0,3,3,set-a-meeting
992,2,/studycase,/form/brochure,"2021-09-01 16:45:06","2021-09-01 16:45:51",45.0,1,1,brochure
993,2,/portofolio,/form/demo,"2021-09-01 16:52:16","2021-09-01 16:53:03",47.0,1,1,demo
994,6,/studycase,/form/demo,"2021-09-01 17:11:43","2021-09-01 17:13:56",133.0,2,4,demo
995,1,/form/set-a-meeting,/form/set-a-meeting,"2021-09-01 17:50:59","2021-09-01 17:50:59",0.0,1,0,set-a-meeting
996,2,/portofolio,/form/brochure,"2021-09-01 17:57:47","2021-09-01 17:58:28",41.0,1,1,brochure
997,4,/portofolio,/form/demo,"2021-09-02 09:03:20","2021-09-02 09:04:49",89.0,1,3,demo
998,3,/features,/form/demo,"2021-09-02 09:06:54","2021-09-02 09:07:52",58.0,2,1,demo
999,3,/features,/form/brochure,"2021-09-02 13:06:24","2021-09-02 13:07:34",70.0,1,2,brochure
1000,5,/home,/form/set-a-meeting,"2021-09-02 13:15:13","2021-09-02 13:17:01",108.0,1,3,set-a-meeting
1001,2,/home,/form/demo,"2021-09-02 14:08:57","2021-09-02 14:09:35",38.0,1,0,demo
1002,6,/studycase,/form/brochure,"2021-09-02 14:38:16","2021-09-02 14:40:30",134.0,2,3,brochure
1003,3,/features,/form/brochure,"2021-09-02 15:24:20","2021-09-02 15:25:27",67.0,1,2,brochure
1004,4,/home,/form/brochure,"2021-09-02 16:50:46","2021-09-02 16:51:57",71.0,2,1,brochure
1005,4,/features,/form/demo,"2021-09-03 10:07:49","2021-09-03 10:09:25",96.0,1,3,demo
1006,4,/features,/form/set-a-meeting,"2021-09-03 10:18:37","2021-09-03 10:20:17",100.0,1,3,set-a-meeting
1007,4,/home,/form/demo,"2021-09-03 11:37:02","2021-09-03 11:38:09",67.0,2,1,demo
1008,5,/home,/form/brochure,"2021-09-03 12:34:58","2021-09-03 12:36:33",95.0,2,1,brochure
1009,1,/form/set-a-meeting,/form/set-a-meeting,"2021-09-03 16:04:23","2021-09-03 16:04:23",0.0,1,0,set-a-meeting
