leads_id,step_id,starting_ts,start_of_week,ending_ts,end_of_week
1158,3,2021-10-13,2021-10-18,2021-10-15,2021-10-24
1158,4,2021-10-15,2021-10-11,2021-10-19,2021-10-17
1158,4,2021-10-15,2021-10-18,2021-10-19,2021-10-24
1158,4,2021-10-15,2021-10-25,2021-10-19,2021-10-31
1159,0,2021-10-07,2021-10-04,2021-10-07,2021-10-10
1159,0,2021-10-07,2021-10-11,2021-10-07,2021-10-17
1160,0,2021-10-07,2021-10-04,2021-10-07,2021-10-10
1160,0,2021-10-07,2021-10-11,2021-10-07,2021-10-17
1160,1,2021-10-07,2021-10-04,2021-10-11,2021-10-10
1160,1,2021-10-07,2021-10-11,2021-10-11,2021-10-17
1160,1,2021-10-07,2021-10-18,2021-10-11,2021-10-24
1160,2,2021-10-11,2021-10-11,2021-10-12,2021-10-17
1160,2,2021-10-11,2021-10-18,2021-10-12,2021-10-24
1160,3,2021-10-12,2021-10-11,2021-10-14,2021-10-17
1160,3,2021-10-12,2021-10-18,2021-10-14,2021-10-24
1160,4,2021-10-14,2021-10-11,2021-10-22,2021-10-17
1160,4,2021-10-14,2021-10-18,2021-10-22,2021-10-24
1160,4,2021-10-14,2021-10-25,2021-10-22,2021-10-31
1160,5,2021-10-22,2021-10-18,2021-10-25,2021-10-24
1160,5,2021-10-22,2021-10-25,2021-10-25,2021-10-31
1160,5,2021-10-22,2021-11-01,2021-10-25,2021-11-07
1160,6,2021-10-25,2021-10-25,2021-11-01,2021-10-31
1160,6,2021-10-25,2021-11-01,2021-11-01,2021-11-07
1160,6,2021-10-25,2021-11-08,2021-11-01,2021-11-14
1160,7,2021-11-01,2021-11-01,2021-11-10,2021-11-07
1160,7,2021-11-01,2021-11-08,2021-11-10,2021-11-14
1160,7,2021-11-01,2021-11-15,2021-11-10,2021-11-21
1161,0,2021-10-08,2021-10-04,2021-10-08,2021-10-10
1161,0,2021-10-08,2021-10-11,2021-10-08,2021-10-17
1161,1,2021-10-08,2021-10-04,2021-10-11,2021-10-10
1161,1,2021-10-08,2021-10-11,2021-10-11,2021-10-17
1161,1,2021-10-08,2021-10-18,2021-10-11,2021-10-24
1161,2,2021-10-11,2021-10-11,2021-10-13,2021-10-17
1161,2,2021-10-11,2021-10-18,2021-10-13,2021-10-24
1161,3,2021-10-13,2021-10-11,2021-10-14,2021-10-17
1161,3,2021-10-13,2021-10-18,2021-10-14,2021-10-24
1161,4,2021-10-14,2021-10-11,2021-10-20,2021-10-17
1161,4,2021-10-14,2021-10-18,2021-10-20,2021-10-24
1161,4,2021-10-14,2021-10-25,2021-10-20,2021-10-31
1161,5,2021-10-20,2021-10-18,2021-10-21,2021-10-24
1161,5,2021-10-20,2021-10-25,2021-10-21,2021-10-31
1161,6,2021-10-21,2021-10-18,2021-10-27,2021-10-24
1161,6,2021-10-21,2021-10-25,2021-10-27,2021-10-31
1161,6,2021-10-21,2021-11-01,2021-10-27,2021-11-07
1161,7,2021-10-27,2021-10-25,2021-11-03,2021-10-31
1161,7,2021-10-27,2021-11-01,2021-11-03,2021-11-07
1161,7,2021-10-27,2021-11-08,2021-11-03,2021-11-14
1162,0,2021-10-08,2021-10-04,2021-10-08,2021-10-10
1162,0,2021-10-08,2021-10-11,2021-10-08,2021-10-17
1162,1,2021-10-08,2021-10-04,2021-10-15,2021-10-10
1162,1,2021-10-08,2021-10-11,2021-10-15,2021-10-17
1162,1,2021-10-08,2021-10-18,2021-10-15,2021-10-24
1162,2,2021-10-15,2021-10-11,2021-10-18,2021-10-17
1162,2,2021-10-15,2021-10-18,2021-10-18,2021-10-24
1162,2,2021-10-15,2021-10-25,2021-10-18,2021-10-31
1162,3,2021-10-18,2021-10-18,2021-10-20,2021-10-24
1162,3,2021-10-18,2021-10-25,2021-10-20,2021-10-31
1162,4,2021-10-20,2021-10-18,2021-10-25,2021-10-24
1162,4,2021-10-20,2021-10-25,2021-10-25,2021-10-31
1162,4,2021-10-20,2021-11-01,2021-10-25,2021-11-07
1162,5,2021-10-25,2021-10-25,2021-10-26,2021-10-31
1162,5,2021-10-25,2021-11-01,2021-10-26,2021-11-07
1162,6,2021-10-26,2021-10-25,2021-11-02,2021-10-31
1162,6,2021-10-26,2021-11-01,2021-11-02,2021-11-07
1162,6,2021-10-26,2021-11-08,2021-11-02,2021-11-14
1162,7,2021-11-02,2021-11-01,2021-11-05,2021-11-07
1162,7,2021-11-02,2021-11-08,2021-11-05,2021-11-14
1163,0,2021-10-08,2021-10-04,2021-10-08,2021-10-10
1163,0,2021-10-08,2021-10-11,2021-10-08,2021-10-17
1163,1,2021-10-08,2021-10-04,2021-10-12,2021-10-10
1163,1,2021-10-08,2021-10-11,2021-10-12,2021-10-17
1163,1,2021-10-08,2021-10-18,2021-10-12,2021-10-24
1163,2,2021-10-12,2021-10-11,2021-10-13,2021-10-17
1163,2,2021-10-12,2021-10-18,2021-10-13,2021-10-24
1163,3,2021-10-13,2021-10-11,2021-10-15,2021-10-17
1163,3,2021-10-13,2021-10-18,2021-10-15,2021-10-24
1163,4,2021-10-15,2021-10-11,2021-10-18,2021-10-17
1163,4,2021-10-15,2021-10-18,2021-10-18,2021-10-24
1163,4,2021-10-15,2021-10-25,2021-10-18,2021-10-31
1163,5,2021-10-18,2021-10-18,2021-10-19,2021-10-24
1163,5,2021-10-18,2021-10-25,2021-10-19,2021-10-31
1164,0,2021-10-08,2021-10-04,2021-10-08,2021-10-10
1164,0,2021-10-08,2021-10-11,2021-10-08,2021-10-17
1165,0,2021-10-08,2021-10-04,2021-10-08,2021-10-10
1165,0,2021-10-08,2021-10-11,2021-10-08,2021-10-17
1165,1,2021-10-08,2021-10-04,2021-10-11,2021-10-10
1165,1,2021-10-08,2021-10-11,2021-10-11,2021-10-17
1165,1,2021-10-08,2021-10-18,2021-10-11,2021-10-24
1165,2,2021-10-11,2021-10-11,2021-10-12,2021-10-17
1165,2,2021-10-11,2021-10-18,2021-10-12,2021-10-24
1165,3,2021-10-12,2021-10-11,2021-10-15,2021-10-17
1165,3,2021-10-12,2021-10-18,2021-10-15,2021-10-24
1165,4,2021-10-15,2021-10-11,2021-10-19,2021-10-17
1165,4,2021-10-15,2021-10-18,2021-10-19,2021-10-24
1165,4,2021-10-15,2021-10-25,2021-10-19,2021-10-31
1165,5,2021-10-19,2021-10-18,2021-10-22,2021-10-24
1165,5,2021-10-19,2021-10-25,2021-10-22,2021-10-31
1165,6,2021-10-22,2021-10-18,2021-10-29,2021-10-24
1165,6,2021-10-22,2021-10-25,2021-10-29,2021-10-31
1165,6,2021-10-22,2021-11-01,2021-10-29,2021-11-07
1165,7,2021-10-29,2021-10-25,2021-11-02,2021-10-31
1165,7,2021-10-29,2021-11-01,2021-11-02,2021-11-07
1165,7,2021-10-29,2021-11-08,2021-11-02,2021-11-14
1166,0,2021-10-08,2021-10-04,2021-10-08,2021-10-10
1166,0,2021-10-08,2021-10-11,2021-10-08,2021-10-17
1166,1,2021-10-08,2021-10-04,2021-10-12,2021-10-10
1166,1,2021-10-08,2021-10-11,2021-10-12,2021-10-17
1166,1,2021-10-08,2021-10-18,2021-10-12,2021-10-24
1166,2,2021-10-12,2021-10-11,2021-10-13,2021-10-17
1166,2,2021-10-12,2021-10-18,2021-10-13,2021-10-24
1167,0,2021-10-11,2021-10-11,2021-10-11,2021-10-17
1167,0,2021-10-11,2021-10-18,2021-10-11,2021-10-24
1167,1,2021-10-11,2021-10-11,2021-10-15,2021-10-17
1167,1,2021-10-11,2021-10-18,2021-10-15,2021-10-24
1167,2,2021-10-15,2021-10-11,2021-10-18,2021-10-17
1167,2,2021-10-15,2021-10-18,2021-10-18,2021-10-24
1167,2,2021-10-15,2021-10-25,2021-10-18,2021-10-31
1167,3,2021-10-18,2021-10-18,2021-10-19,2021-10-24
1167,3,2021-10-18,2021-10-25,2021-10-19,2021-10-31
1167,4,2021-10-19,2021-10-18,2021-10-25,2021-10-24
1167,4,2021-10-19,2021-10-25,2021-10-25,2021-10-31
1167,4,2021-10-19,2021-11-01,2021-10-25,2021-11-07
1167,5,2021-10-25,2021-10-25,2021-10-27,2021-10-31
1167,5,2021-10-25,2021-11-01,2021-10-27,2021-11-07
1167,6,2021-10-27,2021-10-25,2021-11-04,2021-10-31
1167,6,2021-10-27,2021-11-01,2021-11-04,2021-11-07
1167,6,2021-10-27,2021-11-08,2021-11-04,2021-11-14
1167,7,2021-11-04,2021-11-01,2021-11-08,2021-11-07
1167,7,2021-11-04,2021-11-08,2021-11-08,2021-11-14
1167,7,2021-11-04,2021-11-15,2021-11-08,2021-11-21
1168,0,2021-10-11,2021-10-11,2021-10-11,2021-10-17
1168,0,2021-10-11,2021-10-18,2021-10-11,2021-10-24
1168,1,2021-10-11,2021-10-11,2021-10-15,2021-10-17
1168,1,2021-10-11,2021-10-18,2021-10-15,2021-10-24
1168,2,2021-10-15,2021-10-11,2021-10-18,2021-10-17
1168,2,2021-10-15,2021-10-18,2021-10-18,2021-10-24
1168,2,2021-10-15,2021-10-25,2021-10-18,2021-10-31
1168,3,2021-10-18,2021-10-18,2021-10-19,2021-10-24
1168,3,2021-10-18,2021-10-25,2021-10-19,2021-10-31
1168,4,2021-10-19,2021-10-18,2021-10-25,2021-10-24
1168,4,2021-10-19,2021-10-25,2021-10-25,2021-10-31
1168,4,2021-10-19,2021-11-01,2021-10-25,2021-11-07
1169,0,2021-10-12,2021-10-11,2021-10-12,2021-10-17
1169,0,2021-10-12,2021-10-18,2021-10-12,2021-10-24
1170,0,2021-10-13,2021-10-11,2021-10-13,2021-10-17
1170,0,2021-10-13,2021-10-18,2021-10-13,2021-10-24
1170,1,2021-10-13,2021-10-11,2021-10-20,2021-10-17
1170,1,2021-10-13,2021-10-18,2021-10-20,2021-10-24
1170,1,2021-10-13,2021-10-25,2021-10-20,2021-10-31
1170,2,2021-10-20,2021-10-18,2021-10-22,2021-10-24
1170,2,2021-10-20,2021-10-25,2021-10-22,2021-10-31
1171,0,2021-10-13,2021-10-11,2021-10-13,2021-10-17
1171,0,2021-10-13,2021-10-18,2021-10-13,2021-10-24
1171,1,2021-10-13,2021-10-11,2021-10-18,2021-10-17
1171,1,2021-10-13,2021-10-18,2021-10-18,2021-10-24
1171,1,2021-10-13,2021-10-25,2021-10-18,2021-10-31
1171,2,2021-10-18,2021-10-18,2021-10-20,2021-10-24
1171,2,2021-10-18,2021-10-25,2021-10-20,2021-10-31
1172,0,2021-10-14,2021-10-11,2021-10-14,2021-10-17
1172,0,2021-10-14,2021-10-18,2021-10-14,2021-10-24
1172,1,2021-10-14,2021-10-11,2021-10-20,2021-10-17
1172,1,2021-10-14,2021-10-18,2021-10-20,2021-10-24
1172,1,2021-10-14,2021-10-25,2021-10-20,2021-10-31
1172,2,2021-10-20,2021-10-18,2021-10-22,2021-10-24
1172,2,2021-10-20,2021-10-25,2021-10-22,2021-10-31
1172,3,2021-10-22,2021-10-18,2021-10-25,2021-10-24
1172,3,2021-10-22,2021-10-25,2021-10-25,2021-10-31
1172,3,2021-10-22,2021-11-01,2021-10-25,2021-11-07
1172,4,2021-10-25,2021-10-25,2021-11-01,2021-10-31
1172,4,2021-10-25,2021-11-01,2021-11-01,2021-11-07
1172,4,2021-10-25,2021-11-08,2021-11-01,2021-11-14
1173,0,2021-10-14,2021-10-11,2021-10-14,2021-10-17
1173,0,2021-10-14,2021-10-18,2021-10-14,2021-10-24
1173,1,2021-10-14,2021-10-11,2021-10-18,2021-10-17
1173,1,2021-10-14,2021-10-18,2021-10-18,2021-10-24
1173,1,2021-10-14,2021-10-25,2021-10-18,2021-10-31
1173,2,2021-10-18,2021-10-18,2021-10-21,2021-10-24
1173,2,2021-10-18,2021-10-25,2021-10-21,2021-10-31
1173,3,2021-10-21,2021-10-18,2021-10-22,2021-10-24
1173,3,2021-10-21,2021-10-25,2021-10-22,2021-10-31
1173,4,2021-10-22,2021-10-18,2021-10-26,2021-10-24
1173,4,2021-10-22,2021-10-25,2021-10-26,2021-10-31
1173,4,2021-10-22,2021-11-01,2021-10-26,2021-11-07
1174,0,2021-10-14,2021-10-11,2021-10-14,2021-10-17
1174,0,2021-10-14,2021-10-18,2021-10-14,2021-10-24
1174,1,2021-10-14,2021-10-11,2021-10-19,2021-10-17
1174,1,2021-10-14,2021-10-18,2021-10-19,2021-10-24
1174,1,2021-10-14,2021-10-25,2021-10-19,2021-10-31
1174,2,2021-10-19,2021-10-18,2021-10-22,2021-10-24
1174,2,2021-10-19,2021-10-25,2021-10-22,2021-10-31
1174,3,2021-10-22,2021-10-18,2021-10-25,2021-10-24
1174,3,2021-10-22,2021-10-25,2021-10-25,2021-10-31
1174,3,2021-10-22,2021-11-01,2021-10-25,2021-11-07
1174,4,2021-10-25,2021-10-25,2021-10-29,2021-10-31
1174,4,2021-10-25,2021-11-01,2021-10-29,2021-11-07
1175,0,2021-10-14,2021-10-11,2021-10-14,2021-10-17
1175,0,2021-10-14,2021-10-18,2021-10-14,2021-10-24
1176,0,2021-10-14,2021-10-11,2021-10-14,2021-10-17
1176,0,2021-10-14,2021-10-18,2021-10-14,2021-10-24
1176,1,2021-10-14,2021-10-11,2021-10-18,2021-10-17
1176,1,2021-10-14,2021-10-18,2021-10-18,2021-10-24
1176,1,2021-10-14,2021-10-25,2021-10-18,2021-10-31
1176,2,2021-10-18,2021-10-18,2021-10-19,2021-10-24
1176,2,2021-10-18,2021-10-25,2021-10-19,2021-10-31
1176,3,2021-10-19,2021-10-18,2021-10-21,2021-10-24
1176,3,2021-10-19,2021-10-25,2021-10-21,2021-10-31
1176,4,2021-10-21,2021-10-18,2021-10-28,2021-10-24
1176,4,2021-10-21,2021-10-25,2021-10-28,2021-10-31
1176,4,2021-10-21,2021-11-01,2021-10-28,2021-11-07
1176,5,2021-10-28,2021-10-25,2021-10-29,2021-10-31
1176,5,2021-10-28,2021-11-01,2021-10-29,2021-11-07
1176,6,2021-10-29,2021-10-25,2021-11-04,2021-10-31
1176,6,2021-10-29,2021-11-01,2021-11-04,2021-11-07
1176,6,2021-10-29,2021-11-08,2021-11-04,2021-11-14
1176,7,2021-11-04,2021-11-01,2021-11-12,2021-11-07
1176,7,2021-11-04,2021-11-08,2021-11-12,2021-11-14
1176,7,2021-11-04,2021-11-15,2021-11-12,2021-11-21
1177,0,2021-10-15,2021-10-11,2021-10-15,2021-10-17
1177,0,2021-10-15,2021-10-18,2021-10-15,2021-10-24
1177,1,2021-10-15,2021-10-11,2021-10-20,2021-10-17
1177,1,2021-10-15,2021-10-18,2021-10-20,2021-10-24
1177,1,2021-10-15,2021-10-25,2021-10-20,2021-10-31
1177,2,2021-10-20,2021-10-18,2021-10-22,2021-10-24
1177,2,2021-10-20,2021-10-25,2021-10-22,2021-10-31
1177,3,2021-10-22,2021-10-18,2021-10-25,2021-10-24
1177,3,2021-10-22,2021-10-25,2021-10-25,2021-10-31
1177,3,2021-10-22,2021-11-01,2021-10-25,2021-11-07
1177,4,2021-10-25,2021-10-25,2021-11-01,2021-10-31
1177,4,2021-10-25,2021-11-01,2021-11-01,2021-11-07
1177,4,2021-10-25,2021-11-08,2021-11-01,2021-11-14
1177,5,2021-11-01,2021-11-01,2021-11-04,2021-11-07
1177,5,2021-11-01,2021-11-08,2021-11-04,2021-11-14
1177,6,2021-11-04,2021-11-01,2021-11-08,2021-11-07
1177,6,2021-11-04,2021-11-08,2021-11-08,2021-11-14
1177,6,2021-11-04,2021-11-15,2021-11-08,2021-11-21
1177,7,2021-11-08,2021-11-08,2021-11-11,2021-11-14
1177,7,2021-11-08,2021-11-15,2021-11-11,2021-11-21
1178,0,2021-10-18,2021-10-18,2021-10-18,2021-10-24
1178,0,2021-10-18,2021-10-25,2021-10-18,2021-10-31
1178,1,2021-10-18,2021-10-18,2021-10-25,2021-10-24
1178,1,2021-10-18,2021-10-25,2021-10-25,2021-10-31
1178,1,2021-10-18,2021-11-01,2021-10-25,2021-11-07
1178,2,2021-10-25,2021-10-25,2021-10-27,2021-10-31
1178,2,2021-10-25,2021-11-01,2021-10-27,2021-11-07
1178,3,2021-10-27,2021-10-25,2021-10-28,2021-10-31
1178,3,2021-10-27,2021-11-01,2021-10-28,2021-11-07
1178,4,2021-10-28,2021-10-25,2021-11-02,2021-10-31
1178,4,2021-10-28,2021-11-01,2021-11-02,2021-11-07
1178,4,2021-10-28,2021-11-08,2021-11-02,2021-11-14
1178,5,2021-11-02,2021-11-01,2021-11-04,2021-11-07
1178,5,2021-11-02,2021-11-08,2021-11-04,2021-11-14
1179,0,2021-10-19,2021-10-18,2021-10-19,2021-10-24
1179,0,2021-10-19,2021-10-25,2021-10-19,2021-10-31
1179,1,2021-10-19,2021-10-18,2021-10-26,2021-10-24
1179,1,2021-10-19,2021-10-25,2021-10-26,2021-10-31
1179,1,2021-10-19,2021-11-01,2021-10-26,2021-11-07
1179,2,2021-10-26,2021-10-25,2021-10-29,2021-10-31
1179,2,2021-10-26,2021-11-01,2021-10-29,2021-11-07
1179,3,2021-10-29,2021-10-25,2021-11-01,2021-10-31
1179,3,2021-10-29,2021-11-01,2021-11-01,2021-11-07
1179,3,2021-10-29,2021-11-08,2021-11-01,2021-11-14
1179,4,2021-11-01,2021-11-01,2021-11-08,2021-11-07
1179,4,2021-11-01,2021-11-08,2021-11-08,2021-11-14
1179,4,2021-11-01,2021-11-15,2021-11-08,2021-11-21
1179,5,2021-11-08,2021-11-08,2021-11-10,2021-11-14
1179,5,2021-11-08,2021-11-15,2021-11-10,2021-11-21
1180,0,2021-10-19,2021-10-18,2021-10-19,2021-10-24
1180,0,2021-10-19,2021-10-25,2021-10-19,2021-10-31
1181,0,2021-10-20,2021-10-18,2021-10-20,2021-10-24
1181,0,2021-10-20,2021-10-25,2021-10-20,2021-10-31
1181,1,2021-10-20,2021-10-18,2021-10-26,2021-10-24
1181,1,2021-10-20,2021-10-25,2021-10-26,2021-10-31
1181,1,2021-10-20,2021-11-01,2021-10-26,2021-11-07
1181,2,2021-10-26,2021-10-25,2021-10-29,2021-10-31
1181,2,2021-10-26,2021-11-01,2021-10-29,2021-11-07
1181,3,2021-10-29,2021-10-25,2021-11-01,2021-10-31
1181,3,2021-10-29,2021-11-01,2021-11-01,2021-11-07
1181,3,2021-10-29,2021-11-08,2021-11-01,2021-11-14
1181,4,2021-11-01,2021-11-01,2021-11-08,2021-11-07
1181,4,2021-11-01,2021-11-08,2021-11-08,2021-11-14
1181,4,2021-11-01,2021-11-15,2021-11-08,2021-11-21
1181,5,2021-11-08,2021-11-08,2021-11-11,2021-11-14
1181,5,2021-11-08,2021-11-15,2021-11-11,2021-11-21
1181,6,2021-11-11,2021-11-08,2021-11-17,2021-11-14
1181,6,2021-11-11,2021-11-15,2021-11-17,2021-11-21
1181,6,2021-11-11,2021-11-22,2021-11-17,2021-11-28
1182,0,2021-10-20,2021-10-18,2021-10-20,2021-10-24
1182,0,2021-10-20,2021-10-25,2021-10-20,2021-10-31
1182,1,2021-10-20,2021-10-18,2021-10-26,2021-10-24
1182,1,2021-10-20,2021-10-25,2021-10-26,2021-10-31
1182,1,2021-10-20,2021-11-01,2021-10-26,2021-11-07
1182,2,2021-10-26,2021-10-25,2021-10-27,2021-10-31
1182,2,2021-10-26,2021-11-01,2021-10-27,2021-11-07
1182,3,2021-10-27,2021-10-25,2021-10-28,2021-10-31
1182,3,2021-10-27,2021-11-01,2021-10-28,2021-11-07
1182,4,2021-10-28,2021-10-25,2021-11-01,2021-10-31
1182,4,2021-10-28,2021-11-01,2021-11-01,2021-11-07
1182,4,2021-10-28,2021-11-08,2021-11-01,2021-11-14
1182,5,2021-11-01,2021-11-01,2021-11-03,2021-11-07
1182,5,2021-11-01,2021-11-08,2021-11-03,2021-11-14
1182,6,2021-11-03,2021-11-01,2021-11-10,2021-11-07
1182,6,2021-11-03,2021-11-08,2021-11-10,2021-11-14
1182,6,2021-11-03,2021-11-15,2021-11-10,2021-11-21
1182,7,2021-11-10,2021-11-08,2021-11-15,2021-11-14
1182,7,2021-11-10,2021-11-15,2021-11-15,2021-11-21
1182,7,2021-11-10,2021-11-22,2021-11-15,2021-11-28
1183,0,2021-10-21,2021-10-18,2021-10-21,2021-10-24
1183,0,2021-10-21,2021-10-25,2021-10-21,2021-10-31
1183,1,2021-10-21,2021-10-18,2021-10-26,2021-10-24
1183,1,2021-10-21,2021-10-25,2021-10-26,2021-10-31
1183,1,2021-10-21,2021-11-01,2021-10-26,2021-11-07
1183,2,2021-10-26,2021-10-25,2021-10-28,2021-10-31
1183,2,2021-10-26,2021-11-01,2021-10-28,2021-11-07
1183,3,2021-10-28,2021-10-25,2021-10-29,2021-10-31
1183,3,2021-10-28,2021-11-01,2021-10-29,2021-11-07
1183,4,2021-10-29,2021-10-25,2021-11-04,2021-10-31
1183,4,2021-10-29,2021-11-01,2021-11-04,2021-11-07
1183,4,2021-10-29,2021-11-08,2021-11-04,2021-11-14
1184,0,2021-10-21,2021-10-18,2021-10-21,2021-10-24
1184,0,2021-10-21,2021-10-25,2021-10-21,2021-10-31
1184,1,2021-10-21,2021-10-18,2021-10-27,2021-10-24
1184,1,2021-10-21,2021-10-25,2021-10-27,2021-10-31
1184,1,2021-10-21,2021-11-01,2021-10-27,2021-11-07
1184,2,2021-10-27,2021-10-25,2021-10-29,2021-10-31
1184,2,2021-10-27,2021-11-01,2021-10-29,2021-11-07
1184,3,2021-10-29,2021-10-25,2021-11-01,2021-10-31
1184,3,2021-10-29,2021-11-01,2021-11-01,2021-11-07
1184,3,2021-10-29,2021-11-08,2021-11-01,2021-11-14
1184,4,2021-11-01,2021-11-01,2021-11-09,2021-11-07
1184,4,2021-11-01,2021-11-08,2021-11-09,2021-11-14
1184,4,2021-11-01,2021-11-15,2021-11-09,2021-11-21
1184,5,2021-11-09,2021-11-08,2021-11-11,2021-11-14
1184,5,2021-11-09,2021-11-15,2021-11-11,2021-11-21
1184,6,2021-11-11,2021-11-08,2021-11-22,2021-11-14
1184,6,2021-11-11,2021-11-15,2021-11-22,2021-11-21
1184,6,2021-11-11,2021-11-22,2021-11-22,2021-11-28
1184,6,2021-11-11,2021-11-29,2021-11-22,2021-12-05
1185,0,2021-10-21,2021-10-18,2021-10-21,2021-10-24
1185,0,2021-10-21,2021-10-25,2021-10-21,2021-10-31
1185,1,2021-10-21,2021-10-18,2021-10-25,2021-10-24
1185,1,2021-10-21,2021-10-25,2021-10-25,2021-10-31
1185,1,2021-10-21,2021-11-01,2021-10-25,2021-11-07
1185,2,2021-10-25,2021-10-25,2021-10-26,2021-10-31
1185,2,2021-10-25,2021-11-01,2021-10-26,2021-11-07
1185,3,2021-10-26,2021-10-25,2021-10-28,2021-10-31
1185,3,2021-10-26,2021-11-01,2021-10-28,2021-11-07
1185,4,2021-10-28,2021-10-25,2021-11-05,2021-10-31
1185,4,2021-10-28,2021-11-01,2021-11-05,2021-11-07
1185,4,2021-10-28,2021-11-08,2021-11-05,2021-11-14
1185,5,2021-11-05,2021-11-01,2021-11-09,2021-11-07
1185,5,2021-11-05,2021-11-08,2021-11-09,2021-11-14
1185,5,2021-11-05,2021-11-15,2021-11-09,2021-11-21
1185,6,2021-11-09,2021-11-08,2021-11-16,2021-11-14
1185,6,2021-11-09,2021-11-15,2021-11-16,2021-11-21
1185,6,2021-11-09,2021-11-22,2021-11-16,2021-11-28
1185,7,2021-11-16,2021-11-15,2021-11-24,2021-11-21
1185,7,2021-11-16,2021-11-22,2021-11-24,2021-11-28
1185,7,2021-11-16,2021-11-29,2021-11-24,2021-12-05
1186,0,2021-10-21,2021-10-18,2021-10-21,2021-10-24
1186,0,2021-10-21,2021-10-25,2021-10-21,2021-10-31
1186,1,2021-10-21,2021-10-18,2021-10-25,2021-10-24
1186,1,2021-10-21,2021-10-25,2021-10-25,2021-10-31
1186,1,2021-10-21,2021-11-01,2021-10-25,2021-11-07
1186,2,2021-10-25,2021-10-25,2021-10-26,2021-10-31
1186,2,2021-10-25,2021-11-01,2021-10-26,2021-11-07
1186,3,2021-10-26,2021-10-25,2021-10-27,2021-10-31
1186,3,2021-10-26,2021-11-01,2021-10-27,2021-11-07
1186,4,2021-10-27,2021-10-25,2021-11-01,2021-10-31
1186,4,2021-10-27,2021-11-01,2021-11-01,2021-11-07
1186,4,2021-10-27,2021-11-08,2021-11-01,2021-11-14
1186,5,2021-11-01,2021-11-01,2021-11-03,2021-11-07
1186,5,2021-11-01,2021-11-08,2021-11-03,2021-11-14
1187,0,2021-10-22,2021-10-18,2021-10-22,2021-10-24
1187,0,2021-10-22,2021-10-25,2021-10-22,2021-10-31
1187,1,2021-10-22,2021-10-18,2021-10-29,2021-10-24
1187,1,2021-10-22,2021-10-25,2021-10-29,2021-10-31
1187,1,2021-10-22,2021-11-01,2021-10-29,2021-11-07
1188,0,2021-10-22,2021-10-18,2021-10-22,2021-10-24
1188,0,2021-10-22,2021-10-25,2021-10-22,2021-10-31
1188,1,2021-10-22,2021-10-18,2021-10-25,2021-10-24
1188,1,2021-10-22,2021-10-25,2021-10-25,2021-10-31
1188,1,2021-10-22,2021-11-01,2021-10-25,2021-11-07
1188,2,2021-10-25,2021-10-25,2021-10-26,2021-10-31
1188,2,2021-10-25,2021-11-01,2021-10-26,2021-11-07
1188,3,2021-10-26,2021-10-25,2021-10-27,2021-10-31
1188,3,2021-10-26,2021-11-01,2021-10-27,2021-11-07
1188,4,2021-10-27,2021-10-25,2021-11-01,2021-10-31
1188,4,2021-10-27,2021-11-01,2021-11-01,2021-11-07
1188,4,2021-10-27,2021-11-08,2021-11-01,2021-11-14
1188,5,2021-11-01,2021-11-01,2021-11-05,2021-11-07
1188,5,2021-11-01,2021-11-08,2021-11-05,2021-11-14
1188,6,2021-11-05,2021-11-01,2021-11-12,2021-11-07
1188,6,2021-11-05,2021-11-08,2021-11-12,2021-11-14
1188,6,2021-11-05,2021-11-15,2021-11-12,2021-11-21
1188,7,2021-11-12,2021-11-08,2021-11-17,2021-11-14
1188,7,2021-11-12,2021-11-15,2021-11-17,2021-11-21
1188,7,2021-11-12,2021-11-22,2021-11-17,2021-11-28
1189,0,2021-10-22,2021-10-18,2021-10-22,2021-10-24
1189,0,2021-10-22,2021-10-25,2021-10-22,2021-10-31
1189,1,2021-10-22,2021-10-18,2021-10-27,2021-10-24
1189,1,2021-10-22,2021-10-25,2021-10-27,2021-10-31
1189,1,2021-10-22,2021-11-01,2021-10-27,2021-11-07
1189,2,2021-10-27,2021-10-25,2021-10-29,2021-10-31
1189,2,2021-10-27,2021-11-01,2021-10-29,2021-11-07
1189,3,2021-10-29,2021-10-25,2021-11-01,2021-10-31
1189,3,2021-10-29,2021-11-01,2021-11-01,2021-11-07
1189,3,2021-10-29,2021-11-08,2021-11-01,2021-11-14
1189,4,2021-11-01,2021-11-01,2021-11-08,2021-11-07
1189,4,2021-11-01,2021-11-08,2021-11-08,2021-11-14
1189,4,2021-11-01,2021-11-15,2021-11-08,2021-11-21
1189,5,2021-11-08,2021-11-08,2021-11-12,2021-11-14
1189,5,2021-11-08,2021-11-15,2021-11-12,2021-11-21
1189,6,2021-11-12,2021-11-08,2021-11-22,2021-11-14
1189,6,2021-11-12,2021-11-15,2021-11-22,2021-11-21
1189,6,2021-11-12,2021-11-22,2021-11-22,2021-11-28
1189,6,2021-11-12,2021-11-29,2021-11-22,2021-12-05
1189,7,2021-11-22,2021-11-22,2021-11-30,2021-11-28
1189,7,2021-11-22,2021-11-29,2021-11-30,2021-12-05
1189,7,2021-11-22,2021-12-06,2021-11-30,2021-12-12
1190,0,2021-10-25,2021-10-25,2021-10-25,2021-10-31
1190,0,2021-10-25,2021-11-01,2021-10-25,2021-11-07
1190,1,2021-10-25,2021-10-25,2021-10-29,2021-10-31
1190,1,2021-10-25,2021-11-01,2021-10-29,2021-11-07
