leads_id,ga_id,Page_Name,page_ts,seq_id,time_spent,form_page,info_page
664,2304,/form/set-a-meeting,"2021-06-03 13:52:07",4,,1,0
665,2305,/portofolio,"2021-06-03 15:57:21",1,43.0,0,1
665,2306,/form/brochure,"2021-06-03 15:58:04",2,,1,0
666,2307,/testimonials,"2021-06-03 16:30:54",1,42.0,0,1
666,2308,/portofolio,"2021-06-03 16:31:36",2,20.0,0,1
666,2309,/form/demo,"2021-06-03 16:31:56",3,,1,0
667,2310,/studycase,"2021-06-04 08:59:36",1,41.0,0,1
667,2311,/form/demo,"2021-06-04 09:00:17",2,15.0,1,0
667,2312,/features,"2021-06-04 09:00:32",3,26.0,0,1
667,2313,/form/brochure,"2021-06-04 09:00:58",4,,1,0
668,2314,/studycase,"2021-06-04 09:10:36",1,41.0,0,1
668,2315,/form/demo,"2021-06-04 09:11:17",2,,1,0
669,2316,/testimonials,"2021-06-04 09:15:53",1,50.0,0,1
669,2317,/form/brochure,"2021-06-04 09:16:43",2,18.0,1,0
669,2318,/form/brochure,"2021-06-04 09:17:01",3,,1,0
670,2319,/portofolio,"2021-06-04 09:49:07",1,40.0,0,1
670,2320,/features,"2021-06-04 09:49:47",2,30.0,0,1
670,2321,/testimonials,"2021-06-04 09:50:17",3,28.0,0,1
670,2322,/studycase,"2021-06-04 09:50:45",4,26.0,0,1
670,2323,/form/demo,"2021-06-04 09:51:11",5,,1,0
671,2324,/form/demo,"2021-06-04 09:54:55",1,,1,0
672,2325,/form/set-a-meeting,"2021-06-04 10:21:58",1,,1,0
673,2326,/home,"2021-06-04 10:58:27",1,35.0,0,0
673,2327,/studycase,"2021-06-04 10:59:02",2,25.0,0,1
673,2328,/home,"2021-06-04 10:59:27",3,12.0,0,0
673,2329,/form/publications,"2021-06-04 10:59:39",4,16.0,1,0
673,2330,/form/demo,"2021-06-04 10:59:55",5,,1,0
674,2331,/portofolio,"2021-06-04 11:32:27",1,41.0,0,1
674,2332,/features,"2021-06-04 11:33:08",2,22.0,0,1
674,2333,/studycase,"2021-06-04 11:33:30",3,24.0,0,1
674,2334,/features,"2021-06-04 11:33:54",4,28.0,0,1
674,2335,/form/demo,"2021-06-04 11:34:22",5,19.0,1,0
674,2336,/form/demo,"2021-06-04 11:34:41",6,,1,0
675,2337,/features,"2021-06-04 11:55:09",1,48.0,0,1
675,2338,/home,"2021-06-04 11:55:57",2,13.0,0,0
675,2339,/studycase,"2021-06-04 11:56:10",3,28.0,0,1
675,2340,/testimonials,"2021-06-04 11:56:38",4,20.0,0,1
675,2341,/form/brochure,"2021-06-04 11:56:58",5,,1,0
676,2342,/home,"2021-06-04 12:15:22",1,32.0,0,0
676,2343,/testimonials,"2021-06-04 12:15:54",2,24.0,0,1
676,2344,/form/demo,"2021-06-04 12:16:18",3,,1,0
677,2345,/home,"2021-06-04 13:11:02",1,37.0,0,0
677,2346,/form/brochure,"2021-06-04 13:11:39",2,,1,0
678,2347,/studycase,"2021-06-04 14:55:19",1,47.0,0,1
678,2348,/form/brochure,"2021-06-04 14:56:06",2,11.0,1,0
678,2349,/features,"2021-06-04 14:56:17",3,20.0,0,1
678,2350,/portofolio,"2021-06-04 14:56:37",4,22.0,0,1
678,2351,/form/demo,"2021-06-04 14:56:59",5,,1,0
679,2352,/portofolio,"2021-06-04 15:43:11",1,41.0,0,1
679,2353,/features,"2021-06-04 15:43:52",2,22.0,0,1
679,2354,/portofolio,"2021-06-04 15:44:14",3,21.0,0,1
679,2355,/form/set-a-meeting,"2021-06-04 15:44:35",4,,1,0
680,2356,/studycase,"2021-06-04 16:00:46",1,41.0,0,1
680,2357,/testimonials,"2021-06-04 16:01:27",2,29.0,0,1
680,2358,/features,"2021-06-04 16:01:56",3,28.0,0,1
680,2359,/form/brochure,"2021-06-04 16:02:24",4,,1,0
681,2360,/studycase,"2021-06-04 16:54:50",1,43.0,0,1
681,2361,/form/set-a-meeting,"2021-06-04 16:55:33",2,18.0,1,0
681,2362,/form/demo,"2021-06-04 16:55:51",3,,1,0
682,2363,/home,"2021-06-07 10:22:46",1,31.0,0,0
682,2364,/form/brochure,"2021-06-07 10:23:17",2,,1,0
683,2365,/home,"2021-06-07 10:31:37",1,31.0,0,0
683,2366,/portofolio,"2021-06-07 10:32:08",2,21.0,0,1
683,2367,/features,"2021-06-07 10:32:29",3,22.0,0,1
683,2368,/form/set-a-meeting,"2021-06-07 10:32:51",4,,1,0
684,2369,/home,"2021-06-07 12:31:04",1,32.0,0,0
684,2370,/features,"2021-06-07 12:31:36",2,24.0,0,1
684,2371,/form/demo,"2021-06-07 12:32:00",3,12.0,1,0
684,2372,/form/demo,"2021-06-07 12:32:12",4,,1,0
685,2373,/form/set-a-meeting,"2021-06-07 14:30:37",1,,1,0
686,2374,/features,"2021-06-07 14:56:28",1,48.0,0,1
686,2375,/portofolio,"2021-06-07 14:57:16",2,30.0,0,1
686,2376,/form/brochure,"2021-06-07 14:57:46",3,,1,0
687,2377,/testimonials,"2021-06-07 15:21:38",1,43.0,0,1
687,2378,/home,"2021-06-07 15:22:21",2,19.0,0,0
687,2379,/form/demo,"2021-06-07 15:22:40",3,,1,0
688,2380,/features,"2021-06-07 15:50:23",1,45.0,0,1
688,2381,/testimonials,"2021-06-07 15:51:08",2,21.0,0,1
688,2382,/features,"2021-06-07 15:51:29",3,28.0,0,1
688,2383,/form/brochure,"2021-06-07 15:51:57",4,,1,0
689,2384,/studycase,"2021-06-07 16:13:26",1,47.0,0,1
689,2385,/testimonials,"2021-06-07 16:14:13",2,21.0,0,1
689,2387,/portofolio,"2021-06-07 16:14:34",3,28.0,0,1
689,2388,/form/demo,"2021-06-07 16:15:02",4,,1,0
690,2386,/portofolio,"2021-06-07 16:14:24",1,45.0,0,1
690,2389,/studycase,"2021-06-07 16:15:09",2,20.0,0,1
690,2390,/testimonials,"2021-06-07 16:15:29",3,20.0,0,1
690,2391,/features,"2021-06-07 16:15:49",4,23.0,0,1
690,2392,/form/brochure,"2021-06-07 16:16:12",5,,1,0
691,2393,/form/brochure,"2021-06-07 17:30:42",1,,1,0
692,2394,/home,"2021-06-07 17:34:49",1,31.0,0,0
692,2395,/form/demo,"2021-06-07 17:35:20",2,,1,0
693,2396,/home,"2021-06-08 09:21:25",1,34.0,0,0
693,2397,/features,"2021-06-08 09:21:59",2,22.0,0,1
693,2398,/form/set-a-meeting,"2021-06-08 09:22:21",3,,1,0
694,2399,/form/set-a-meeting,"2021-06-08 10:12:16",1,,1,0
695,2400,/studycase,"2021-06-08 15:30:00",1,47.0,0,1
695,2401,/form/demo,"2021-06-08 15:30:47",2,,1,0
696,2402,/home,"2021-06-08 15:33:56",1,37.0,0,0
696,2403,/features,"2021-06-08 15:34:33",2,26.0,0,1
696,2404,/portofolio,"2021-06-08 15:34:59",3,28.0,0,1
696,2405,/form/brochure,"2021-06-08 15:35:27",4,,1,0
697,2406,/home,"2021-06-08 16:29:15",1,30.0,0,0
697,2407,/form/brochure,"2021-06-08 16:29:45",2,10.0,1,0
697,2408,/form/demo,"2021-06-08 16:29:55",3,,1,0
698,2409,/form/brochure,"2021-06-09 15:47:52",1,,1,0
699,2410,/portofolio,"2021-06-09 15:57:28",1,41.0,0,1
699,2411,/features,"2021-06-09 15:58:09",2,26.0,0,1
699,2412,/home,"2021-06-09 15:58:35",3,18.0,0,0
699,2413,/portofolio,"2021-06-09 15:58:53",4,21.0,0,1
699,2414,/form/set-a-meeting,"2021-06-09 15:59:14",5,,1,0
700,2415,/home,"2021-06-09 17:49:27",1,36.0,0,0
700,2416,/features,"2021-06-09 17:50:03",2,24.0,0,1
700,2417,/testimonials,"2021-06-09 17:50:27",3,30.0,0,1
700,2418,/form/demo,"2021-06-09 17:50:57",4,,1,0
701,2419,/home,"2021-06-10 15:11:44",1,36.0,0,0
701,2420,/testimonials,"2021-06-10 15:12:20",2,29.0,0,1
701,2421,/form/brochure,"2021-06-10 15:12:49",3,,1,0
702,2422,/portofolio,"2021-06-11 09:16:16",1,49.0,0,1
702,2423,/features,"2021-06-11 09:17:05",2,24.0,0,1
702,2424,/form/demo,"2021-06-11 09:17:29",3,,1,0
703,2425,/home,"2021-06-11 11:28:56",1,38.0,0,0
703,2426,/form/demo,"2021-06-11 11:29:34",2,16.0,1,0
703,2427,/features,"2021-06-11 11:29:50",3,26.0,0,1
703,2428,/form/brochure,"2021-06-11 11:30:16",4,,1,0
704,2429,/testimonials,"2021-06-11 12:27:01",1,40.0,0,1
704,2430,/form/set-a-meeting,"2021-06-11 12:27:41",2,19.0,1,0
704,2431,/form/demo,"2021-06-11 12:28:00",3,,1,0
705,2432,/home,"2021-06-11 17:05:32",1,38.0,0,0
705,2433,/form/brochure,"2021-06-11 17:06:10",2,,1,0
706,2434,/form/set-a-meeting,"2021-06-14 10:14:55",1,,1,0
707,2435,/testimonials,"2021-06-14 10:51:32",1,47.0,0,1
707,2436,/home,"2021-06-14 10:52:19",2,16.0,0,0
707,2437,/features,"2021-06-14 10:52:35",3,27.0,0,1
707,2438,/form/set-a-meeting,"2021-06-14 10:53:02",4,,1,0
708,2439,/features,"2021-06-14 12:00:56",1,48.0,0,1
708,2440,/form/brochure,"2021-06-14 12:01:44",2,,1,0
709,2441,/testimonials,"2021-06-14 17:00:58",1,40.0,0,1
709,2442,/features,"2021-06-14 17:01:38",2,29.0,0,1
709,2443,/testimonials,"2021-06-14 17:02:07",3,27.0,0,1
709,2444,/form/demo,"2021-06-14 17:02:34",4,,1,0
710,2445,/features,"2021-06-15 12:57:37",1,45.0,0,1
710,2446,/portofolio,"2021-06-15 12:58:22",2,21.0,0,1
710,2447,/form/brochure,"2021-06-15 12:58:43",3,,1,0
711,2448,/form/brochure,"2021-06-15 16:44:10",1,,1,0
712,2449,/form/set-a-meeting,"2021-06-17 11:47:10",1,,1,0
713,2450,/home,"2021-06-17 16:44:40",1,37.0,0,0
713,2451,/features,"2021-06-17 16:45:17",2,30.0,0,1
713,2452,/studycase,"2021-06-17 16:45:47",3,30.0,0,1
713,2453,/form/demo,"2021-06-17 16:46:17",4,,1,0
714,2454,/features,"2021-06-18 09:17:01",1,46.0,0,1
714,2455,/form/publications,"2021-06-18 09:17:47",2,10.0,1,0
714,2456,/studycase,"2021-06-18 09:17:57",3,26.0,0,1
714,2457,/testimonials,"2021-06-18 09:18:23",4,25.0,0,1
714,2458,/form/brochure,"2021-06-18 09:18:48",5,,1,0
715,2459,/home,"2021-06-18 13:34:08",1,38.0,0,0
715,2460,/portofolio,"2021-06-18 13:34:46",2,28.0,0,1
715,2461,/form/brochure,"2021-06-18 13:35:14",3,19.0,1,0
715,2462,/form/demo,"2021-06-18 13:35:33",4,,1,0
716,2463,/portofolio,"2021-06-18 16:05:56",1,46.0,0,1
716,2464,/testimonials,"2021-06-18 16:06:42",2,25.0,0,1
716,2465,/form/demo,"2021-06-18 16:07:07",3,,1,0
717,2466,/portofolio,"2021-06-18 17:11:21",1,41.0,0,1
717,2467,/form/publications,"2021-06-18 17:12:02",2,10.0,1,0
717,2468,/portofolio,"2021-06-18 17:12:12",3,28.0,0,1
717,2469,/testimonials,"2021-06-18 17:12:40",4,28.0,0,1
717,2470,/studycase,"2021-06-18 17:13:08",5,22.0,0,1
717,2471,/form/brochure,"2021-06-18 17:13:30",6,,1,0
718,2472,/form/demo,"2021-06-18 17:34:09",1,,1,0
719,2473,/features,"2021-06-21 09:36:21",1,45.0,0,1
719,2474,/form/brochure,"2021-06-21 09:37:06",2,,1,0
720,2475,/form/set-a-meeting,"2021-06-21 10:02:26",1,,1,0
721,2476,/features,"2021-06-21 17:19:22",1,46.0,0,1
721,2477,/testimonials,"2021-06-21 17:20:08",2,28.0,0,1
721,2478,/form/demo,"2021-06-21 17:20:36",3,,1,0
722,2479,/studycase,"2021-06-22 09:06:05",1,50.0,0,1
722,2480,/form/brochure,"2021-06-22 09:06:55",2,19.0,1,0
722,2481,/portofolio,"2021-06-22 09:07:14",3,20.0,0,1
722,2482,/form/publications,"2021-06-22 09:07:34",4,17.0,1,0
722,2483,/portofolio,"2021-06-22 09:07:51",5,26.0,0,1
722,2484,/form/demo,"2021-06-22 09:08:17",6,,1,0
723,2485,/home,"2021-06-22 10:08:05",1,39.0,0,0
723,2486,/portofolio,"2021-06-22 10:08:44",2,23.0,0,1
723,2487,/testimonials,"2021-06-22 10:09:07",3,26.0,0,1
723,2488,/studycase,"2021-06-22 10:09:33",4,25.0,0,1
723,2489,/home,"2021-06-22 10:09:58",5,18.0,0,0
723,2490,/form/set-a-meeting,"2021-06-22 10:10:16",6,,1,0
724,2491,/form/set-a-meeting,"2021-06-22 13:16:45",1,,1,0
725,2492,/form/set-a-meeting,"2021-06-22 16:34:32",1,,1,0
726,2493,/home,"2021-06-22 16:44:35",1,31.0,0,0
726,2494,/form/brochure,"2021-06-22 16:45:06",2,,1,0
727,2495,/testimonials,"2021-06-22 17:19:18",1,43.0,0,1
727,2496,/features,"2021-06-22 17:20:01",2,30.0,0,1
727,2497,/portofolio,"2021-06-22 17:20:31",3,29.0,0,1
727,2498,/home,"2021-06-22 17:21:00",4,19.0,0,0
727,2499,/form/set-a-meeting,"2021-06-22 17:21:19",5,,1,0
728,2500,/features,"2021-06-23 12:00:22",1,43.0,0,1
728,2501,/form/brochure,"2021-06-23 12:01:05",2,,1,0
729,2502,/features,"2021-06-23 13:07:59",1,45.0,0,1
729,2503,/testimonials,"2021-06-23 13:08:44",2,24.0,0,1
729,2504,/features,"2021-06-23 13:09:08",3,27.0,0,1
729,2505,/form/brochure,"2021-06-23 13:09:35",4,,1,0
730,2506,/testimonials,"2021-06-23 14:07:40",1,43.0,0,1
730,2507,/form/brochure,"2021-06-23 14:08:23",2,20.0,1,0
730,2508,/form/brochure,"2021-06-23 14:08:43",3,,1,0
731,2509,/studycase,"2021-06-24 09:41:14",1,41.0,0,1
731,2510,/portofolio,"2021-06-24 09:41:55",2,30.0,0,1
731,2511,/features,"2021-06-24 09:42:25",3,29.0,0,1
731,2512,/portofolio,"2021-06-24 09:42:54",4,23.0,0,1
731,2513,/form/set-a-meeting,"2021-06-24 09:43:17",5,,1,0
732,2514,/portofolio,"2021-06-24 09:52:45",1,42.0,0,1
732,2515,/testimonials,"2021-06-24 09:53:27",2,20.0,0,1
732,2516,/form/demo,"2021-06-24 09:53:47",3,19.0,1,0
732,2517,/form/brochure,"2021-06-24 09:54:06",4,,1,0
733,2518,/testimonials,"2021-06-24 10:40:48",1,46.0,0,1
733,2519,/portofolio,"2021-06-24 10:41:34",2,26.0,0,1
733,2520,/form/publications,"2021-06-24 10:42:00",3,15.0,1,0
733,2521,/portofolio,"2021-06-24 10:42:15",4,30.0,0,1
733,2522,/form/set-a-meeting,"2021-06-24 10:42:45",5,11.0,1,0
733,2523,/form/set-a-meeting,"2021-06-24 10:42:56",6,,1,0
734,2524,/home,"2021-06-24 14:11:07",1,38.0,0,0
734,2525,/portofolio,"2021-06-24 14:11:45",2,28.0,0,1
734,2526,/testimonials,"2021-06-24 14:12:13",3,22.0,0,1
734,2527,/form/set-a-meeting,"2021-06-24 14:12:35",4,,1,0
735,2528,/features,"2021-06-24 15:24:02",1,42.0,0,1
735,2529,/studycase,"2021-06-24 15:24:44",2,30.0,0,1
735,2530,/testimonials,"2021-06-24 15:25:14",3,29.0,0,1
735,2531,/form/demo,"2021-06-24 15:25:43",4,15.0,1,0
735,2532,/studycase,"2021-06-24 15:25:58",5,25.0,0,1
735,2533,/form/demo,"2021-06-24 15:26:23",6,,1,0
736,2534,/home,"2021-06-24 15:34:14",1,32.0,0,0
736,2535,/testimonials,"2021-06-24 15:34:46",2,30.0,0,1
736,2536,/studycase,"2021-06-24 15:35:16",3,29.0,0,1
736,2537,/portofolio,"2021-06-24 15:35:45",4,24.0,0,1
736,2538,/home,"2021-06-24 15:36:09",5,12.0,0,0
736,2539,/form/brochure,"2021-06-24 15:36:21",6,,1,0
737,2540,/home,"2021-06-24 17:05:31",1,34.0,0,0
737,2541,/form/publications,"2021-06-24 17:06:05",2,20.0,1,0
737,2542,/features,"2021-06-24 17:06:25",3,21.0,0,1
737,2543,/portofolio,"2021-06-24 17:06:46",4,20.0,0,1
737,2544,/form/brochure,"2021-06-24 17:07:06",5,,1,0
738,2545,/portofolio,"2021-06-25 11:30:50",1,45.0,0,1
738,2546,/testimonials,"2021-06-25 11:31:35",2,21.0,0,1
738,2547,/studycase,"2021-06-25 11:31:56",3,29.0,0,1
738,2548,/form/demo,"2021-06-25 11:32:25",4,,1,0
739,2549,/home,"2021-06-25 11:58:05",1,34.0,0,0
739,2550,/portofolio,"2021-06-25 11:58:39",2,20.0,0,1
739,2551,/form/set-a-meeting,"2021-06-25 11:58:59",3,13.0,1,0
739,2552,/home,"2021-06-25 11:59:12",4,17.0,0,0
739,2553,/form/demo,"2021-06-25 11:59:29",5,,1,0
740,2554,/portofolio,"2021-06-25 14:06:58",1,49.0,0,1
740,2555,/features,"2021-06-25 14:07:47",2,28.0,0,1
740,2556,/portofolio,"2021-06-25 14:08:15",3,29.0,0,1
740,2557,/home,"2021-06-25 14:08:44",4,11.0,0,0
740,2558,/features,"2021-06-25 14:08:55",5,21.0,0,1
740,2559,/form/brochure,"2021-06-25 14:09:16",6,,1,0
741,2560,/home,"2021-06-25 14:44:28",1,34.0,0,0
741,2561,/form/demo,"2021-06-25 14:45:02",2,12.0,1,0
741,2562,/portofolio,"2021-06-25 14:45:14",3,28.0,0,1
741,2563,/form/demo,"2021-06-25 14:45:42",4,,1,0
742,2564,/portofolio,"2021-06-25 15:05:29",1,48.0,0,1
742,2565,/form/set-a-meeting,"2021-06-25 15:06:17",2,,1,0
743,2566,/testimonials,"2021-06-25 16:12:16",1,42.0,0,1
743,2567,/portofolio,"2021-06-25 16:12:58",2,25.0,0,1
743,2568,/form/demo,"2021-06-25 16:13:23",3,,1,0
744,2569,/home,"2021-06-25 17:55:24",1,36.0,0,0
744,2570,/form/brochure,"2021-06-25 17:56:00",2,,1,0
745,2571,/studycase,"2021-06-28 09:29:50",1,41.0,0,1
745,2572,/features,"2021-06-28 09:30:31",2,29.0,0,1
745,2573,/form/set-a-meeting,"2021-06-28 09:31:00",3,11.0,1,0
745,2574,/portofolio,"2021-06-28 09:31:11",4,26.0,0,1
745,2575,/form/brochure,"2021-06-28 09:31:37",5,12.0,1,0
745,2576,/form/set-a-meeting,"2021-06-28 09:31:49",6,,1,0
746,2577,/testimonials,"2021-06-28 09:54:36",1,49.0,0,1
746,2578,/features,"2021-06-28 09:55:25",2,21.0,0,1
746,2579,/studycase,"2021-06-28 09:55:46",3,26.0,0,1
746,2581,/form/brochure,"2021-06-28 09:56:12",4,,1,0
747,2580,/studycase,"2021-06-28 09:55:57",1,50.0,0,1
747,2582,/form/brochure,"2021-06-28 09:56:47",2,13.0,1,0
747,2583,/portofolio,"2021-06-28 09:57:00",3,30.0,0,1
747,2584,/form/publications,"2021-06-28 09:57:30",4,17.0,1,0
747,2585,/form/set-a-meeting,"2021-06-28 09:57:47",5,,1,0
748,2586,/portofolio,"2021-06-28 10:00:16",1,40.0,0,1
748,2587,/testimonials,"2021-06-28 10:00:56",2,21.0,0,1
748,2588,/portofolio,"2021-06-28 10:01:17",3,29.0,0,1
748,2589,/form/demo,"2021-06-28 10:01:46",4,,1,0
749,2590,/form/set-a-meeting,"2021-06-28 10:07:52",1,,1,0
750,2591,/form/set-a-meeting,"2021-06-28 11:35:12",1,,1,0
751,2592,/portofolio,"2021-06-28 13:08:11",1,40.0,0,1
751,2593,/form/demo,"2021-06-28 13:08:51",2,,1,0
752,2594,/portofolio,"2021-06-28 15:04:56",1,46.0,0,1
752,2595,/testimonials,"2021-06-28 15:05:42",2,21.0,0,1
752,2596,/studycase,"2021-06-28 15:06:03",3,29.0,0,1
752,2597,/features,"2021-06-28 15:06:32",4,25.0,0,1
752,2598,/testimonials,"2021-06-28 15:06:57",5,28.0,0,1
752,2599,/form/set-a-meeting,"2021-06-28 15:07:25",6,,1,0
753,2600,/form/set-a-meeting,"2021-06-28 17:09:25",1,,1,0
754,2601,/home,"2021-06-28 17:45:00",1,39.0,0,0
754,2602,/testimonials,"2021-06-28 17:45:39",2,21.0,0,1
754,2603,/form/demo,"2021-06-28 17:46:00",3,10.0,1,0
754,2604,/home,"2021-06-28 17:46:10",4,12.0,0,0
754,2605,/features,"2021-06-28 17:46:22",5,30.0,0,1
754,2606,/form/demo,"2021-06-28 17:46:52",6,,1,0
755,2607,/form/set-a-meeting,"2021-06-28 17:51:31",1,,1,0
756,2608,/studycase,"2021-06-29 10:19:42",1,46.0,0,1
756,2609,/portofolio,"2021-06-29 10:20:28",2,28.0,0,1
756,2610,/form/set-a-meeting,"2021-06-29 10:20:56",3,10.0,1,0
756,2611,/portofolio,"2021-06-29 10:21:06",4,27.0,0,1
756,2612,/studycase,"2021-06-29 10:21:33",5,23.0,0,1
756,2613,/form/set-a-meeting,"2021-06-29 10:21:56",6,,1,0
757,2614,/studycase,"2021-06-29 10:29:36",1,47.0,0,1
757,2615,/testimonials,"2021-06-29 10:30:23",2,30.0,0,1
757,2616,/portofolio,"2021-06-29 10:30:53",3,27.0,0,1
757,2617,/form/brochure,"2021-06-29 10:31:20",4,,1,0
758,2618,/features,"2021-06-29 12:13:59",1,41.0,0,1
758,2619,/testimonials,"2021-06-29 12:14:40",2,28.0,0,1
758,2620,/home,"2021-06-29 12:15:08",3,14.0,0,0
758,2621,/form/brochure,"2021-06-29 12:15:22",4,,1,0
759,2622,/portofolio,"2021-06-29 12:43:40",1,44.0,0,1
759,2623,/testimonials,"2021-06-29 12:44:24",2,25.0,0,1
759,2624,/form/demo,"2021-06-29 12:44:49",3,,1,0
760,2625,/home,"2021-06-29 12:55:41",1,40.0,0,0
760,2626,/features,"2021-06-29 12:56:21",2,28.0,0,1
760,2627,/testimonials,"2021-06-29 12:56:49",3,22.0,0,1
760,2628,/features,"2021-06-29 12:57:11",4,26.0,0,1
760,2629,/form/demo,"2021-06-29 12:57:37",5,,1,0
761,2630,/home,"2021-06-29 12:58:11",1,40.0,0,0
761,2631,/portofolio,"2021-06-29 12:58:51",2,26.0,0,1
761,2632,/form/demo,"2021-06-29 12:59:17",3,,1,0
762,2633,/portofolio,"2021-06-30 09:12:28",1,47.0,0,1
762,2634,/studycase,"2021-06-30 09:13:15",2,28.0,0,1
762,2635,/form/brochure,"2021-06-30 09:13:43",3,,1,0
763,2636,/home,"2021-06-30 10:19:07",1,37.0,0,0
763,2637,/studycase,"2021-06-30 10:19:44",2,29.0,0,1
763,2638,/form/brochure,"2021-06-30 10:20:13",3,,1,0
764,2639,/testimonials,"2021-06-30 11:27:37",1,45.0,0,1
764,2640,/studycase,"2021-06-30 11:28:22",2,21.0,0,1
764,2641,/portofolio,"2021-06-30 11:28:43",3,24.0,0,1
764,2642,/form/set-a-meeting,"2021-06-30 11:29:07",4,,1,0
765,2643,/home,"2021-06-30 13:55:14",1,33.0,0,0
765,2644,/testimonials,"2021-06-30 13:55:47",2,25.0,0,1
765,2645,/portofolio,"2021-06-30 13:56:12",3,28.0,0,1
765,2646,/features,"2021-06-30 13:56:40",4,21.0,0,1
765,2647,/form/set-a-meeting,"2021-06-30 13:57:01",5,,1,0
766,2648,/portofolio,"2021-06-30 16:26:02",1,46.0,0,1
766,2649,/features,"2021-06-30 16:26:48",2,20.0,0,1
766,2650,/portofolio,"2021-06-30 16:27:08",3,26.0,0,1
766,2651,/form/demo,"2021-06-30 16:27:34",4,12.0,1,0
766,2652,/form/set-a-meeting,"2021-06-30 16:27:46",5,,1,0
767,2653,/home,"2021-07-01 10:15:49",1,37.0,0,0
767,2654,/form/brochure,"2021-07-01 10:16:26",2,,1,0
768,2655,/home,"2021-07-01 11:19:19",1,40.0,0,0
768,2656,/form/demo,"2021-07-01 11:19:59",2,,1,0
769,2657,/features,"2021-07-01 13:27:24",1,42.0,0,1
769,2658,/form/brochure,"2021-07-01 13:28:06",2,,1,0
770,2659,/home,"2021-07-01 13:41:33",1,40.0,0,0
770,2660,/features,"2021-07-01 13:42:13",2,27.0,0,1
770,2661,/form/demo,"2021-07-01 13:42:40",3,,1,0
771,2662,/portofolio,"2021-07-01 15:41:29",1,48.0,0,1
771,2663,/studycase,"2021-07-01 15:42:17",2,22.0,0,1
771,2664,/form/publications,"2021-07-01 15:42:39",3,11.0,1,0
771,2665,/studycase,"2021-07-01 15:42:50",4,24.0,0,1
771,2666,/form/set-a-meeting,"2021-07-01 15:43:14",5,,1,0
772,2667,/form/set-a-meeting,"2021-07-01 16:23:37",1,,1,0
773,2668,/home,"2021-07-01 16:28:41",1,37.0,0,0
773,2669,/studycase,"2021-07-01 16:29:18",2,29.0,0,1
773,2670,/form/brochure,"2021-07-01 16:29:47",3,,1,0
774,2671,/features,"2021-07-01 17:08:24",1,43.0,0,1
774,2672,/form/publications,"2021-07-01 17:09:07",2,18.0,1,0
774,2673,/studycase,"2021-07-01 17:09:25",3,20.0,0,1
774,2674,/form/publications,"2021-07-01 17:09:45",4,17.0,1,0
774,2675,/form/set-a-meeting,"2021-07-01 17:10:02",5,,1,0
775,2676,/home,"2021-07-01 17:17:04",1,32.0,0,0
775,2677,/portofolio,"2021-07-01 17:17:36",2,25.0,0,1
775,2678,/form/brochure,"2021-07-01 17:18:01",3,,1,0
776,2679,/home,"2021-07-02 09:38:03",1,31.0,0,0
776,2680,/testimonials,"2021-07-02 09:38:34",2,25.0,0,1
776,2681,/studycase,"2021-07-02 09:38:59",3,30.0,0,1
776,2682,/form/publications,"2021-07-02 09:39:29",4,19.0,1,0
776,2683,/form/demo,"2021-07-02 09:39:48",5,,1,0
777,2684,/testimonials,"2021-07-02 10:45:29",1,48.0,0,1
777,2685,/form/brochure,"2021-07-02 10:46:17",2,,1,0
778,2686,/studycase,"2021-07-02 10:47:01",1,49.0,0,1
778,2689,/form/set-a-meeting,"2021-07-02 10:47:50",2,10.0,1,0
778,2690,/form/set-a-meeting,"2021-07-02 10:48:00",3,,1,0
779,2687,/studycase,"2021-07-02 10:47:05",1,42.0,0,1
779,2688,/portofolio,"2021-07-02 10:47:47",2,25.0,0,1
779,2691,/features,"2021-07-02 10:48:12",3,24.0,0,1
779,2692,/portofolio,"2021-07-02 10:48:36",4,27.0,0,1
779,2693,/form/demo,"2021-07-02 10:49:03",5,,1,0
780,2694,/studycase,"2021-07-02 10:52:53",1,40.0,0,1
780,2695,/features,"2021-07-02 10:53:33",2,29.0,0,1
780,2696,/home,"2021-07-02 10:54:02",3,19.0,0,0
780,2697,/form/demo,"2021-07-02 10:54:21",4,,1,0
781,2698,/form/brochure,"2021-07-02 11:53:38",1,,1,0
782,2699,/features,"2021-07-02 12:55:53",1,42.0,0,1
782,2700,/form/publications,"2021-07-02 12:56:35",2,17.0,1,0
782,2701,/testimonials,"2021-07-02 12:56:52",3,28.0,0,1
782,2702,/form/set-a-meeting,"2021-07-02 12:57:20",4,,1,0
783,2703,/home,"2021-07-02 15:27:48",1,34.0,0,0
783,2704,/features,"2021-07-02 15:28:22",2,30.0,0,1
783,2705,/home,"2021-07-02 15:28:52",3,11.0,0,0
783,2706,/portofolio,"2021-07-02 15:29:03",4,24.0,0,1
783,2707,/form/demo,"2021-07-02 15:29:27",5,,1,0
784,2708,/home,"2021-07-02 16:27:00",1,30.0,0,0
784,2709,/portofolio,"2021-07-02 16:27:30",2,25.0,0,1
784,2710,/form/brochure,"2021-07-02 16:27:55",3,11.0,1,0
784,2711,/portofolio,"2021-07-02 16:28:06",4,20.0,0,1
784,2712,/form/brochure,"2021-07-02 16:28:26",5,12.0,1,0
784,2713,/form/demo,"2021-07-02 16:28:38",6,,1,0
785,2714,/features,"2021-07-02 16:52:36",1,42.0,0,1
