month_period,funnel_id,leads_id,stage_id,stage_name,stage_date,stage_time,reason,reason_id,drop_flag,stage_month_id,stage_month,first_date,first_month
2021-08-01,4292,920,102,"Lead Qualification",2021-08-17,14:02:30,,0,0,10,2021-08-01,2021-08-11,2021-08-01
2021-08-01,4308,920,103,"Initial Communication Success",2021-08-18,17:01:27,"Not Answered",1,1,10,2021-08-01,2021-08-11,2021-08-01
2021-08-01,4220,921,101,"Lead Registered",2021-08-12,17:20:12,,0,0,10,2021-08-01,2021-08-12,2021-08-01
2021-08-01,4230,922,101,"Lead Registered",2021-08-13,12:48:55,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4321,922,102,"Lead Qualification",2021-08-19,17:24:23,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4340,922,103,"Initial Communication Success",2021-08-20,16:17:34,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4349,922,104,"Approach Success",2021-08-23,11:16:16,,,1,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4237,923,101,"Lead Registered",2021-08-13,14:27:11,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4293,923,102,"Lead Qualification",2021-08-17,14:15:03,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4342,923,103,"Initial Communication Success",2021-08-20,17:10:25,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4362,923,104,"Approach Success",2021-08-23,15:47:54,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4423,923,105,"Discussion Success",2021-08-27,13:04:06,"Price Not Fit",3,1,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4239,924,101,"Lead Registered",2021-08-13,14:51:22,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4288,924,102,"Lead Qualification",2021-08-17,12:39:58,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4328,924,103,"Initial Communication Success",2021-08-20,10:55:34,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4348,924,104,"Approach Success",2021-08-23,10:50:22,"Use Other Products",5,1,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4247,925,101,"Lead Registered",2021-08-13,16:47:16,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4324,925,102,"Lead Qualification",2021-08-20,09:55:39,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4351,925,103,"Initial Communication Success",2021-08-23,11:50:54,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4390,925,104,"Approach Success",2021-08-25,11:27:27,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4441,925,105,"Discussion Success",2021-08-30,09:50:47,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4557,925,106,"Offer Sent",2021-09-03,16:25:00,,0,0,11,2021-09-01,2021-08-13,2021-08-01
2021-08-01,4716,925,107,"Quatation Received",2021-09-10,10:16:32,,0,0,11,2021-09-01,2021-08-13,2021-08-01
2021-08-01,4813,925,108,"Deal Won",2021-09-15,09:10:44,,0,0,11,2021-09-01,2021-08-13,2021-08-01
2021-08-01,4248,926,101,"Lead Registered",2021-08-13,17:06:24,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4331,926,102,"Lead Qualification",2021-08-20,12:34:15,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4357,926,103,"Initial Communication Success",2021-08-23,14:34:51,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4392,926,104,"Approach Success",2021-08-25,13:44:15,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4505,926,105,"Discussion Success",2021-09-01,15:28:49,,0,0,11,2021-09-01,2021-08-13,2021-08-01
2021-08-01,4535,926,106,"Offer Sent",2021-09-03,10:10:25,,0,0,11,2021-09-01,2021-08-13,2021-08-01
2021-08-01,4720,926,107,"Quatation Received",2021-09-10,10:47:19,,0,0,11,2021-09-01,2021-08-13,2021-08-01
2021-08-01,4841,926,108,"Deal Won",2021-09-16,10:41:09,,0,0,11,2021-09-01,2021-08-13,2021-08-01
2021-08-01,4250,927,101,"Lead Registered",2021-08-13,17:18:51,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4278,927,102,"Lead Qualification",2021-08-17,09:49:03,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4314,927,103,"Initial Communication Success",2021-08-19,14:37:13,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4334,927,104,"Approach Success",2021-08-20,13:50:39,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4415,927,105,"Discussion Success",2021-08-27,11:18:34,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4443,927,106,"Offer Sent",2021-08-30,10:00:09,,0,0,10,2021-08-01,2021-08-13,2021-08-01
2021-08-01,4550,927,107,"Quatation Received",2021-09-03,14:14:51,,0,0,11,2021-09-01,2021-08-13,2021-08-01
2021-08-01,4667,927,108,"Deal Won",2021-09-08,09:41:17,,0,0,11,2021-09-01,2021-08-13,2021-08-01
2021-08-01,4260,928,101,"Lead Registered",2021-08-16,11:55:31,,0,0,10,2021-08-01,2021-08-16,2021-08-01
2021-08-01,4279,929,101,"Lead Registered",2021-08-17,09:49:51,,0,0,10,2021-08-01,2021-08-17,2021-08-01
2021-08-01,4346,929,102,"Lead Qualification",2021-08-23,09:56:40,,0,0,10,2021-08-01,2021-08-17,2021-08-01
2021-08-01,4369,929,103,"Initial Communication Success",2021-08-24,09:48:30,,0,0,10,2021-08-01,2021-08-17,2021-08-01
2021-08-01,4389,929,104,"Approach Success",2021-08-25,11:05:23,"Use Other Products",5,1,10,2021-08-01,2021-08-17,2021-08-01
2021-08-01,4297,930,101,"Lead Registered",2021-08-17,16:11:10,,0,0,10,2021-08-01,2021-08-17,2021-08-01
2021-08-01,4343,930,102,"Lead Qualification",2021-08-20,17:54:56,,0,0,10,2021-08-01,2021-08-17,2021-08-01
2021-08-01,4364,930,103,"Initial Communication Success",2021-08-23,16:24:40,,0,0,10,2021-08-01,2021-08-17,2021-08-01
2021-08-01,4374,930,104,"Approach Success",2021-08-24,13:09:49,,0,0,10,2021-08-01,2021-08-17,2021-08-01
2021-08-01,4422,930,105,"Discussion Success",2021-08-27,12:33:59,,0,0,10,2021-08-01,2021-08-17,2021-08-01
2021-08-01,4481,930,106,"Offer Sent",2021-08-31,12:06:47,,0,0,10,2021-08-01,2021-08-17,2021-08-01
2021-08-01,4592,930,107,"Quatation Received",2021-09-06,12:00:01,,0,0,11,2021-09-01,2021-08-17,2021-08-01
2021-08-01,4695,930,108,"Deal Won",2021-09-09,12:33:19,,0,0,11,2021-09-01,2021-08-17,2021-08-01
2021-08-01,4305,931,101,"Lead Registered",2021-08-18,16:26:43,,0,0,10,2021-08-01,2021-08-18,2021-08-01
2021-08-01,4385,931,102,"Lead Qualification",2021-08-25,10:17:42,,0,0,10,2021-08-01,2021-08-18,2021-08-01
2021-08-01,4407,931,103,"Initial Communication Success",2021-08-26,15:45:43,,0,0,10,2021-08-01,2021-08-18,2021-08-01
2021-08-01,4410,931,104,"Approach Success",2021-08-27,09:26:20,,,1,10,2021-08-01,2021-08-18,2021-08-01
2021-08-01,4318,932,101,"Lead Registered",2021-08-19,16:55:28,,0,0,10,2021-08-01,2021-08-19,2021-08-01
2021-08-01,4347,932,102,"Lead Qualification",2021-08-23,10:05:08,,0,0,10,2021-08-01,2021-08-19,2021-08-01
2021-08-01,4368,932,103,"Initial Communication Success",2021-08-24,09:23:00,,0,0,10,2021-08-01,2021-08-19,2021-08-01
2021-08-01,4397,932,104,"Approach Success",2021-08-25,17:44:46,,0,0,10,2021-08-01,2021-08-19,2021-08-01
2021-08-01,4534,932,105,"Discussion Success",2021-09-03,09:56:44,,0,0,11,2021-09-01,2021-08-19,2021-08-01
2021-08-01,4659,932,106,"Offer Sent",2021-09-07,16:20:21,"Price Not Fit",3,1,11,2021-09-01,2021-08-19,2021-08-01
2021-08-01,4319,933,101,"Lead Registered",2021-08-19,17:03:25,,0,0,10,2021-08-01,2021-08-19,2021-08-01
2021-08-01,4386,933,102,"Lead Qualification",2021-08-25,10:45:01,,0,0,10,2021-08-01,2021-08-19,2021-08-01
2021-08-01,4433,933,103,"Initial Communication Success",2021-08-27,16:50:11,,0,0,10,2021-08-01,2021-08-19,2021-08-01
2021-08-01,4451,933,104,"Approach Success",2021-08-30,13:19:06,,0,0,10,2021-08-01,2021-08-19,2021-08-01
2021-08-01,4601,933,105,"Discussion Success",2021-09-06,14:08:27,,0,0,11,2021-09-01,2021-08-19,2021-08-01
2021-08-01,4663,933,106,"Offer Sent",2021-09-07,17:45:16,,0,0,11,2021-09-01,2021-08-19,2021-08-01
2021-08-01,4833,933,107,"Quatation Received",2021-09-15,16:47:28,,0,0,11,2021-09-01,2021-08-19,2021-08-01
2021-08-01,4932,933,108,"Deal Won",2021-09-22,09:55:21,,0,0,11,2021-09-01,2021-08-19,2021-08-01
2021-08-01,4320,934,101,"Lead Registered",2021-08-19,17:22:56,,0,0,10,2021-08-01,2021-08-19,2021-08-01
2021-08-01,4358,934,102,"Lead Qualification",2021-08-23,14:36:14,,0,0,10,2021-08-01,2021-08-19,2021-08-01
2021-08-01,4375,934,103,"Initial Communication Success",2021-08-24,13:35:48,"Not Answered",1,1,10,2021-08-01,2021-08-19,2021-08-01
2021-08-01,4325,935,101,"Lead Registered",2021-08-20,10:02:11,,0,0,10,2021-08-01,2021-08-20,2021-08-01
2021-08-01,4330,936,101,"Lead Registered",2021-08-20,11:55:48,,0,0,10,2021-08-01,2021-08-20,2021-08-01
2021-08-01,4430,936,102,"Lead Qualification",2021-08-27,15:53:47,,0,0,10,2021-08-01,2021-08-20,2021-08-01
2021-08-01,4465,936,103,"Initial Communication Success",2021-08-30,17:39:18,,0,0,10,2021-08-01,2021-08-20,2021-08-01
2021-08-01,4520,936,104,"Approach Success",2021-09-02,11:07:40,,0,0,11,2021-09-01,2021-08-20,2021-08-01
2021-08-01,4670,936,105,"Discussion Success",2021-09-08,10:22:36,,,1,11,2021-09-01,2021-08-20,2021-08-01
2021-08-01,4332,937,101,"Lead Registered",2021-08-20,12:59:19,,0,0,10,2021-08-01,2021-08-20,2021-08-01
2021-08-01,4428,937,102,"Lead Qualification",2021-08-27,15:22:30,,0,0,10,2021-08-01,2021-08-20,2021-08-01
2021-08-01,4440,937,103,"Initial Communication Success",2021-08-30,09:36:26,,0,0,10,2021-08-01,2021-08-20,2021-08-01
2021-08-01,4480,937,104,"Approach Success",2021-08-31,12:06:28,"Not Answered",1,1,10,2021-08-01,2021-08-20,2021-08-01
2021-08-01,4345,938,101,"Lead Registered",2021-08-23,09:21:57,,0,0,10,2021-08-01,2021-08-23,2021-08-01
2021-08-01,4352,939,101,"Lead Registered",2021-08-23,13:05:28,,0,0,10,2021-08-01,2021-08-23,2021-08-01
2021-08-01,4413,939,102,"Lead Qualification",2021-08-27,10:50:15,,0,0,10,2021-08-01,2021-08-23,2021-08-01
2021-08-01,4437,939,103,"Initial Communication Success",2021-08-30,09:00:50,,0,0,10,2021-08-01,2021-08-23,2021-08-01
2021-08-01,4503,939,104,"Approach Success",2021-09-01,14:30:30,,,1,11,2021-09-01,2021-08-23,2021-08-01
2021-08-01,4356,940,101,"Lead Registered",2021-08-23,14:14:46,,0,0,10,2021-08-01,2021-08-23,2021-08-01
2021-08-01,4429,940,102,"Lead Qualification",2021-08-27,15:28:35,,0,0,10,2021-08-01,2021-08-23,2021-08-01
2021-08-01,4446,940,103,"Initial Communication Success",2021-08-30,10:22:28,,0,0,10,2021-08-01,2021-08-23,2021-08-01
2021-08-01,4500,940,104,"Approach Success",2021-09-01,12:08:55,,0,0,11,2021-09-01,2021-08-23,2021-08-01
2021-08-01,4591,940,105,"Discussion Success",2021-09-06,11:45:27,,0,0,11,2021-09-01,2021-08-23,2021-08-01
2021-08-01,4692,940,106,"Offer Sent",2021-09-09,10:57:08,"Not Answered",1,1,11,2021-09-01,2021-08-23,2021-08-01
2021-08-01,4360,941,101,"Lead Registered",2021-08-23,15:07:01,,0,0,10,2021-08-01,2021-08-23,2021-08-01
2021-08-01,4426,941,102,"Lead Qualification",2021-08-27,14:54:23,,0,0,10,2021-08-01,2021-08-23,2021-08-01
2021-08-01,4439,941,103,"Initial Communication Success",2021-08-30,09:28:03,,0,0,10,2021-08-01,2021-08-23,2021-08-01
2021-08-01,4484,941,104,"Approach Success",2021-08-31,13:19:12,,0,0,10,2021-08-01,2021-08-23,2021-08-01
2021-08-01,4579,941,105,"Discussion Success",2021-09-06,10:06:17,,0,0,11,2021-09-01,2021-08-23,2021-08-01
2021-08-01,4656,941,106,"Offer Sent",2021-09-07,16:01:32,,0,0,11,2021-09-01,2021-08-23,2021-08-01
2021-08-01,4803,941,107,"Quatation Received",2021-09-14,14:24:37,,0,0,11,2021-09-01,2021-08-23,2021-08-01
2021-08-01,4953,941,108,"Deal Won",2021-09-23,12:07:11,,0,0,11,2021-09-01,2021-08-23,2021-08-01
2021-08-01,4365,942,101,"Lead Registered",2021-08-23,17:45:36,,0,0,10,2021-08-01,2021-08-23,2021-08-01
2021-08-01,4378,943,101,"Lead Registered",2021-08-24,15:56:15,,0,0,10,2021-08-01,2021-08-24,2021-08-01
2021-08-01,4427,943,102,"Lead Qualification",2021-08-27,14:57:53,,0,0,10,2021-08-01,2021-08-24,2021-08-01
2021-08-01,4457,943,103,"Initial Communication Success",2021-08-30,15:27:16,,0,0,10,2021-08-01,2021-08-24,2021-08-01
2021-08-01,4487,943,104,"Approach Success",2021-08-31,15:07:11,,0,0,10,2021-08-01,2021-08-24,2021-08-01
2021-08-01,4576,943,105,"Discussion Success",2021-09-06,09:49:03,,0,0,11,2021-09-01,2021-08-24,2021-08-01
2021-08-01,4657,943,106,"Offer Sent",2021-09-07,16:10:29,,0,0,11,2021-09-01,2021-08-24,2021-08-01
2021-08-01,4857,943,107,"Quatation Received",2021-09-17,10:25:16,,0,0,11,2021-09-01,2021-08-24,2021-08-01
2021-08-01,4958,943,108,"Deal Won",2021-09-23,14:33:09,,0,0,11,2021-09-01,2021-08-24,2021-08-01
2021-08-01,4379,944,101,"Lead Registered",2021-08-24,16:27:10,,0,0,10,2021-08-01,2021-08-24,2021-08-01
2021-08-01,4421,944,102,"Lead Qualification",2021-08-27,12:23:12,,0,0,10,2021-08-01,2021-08-24,2021-08-01
2021-08-01,4448,944,103,"Initial Communication Success",2021-08-30,11:18:28,"Not Answered",1,1,10,2021-08-01,2021-08-24,2021-08-01
2021-08-01,4380,945,101,"Lead Registered",2021-08-24,16:38:17,,0,0,10,2021-08-01,2021-08-24,2021-08-01
2021-08-01,4435,945,102,"Lead Qualification",2021-08-27,17:20:22,"Not Selected",2,1,10,2021-08-01,2021-08-24,2021-08-01
2021-08-01,4381,946,101,"Lead Registered",2021-08-24,16:41:59,,0,0,10,2021-08-01,2021-08-24,2021-08-01
2021-08-01,4420,946,102,"Lead Qualification",2021-08-27,12:14:04,,0,0,10,2021-08-01,2021-08-24,2021-08-01
2021-08-01,4460,946,103,"Initial Communication Success",2021-08-30,16:43:10,,0,0,10,2021-08-01,2021-08-24,2021-08-01
2021-08-01,4495,946,104,"Approach Success",2021-09-01,10:25:21,,0,0,11,2021-09-01,2021-08-24,2021-08-01
2021-08-01,4673,946,105,"Discussion Success",2021-09-08,11:41:36,,0,0,11,2021-09-01,2021-08-24,2021-08-01
2021-08-01,4719,946,106,"Offer Sent",2021-09-10,10:45:04,,0,0,11,2021-09-01,2021-08-24,2021-08-01
2021-08-01,4859,946,107,"Quatation Received",2021-09-17,10:42:34,"Price Not Fit",3,1,11,2021-09-01,2021-08-24,2021-08-01
2021-08-01,4382,947,101,"Lead Registered",2021-08-24,17:45:12,,0,0,10,2021-08-01,2021-08-24,2021-08-01
2021-08-01,4477,947,102,"Lead Qualification",2021-08-31,11:35:29,,0,0,10,2021-08-01,2021-08-24,2021-08-01
2021-08-01,4547,947,103,"Initial Communication Success",2021-09-03,12:11:36,,0,0,11,2021-09-01,2021-08-24,2021-08-01
2021-08-01,4599,947,104,"Approach Success",2021-09-06,13:37:30,,0,0,11,2021-09-01,2021-08-24,2021-08-01
2021-08-01,4747,947,105,"Discussion Success",2021-09-13,09:08:57,,0,0,11,2021-09-01,2021-08-24,2021-08-01
2021-08-01,4815,947,106,"Offer Sent",2021-09-15,09:32:39,,0,0,11,2021-09-01,2021-08-24,2021-08-01
2021-08-01,4975,947,107,"Quatation Received",2021-09-24,12:12:20,,0,0,11,2021-09-01,2021-08-24,2021-08-01
2021-08-01,5097,947,108,"Deal Won",2021-10-01,10:33:00,,0,0,12,2021-10-01,2021-08-24,2021-08-01
2021-08-01,4383,948,101,"Lead Registered",2021-08-25,09:16:03,,0,0,10,2021-08-01,2021-08-25,2021-08-01
2021-08-01,4453,948,102,"Lead Qualification",2021-08-30,14:03:45,"Not Selected",2,1,10,2021-08-01,2021-08-25,2021-08-01
2021-08-01,4391,949,101,"Lead Registered",2021-08-25,13:30:07,,0,0,10,2021-08-01,2021-08-25,2021-08-01
2021-08-01,4449,949,102,"Lead Qualification",2021-08-30,11:53:38,,0,0,10,2021-08-01,2021-08-25,2021-08-01
2021-08-01,4479,949,103,"Initial Communication Success",2021-08-31,11:55:54,,0,0,10,2021-08-01,2021-08-25,2021-08-01
2021-08-01,4501,949,104,"Approach Success",2021-09-01,13:58:03,,0,0,11,2021-09-01,2021-08-25,2021-08-01
2021-08-01,4572,949,105,"Discussion Success",2021-09-06,09:07:28,,0,0,11,2021-09-01,2021-08-25,2021-08-01
2021-08-01,4703,949,106,"Offer Sent",2021-09-09,17:51:21,"Price Not Fit",3,1,11,2021-09-01,2021-08-25,2021-08-01
2021-08-01,4393,950,101,"Lead Registered",2021-08-25,14:03:03,,0,0,10,2021-08-01,2021-08-25,2021-08-01
2021-08-01,4473,950,102,"Lead Qualification",2021-08-31,10:31:32,,0,0,10,2021-08-01,2021-08-25,2021-08-01
2021-08-01,4533,950,103,"Initial Communication Success",2021-09-03,09:46:50,,0,0,11,2021-09-01,2021-08-25,2021-08-01
2021-08-01,4603,950,104,"Approach Success",2021-09-06,14:48:20,,0,0,11,2021-09-01,2021-08-25,2021-08-01
2021-08-01,4751,950,105,"Discussion Success",2021-09-13,09:25:10,"Not Answered",1,1,11,2021-09-01,2021-08-25,2021-08-01
2021-08-01,4394,951,101,"Lead Registered",2021-08-25,16:11:05,,0,0,10,2021-08-01,2021-08-25,2021-08-01
2021-08-01,4461,951,102,"Lead Qualification",2021-08-30,16:44:36,,0,0,10,2021-08-01,2021-08-25,2021-08-01
2021-08-01,4511,951,103,"Initial Communication Success",2021-09-01,17:13:08,,0,0,11,2021-09-01,2021-08-25,2021-08-01
2021-08-01,4518,951,104,"Approach Success",2021-09-02,10:17:00,,0,0,11,2021-09-01,2021-08-25,2021-08-01
2021-08-01,4690,951,105,"Discussion Success",2021-09-09,10:49:39,,0,0,11,2021-09-01,2021-08-25,2021-08-01
2021-08-01,4762,951,106,"Offer Sent",2021-09-13,12:12:22,,0,0,11,2021-09-01,2021-08-25,2021-08-01
2021-08-01,4902,951,107,"Quatation Received",2021-09-20,16:03:34,"Price Not Fit",3,1,11,2021-09-01,2021-08-25,2021-08-01
2021-08-01,4398,952,101,"Lead Registered",2021-08-25,17:48:52,,0,0,10,2021-08-01,2021-08-25,2021-08-01
2021-08-01,4513,952,102,"Lead Qualification",2021-09-01,17:48:09,,0,0,11,2021-09-01,2021-08-25,2021-08-01
2021-08-01,4541,952,103,"Initial Communication Success",2021-09-03,10:50:41,,0,0,11,2021-09-01,2021-08-25,2021-08-01
2021-08-01,4582,952,104,"Approach Success",2021-09-06,10:21:06,,0,0,11,2021-09-01,2021-08-25,2021-08-01
2021-08-01,4705,952,105,"Discussion Success",2021-09-10,09:09:00,,0,0,11,2021-09-01,2021-08-25,2021-08-01
2021-08-01,4773,952,106,"Offer Sent",2021-09-13,15:13:49,"Price Not Fit",3,1,11,2021-09-01,2021-08-25,2021-08-01
2021-08-01,4401,953,101,"Lead Registered",2021-08-26,11:18:09,,0,0,10,2021-08-01,2021-08-26,2021-08-01
2021-08-01,4488,953,102,"Lead Qualification",2021-08-31,16:00:22,"Not Selected",2,1,10,2021-08-01,2021-08-26,2021-08-01
2021-08-01,4402,954,101,"Lead Registered",2021-08-26,12:30:49,,0,0,10,2021-08-01,2021-08-26,2021-08-01
2021-08-01,4485,954,102,"Lead Qualification",2021-08-31,14:29:54,,0,0,10,2021-08-01,2021-08-26,2021-08-01
2021-08-01,4540,954,103,"Initial Communication Success",2021-09-03,10:30:23,,0,0,11,2021-09-01,2021-08-26,2021-08-01
2021-08-01,4597,954,104,"Approach Success",2021-09-06,13:14:48,,0,0,11,2021-09-01,2021-08-26,2021-08-01
2021-08-01,4749,954,105,"Discussion Success",2021-09-13,09:20:22,,0,0,11,2021-09-01,2021-08-26,2021-08-01
2021-08-01,4816,954,106,"Offer Sent",2021-09-15,09:45:29,,0,0,11,2021-09-01,2021-08-26,2021-08-01
2021-08-01,4960,954,107,"Quatation Received",2021-09-23,15:33:37,"Not Answered",1,1,11,2021-09-01,2021-08-26,2021-08-01
2021-08-01,4406,955,101,"Lead Registered",2021-08-26,15:13:33,,0,0,10,2021-08-01,2021-08-26,2021-08-01
2021-08-01,4492,955,102,"Lead Qualification",2021-09-01,09:25:29,,0,0,11,2021-09-01,2021-08-26,2021-08-01
2021-08-01,4552,955,103,"Initial Communication Success",2021-09-03,14:34:33,,0,0,11,2021-09-01,2021-08-26,2021-08-01
2021-08-01,4583,955,104,"Approach Success",2021-09-06,10:22:34,,0,0,11,2021-09-01,2021-08-26,2021-08-01
2021-08-01,4715,955,105,"Discussion Success",2021-09-10,10:10:10,,0,0,11,2021-09-01,2021-08-26,2021-08-01
2021-08-01,4788,955,106,"Offer Sent",2021-09-14,09:53:09,,0,0,11,2021-09-01,2021-08-26,2021-08-01
2021-08-01,4915,955,107,"Quatation Received",2021-09-21,10:37:47,,0,0,11,2021-09-01,2021-08-26,2021-08-01
2021-08-01,5025,955,108,"Deal Won",2021-09-27,17:49:30,,0,0,11,2021-09-01,2021-08-26,2021-08-01
2021-08-01,4408,956,101,"Lead Registered",2021-08-26,16:08:20,,0,0,10,2021-08-01,2021-08-26,2021-08-01
2021-08-01,4452,956,102,"Lead Qualification",2021-08-30,14:01:16,,0,0,10,2021-08-01,2021-08-26,2021-08-01
2021-08-01,4502,956,103,"Initial Communication Success",2021-09-01,14:23:42,"Not Answered",1,1,11,2021-09-01,2021-08-26,2021-08-01
2021-08-01,4409,957,101,"Lead Registered",2021-08-27,09:00:45,,0,0,10,2021-08-01,2021-08-27,2021-08-01
2021-08-01,4565,957,102,"Lead Qualification",2021-09-03,17:24:29,,0,0,11,2021-09-01,2021-08-27,2021-08-01
2021-08-01,4575,957,103,"Initial Communication Success",2021-09-06,09:22:01,,0,0,11,2021-09-01,2021-08-27,2021-08-01
2021-08-01,4650,957,104,"Approach Success",2021-09-07,15:14:51,,0,0,11,2021-09-01,2021-08-27,2021-08-01
2021-08-01,4828,957,105,"Discussion Success",2021-09-15,14:02:34,,0,0,11,2021-09-01,2021-08-27,2021-08-01
2021-08-01,4861,957,106,"Offer Sent",2021-09-17,11:50:31,,0,0,11,2021-09-01,2021-08-27,2021-08-01
2021-08-01,4938,957,107,"Quatation Received",2021-09-22,11:02:57,,0,0,11,2021-09-01,2021-08-27,2021-08-01
2021-08-01,5103,957,108,"Deal Won",2021-10-01,12:01:17,,0,0,12,2021-10-01,2021-08-27,2021-08-01
2021-08-01,4418,958,101,"Lead Registered",2021-08-27,11:58:01,,0,0,10,2021-08-01,2021-08-27,2021-08-01
2021-08-01,4551,958,102,"Lead Qualification",2021-09-03,14:27:27,,0,0,11,2021-09-01,2021-08-27,2021-08-01
2021-08-01,4624,958,103,"Initial Communication Success",2021-09-06,17:49:35,,0,0,11,2021-09-01,2021-08-27,2021-08-01
2021-08-01,4638,958,104,"Approach Success",2021-09-07,11:40:58,,,1,11,2021-09-01,2021-08-27,2021-08-01
2021-08-01,4419,959,101,"Lead Registered",2021-08-27,12:12:35,,0,0,10,2021-08-01,2021-08-27,2021-08-01
2021-08-01,4442,959,102,"Lead Qualification",2021-08-30,09:59:49,,0,0,10,2021-08-01,2021-08-27,2021-08-01
2021-08-01,4499,959,103,"Initial Communication Success",2021-09-01,11:47:53,,0,0,11,2021-09-01,2021-08-27,2021-08-01
2021-08-01,4526,959,104,"Approach Success",2021-09-02,14:56:52,,0,0,11,2021-09-01,2021-08-27,2021-08-01
2021-08-01,4581,959,105,"Discussion Success",2021-09-06,10:19:30,,0,0,11,2021-09-01,2021-08-27,2021-08-01
2021-08-01,4737,959,106,"Offer Sent",2021-09-10,16:20:39,,0,0,11,2021-09-01,2021-08-27,2021-08-01
2021-08-01,4865,959,107,"Quatation Received",2021-09-17,12:21:25,,0,0,11,2021-09-01,2021-08-27,2021-08-01
2021-08-01,4883,959,108,"Deal Won",2021-09-20,09:02:42,,0,0,11,2021-09-01,2021-08-27,2021-08-01
2021-08-01,4424,960,101,"Lead Registered",2021-08-27,13:16:04,,0,0,10,2021-08-01,2021-08-27,2021-08-01
